===== wnba_2009_totals.txt =====
Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Nicole Powell,SAC,F,34,1035,34,34,1035,198,476,",416",77,212,",363",121,264,",458",94,96,",979",51,200,77,49,8,84,62,567
Taj McWilliams-Franklin,DET,F-C,34,1032,34,34,1032,139,283,",491",3,15,",200",136,268,",507",51,68,",750",65,225,98,33,16,66,86,332
Candice Wiggins,MIN,G,34,1017,34,34,1017,135,360,",375",42,131,",321",93,229,",406",134,150,",893",30,100,88,41,7,81,99,446
Shameka Christon,NYL,G,32,1014,32,31,1014,154,383,",402",78,204,",382",76,179,",425",128,148,",865",29,156,56,28,27,56,102,514
Crystal Langhorne,WAS,F-C,34,1013,34,22,1013,163,284,",574",0,2,",000",163,282,",578",82,119,",689",101,268,29,34,13,76,74,408
Ebony Hoffman,IND,F,34,1005,34,34,1005,122,313,",390",25,72,",347",97,241,",402",69,77,",896",56,199,52,57,12,82,106,338
Katie Douglas,IND,G-F,31,1003,31,31,1003,188,459,",410",66,189,",349",122,270,",452",105,122,",861",24,120,85,56,7,75,45,547
Lindsay Whalen*,CON,G,34,1000,34,34,1000,141,328,",430",22,83,",265",119,245,",486",115,129,",891",40,156,156,43,5,63,87,419
Alana Beard,WAS,G-F,31,985,31,30,985,188,438,",429",32,107,",299",156,331,",471",84,114,",737",19,123,68,72,18,100,97,492
Diana Taurasi,PHO,G,31,976,31,31,976,200,434,",461",79,194,",407",121,240,",504",152,170,",894",18,178,109,36,43,82,95,631
Loree Moore,NYL,G,34,941,34,32,941,78,233,",335",26,100,",260",52,133,",391",33,48,",688",19,125,133,66,2,78,55,215
Sancho Lyttle,ATL,F,34,931,34,31,931,184,363,",507",0,1,",000",184,362,",508",75,101,",743",72,254,51,68,22,64,105,443
Jia Perkins,CHI,G,34,931,34,34,931,158,379,",417",30,78,",385",128,301,",425",104,123,",846",28,116,100,73,6,55,78,450
Noelle Quinn,LAS,G,34,929,34,9,929,115,244,",471",24,77,",312",91,167,",545",30,37,",811",33,122,118,40,11,51,59,284
Erika de Souza,ATL,F-C,34,928,34,34,928,170,322,",528",0,0,0,170,322,",528",62,95,",653",119,309,38,32,44,70,117,402
Tangela Smith,PHO,C,34,920,34,34,920,137,304,",451",42,93,",452",95,211,",450",20,23,",870",35,183,27,34,57,37,107,336
Iziane Castro Marques,ATL,F-G,34,915,34,33,915,184,445,",413",49,142,",345",135,303,",446",71,91,",780",20,75,67,36,2,83,75,488
Roneeka Hodges,MIN,G,33,902,33,27,902,115,276,",417",68,171,",398",47,105,",448",30,33,",909",20,99,64,21,15,36,54,328
Temeka Johnson,PHO,G,34,901,34,34,901,125,281,",445",36,87,",414",89,194,",459",42,50,",840",8,120,157,29,4,76,79,328
Nicky Anosike,MIN,F-C,30,896,30,29,896,130,265,",491",1,4,",250",129,261,",494",135,194,",696",73,222,81,81,28,61,88,396
Katie Smith*,DET,G,27,894,27,27,894,128,294,",435",57,132,",432",71,162,",438",56,61,",918",13,63,76,21,2,62,69,369
Cathrine Kraayeveld,NYL,F,34,888,34,26,888,105,264,",398",60,144,",417",45,120,",375",37,49,",755",32,155,32,22,13,66,76,307
Tully Bevilaqua,IND,G,34,861,34,32,861,68,181,",376",37,107,",346",31,74,",419",36,54,",667",12,79,97,62,8,48,76,209
Essence Carson,NYL,G,34,859,34,34,859,131,321,",408",34,102,",333",97,219,",443",44,48,",917",24,72,46,37,10,54,76,340
Alexis Hornbuckle,DET,G,32,850,32,21,850,81,213,",380",25,64,",391",56,149,",376",26,48,",542",46,158,86,42,9,69,93,213
Janel McCarville,NYL,F-C,32,848,32,32,848,151,301,",502",1,3,",333",150,298,",503",90,107,",841",63,175,88,41,44,86,79,393
Lauren Jackson*,SEA,F-C,26,843,26,26,843,168,363,",463",49,114,",430",119,249,",478",114,143,",797",48,182,22,38,45,43,97,499
DeMya Walker,SAC,F,34,821,34,30,821,119,250,",476",0,1,",000",119,249,",478",53,73,",726",54,157,65,27,16,92,112,291
Candace Parker,LAS,F-C,25,815,25,24,815,131,270,",485",5,24,",208",126,246,",512",61,80,",763",60,244,64,15,53,55,53,328
Sandrine Gruda,CON,F-C,26,810,26,25,810,151,323,",467",0,0,0,151,323,",467",48,86,",558",66,165,35,23,41,68,86,350
Shavonte Zellous,DET,G,34,802,34,4,802,118,297,",397",15,49,",306",103,248,",415",155,181,",856",25,106,62,27,17,77,111,406
Charde Houston,MIN,F,34,792,34,33,792,175,376,",465",23,69,",333",152,307,",495",72,99,",727",44,186,59,43,21,64,107,445
Dominique Canty,CHI,G,34,776,34,34,776,74,194,",381",4,11,",364",70,183,",383",82,119,",689",18,63,109,28,5,57,96,234
Renee Montgomery,MIN,G,34,764,34,9,764,102,250,",408",42,121,",347",60,129,",465",60,72,",833",15,66,72,25,9,66,37,306
Chasity Melvin,WAS,C-F,34,756,34,33,756,84,188,",447",0,1,",000",84,187,",449",33,61,",541",79,158,36,34,29,50,101,201
Cheryl Ford,DET,F,29,755,29,29,755,97,227,",427",0,3,",000",97,224,",433",55,100,",550",71,215,25,28,13,49,105,249
Erin Phillips,CON,G,32,740,32,18,740,86,225,",382",34,116,",293",52,109,",477",52,64,",813",30,103,66,43,3,43,52,258
Vickie Johnson,SAS,G-F,32,737,32,32,737,80,185,",432",21,56,",375",59,129,",457",23,27,",852",23,108,77,16,4,39,40,204
Angel McCoughtry,ATL,F-G,34,735,34,10,735,160,336,",476",15,51,",294",145,285,",509",100,135,",741",35,105,71,74,12,72,92,435
Monique Currie,WAS,F,34,728,34,34,728,78,217,",359",20,52,",385",58,165,",352",102,127,",803",38,146,61,29,14,57,83,278
Asjha Jones,CON,F,23,727,23,23,727,159,339,",469",5,16,",313",154,323,",477",61,80,",763",43,136,56,20,13,49,79,384
DeWanna Bonner,PHO,G-F,34,724,34,0,724,127,278,",457",2,13,",154",125,265,",472",125,154,",812",70,196,13,23,25,34,70,381
Ticha Penicheiro,SAC,G,30,724,30,28,724,45,139,",324",1,9,",111",44,130,",338",57,70,",814",12,81,155,30,4,64,45,148
Le'coe Willingham,PHO,F,34,713,34,34,713,136,255,",533",1,8,",125",135,247,",547",67,79,",848",64,143,35,22,9,46,91,340
Chamique Holdsclaw,ATL,F,25,708,25,25,708,132,319,",414",6,30,",200",126,289,",436",78,93,",839",29,109,56,34,7,74,60,348
Shalee Lehning,ATL,G,34,707,34,20,707,36,93,",387",6,30,",200",30,63,",476",24,31,",774",19,79,127,18,3,54,44,102
Sylvia Fowles*,CHI,C,24,692,24,20,692,103,172,",599",0,0,0,103,172,",599",64,99,",646",52,188,19,21,35,76,72,270
Briann January,IND,G,33,683,33,4,683,64,192,",333",25,87,",287",39,105,",371",74,87,",851",23,63,77,36,3,57,78,227
Tammy Sutton-Brown,IND,C,27,680,27,25,680,95,204,",466",0,0,0,95,204,",466",76,102,",745",44,158,23,15,40,49,76,266
Hamchetou Maiga-Ba,SAC,F,34,676,34,5,676,124,255,",486",0,1,",000",124,254,",488",55,77,",714",34,89,37,31,8,52,76,303
Kelly Miller,MIN,G,34,675,34,25,675,54,149,",362",22,66,",333",32,83,",386",20,22,",909",19,74,67,24,2,50,56,150
Rebekkah Brunson,SAC,F,27,665,27,17,665,124,255,",486",0,1,",000",124,254,",488",83,106,",783",67,190,9,40,16,45,57,331
Nakia Sanford,WAS,C-F,34,663,34,13,663,77,164,",470",0,0,0,77,164,",470",59,102,",578",55,147,22,26,14,73,109,213
Tan White,CON,G,30,659,30,15,659,97,247,",393",49,130,",377",48,117,",410",42,50,",840",21,82,66,35,9,37,73,285
Ruth Riley,SAS,C,31,650,31,17,650,68,147,",463",4,18,",222",64,129,",496",23,26,",885",35,140,28,14,45,35,90,163
Anete Jekabsone-Zogota,CON,G,27,644,27,16,644,97,234,",415",39,99,",394",58,135,",430",22,28,",786",12,78,59,9,0,48,61,255
Helen Darling,SAS,G,34,642,34,13,642,27,109,",248",13,44,",295",14,65,",215",37,55,",673",14,61,100,30,5,40,79,104
Betty Lennox,LAS,G,30,640,30,13,640,111,268,",414",25,83,",301",86,185,",465",59,66,",894",33,136,54,26,4,70,70,306
Lisa Leslie*,LAS,C,23,638,23,21,638,144,278,",518",1,6,",167",143,272,",526",65,90,",722",56,151,49,16,33,59,75,354
Scholanda Dorrell,SAC,G,34,633,34,29,633,79,193,",409",8,25,",320",71,168,",423",59,87,",678",19,53,27,33,7,54,70,225
Shannon Johnson,SEA,G,34,618,34,6,618,36,107,",336",18,61,",295",18,46,",391",47,55,",855",14,62,52,27,7,52,56,137
Jessica Moore,IND,F-C,31,613,31,9,613,57,121,",471",0,1,",000",57,120,",475",34,46,",739",40,96,14,19,6,32,85,148
Kara Lawson,SAC,G,25,604,25,5,604,76,200,",380",37,110,",336",39,90,",433",31,33,",939",11,53,63,16,1,35,24,220
Kerri Gardin,CON,F,33,596,33,23,596,58,159,",365",10,39,",256",48,120,",400",54,89,",607",54,143,39,25,24,38,57,180
Matee Ajavon,WAS,G,34,587,34,4,587,85,253,",336",28,82,",341",57,171,",333",74,110,",673",27,64,37,37,4,50,84,272
Edwige Lawson-Wade,SAS,G,33,583,33,12,583,58,151,",384",41,113,",363",17,38,",447",15,18,",833",9,66,74,29,1,29,53,172
Erin Perperoglou,SAS,F,34,579,34,9,579,31,96,",323",7,22,",318",24,74,",324",23,34,",676",22,75,31,24,11,35,57,92
Erin Thorn,CHI,G,34,577,34,0,577,72,170,",424",37,92,",402",35,78,",449",30,33,",909",13,53,53,20,0,31,32,211
Belinda Snell,SAS,G,30,553,30,6,553,61,182,",335",42,137,",307",19,45,",422",23,29,",793",21,70,37,27,3,29,50,187
Ashley Battle,NYL,F,34,548,34,3,548,63,148,",426",19,46,",413",44,102,",431",32,46,",696",17,85,40,31,2,52,48,177
Janell Burse,SEA,C,34,541,34,8,541,74,145,",510",0,0,0,74,145,",510",59,80,",738",31,107,10,21,31,35,71,207
Brooke Wyckoff,CHI,F,27,531,27,23,531,28,74,",378",20,51,",392",8,23,",348",7,8,",875",17,73,38,10,20,29,61,83
Marissa Coleman,WAS,G-F,28,525,28,0,525,54,159,",340",29,80,",363",25,79,",316",34,45,",756",22,76,22,20,9,34,44,171
Kristi Harrower,LAS,G,31,520,31,26,520,40,111,",360",8,39,",205",32,72,",444",9,11,",818",17,57,69,16,0,27,32,97
Kara Braxton,DET,C-F,28,504,28,2,504,106,201,",527",0,0,0,106,201,",527",40,62,",645",66,167,41,19,18,51,79,252
Michelle Snow,ATL,C,34,503,34,2,503,67,140,",479",0,2,",000",67,138,",486",51,67,",761",40,145,17,15,17,39,73,185
Shyra Ely-Gash,CHI,F,34,497,34,9,497,84,201,",418",23,60,",383",61,141,",433",41,51,",804",22,88,20,12,8,36,55,232
Tiffany Jackson-Jones,NYL,F,34,495,34,9,495,67,149,",450",0,0,0,67,149,",450",46,64,",719",35,116,24,21,13,43,55,180
Rashanda McCants,MIN,F,34,482,34,1,482,56,150,",373",11,38,",289",45,112,",402",22,39,",564",30,68,26,15,10,36,74,145
Ann Wauters,SAS,C,17,463,17,16,463,92,168,",548",1,6,",167",91,162,",562",35,52,",673",29,95,19,13,6,44,39,220
Laura Harper,SAC,F-C,33,460,33,11,460,45,116,",388",0,0,0,45,116,",388",60,82,",732",54,113,20,13,22,42,65,150
Nikki Teasley,TOT,G,21,456,21,17,456,27,69,",391",17,47,",362",10,22,",455",10,12,",833",3,31,59,15,5,28,44,81
Courtney Paris,SAC,C,33,442,33,6,442,68,132,",515",0,1,",000",68,131,",519",24,33,",727",56,134,22,11,10,20,48,160
Leilani Mitchell,NYL,G,34,436,34,2,436,30,100,",300",14,52,",269",16,48,",333",6,6,"1,000",8,41,76,9,2,26,46,80
Quanitra Hollingsworth,MIN,C,34,434,34,1,434,50,120,",417",0,0,0,50,120,",417",64,91,",703",47,110,5,12,8,34,65,164
Kelly Mazzante,PHO,G,31,433,31,2,433,36,99,",364",31,88,",352",5,11,",455",3,3,"1,000",7,40,17,10,3,10,42,106
Chante Black,CON,C,33,428,33,8,428,35,92,",380",0,1,",000",35,91,",385",27,43,",628",41,107,6,13,27,25,54,97
Tamecka Dixon,IND,G,32,424,32,1,424,55,134,",410",4,10,",400",51,124,",411",18,21,",857",10,51,37,12,3,27,45,132
Armintie Herrington,TOT,G,33,421,33,0,421,32,84,",381",0,0,0,32,84,",381",29,50,",580",32,75,30,15,3,27,44,93
Coco Miller,ATL,G,34,407,34,5,407,50,122,",410",8,27,",296",42,95,",442",23,26,",885",20,50,33,12,2,31,37,131
Tasha Humphrey,TOT,C,28,407,28,4,407,62,166,",373",22,71,",310",40,95,",421",24,31,",774",13,72,11,13,9,20,69,170
Kia Vaughn,NYL,C,34,396,34,1,396,73,148,",493",0,2,",000",73,146,",500",17,34,",500",35,88,8,6,3,32,57,163
Kiesha Brown,CON,G,34,393,34,0,393,47,123,",382",18,54,",333",29,69,",420",18,22,",818",9,55,38,13,3,29,35,130
Ketia Swanier,PHO,G,33,388,33,0,388,33,88,",375",11,33,",333",22,55,",400",16,18,",889",7,53,54,15,3,46,34,93
Kristi Toliver,CHI,G,27,386,27,0,386,72,159,",453",40,90,",444",32,69,",464",21,23,",913",6,37,51,10,3,44,33,205
Amber Holt,CON,F,23,380,23,7,380,40,123,",325",13,50,",260",27,73,",370",44,53,",830",13,74,44,9,2,14,39,137
Tamika Whitmore,CON,F,24,376,24,1,376,37,127,",291",7,23,",304",30,104,",288",24,33,",727",21,52,25,9,3,20,34,105
Crystal Kelly,TOT,F,34,367,34,4,367,33,79,",418",0,1,",000",33,78,",423",63,75,",840",26,53,12,11,3,33,56,129
Jennifer Lacy,ATL,F,32,362,32,0,362,35,107,",327",4,19,",211",31,88,",352",22,33,",667",32,70,9,9,7,24,57,96
Shannon Bobbitt,LAS,G,33,353,33,3,353,26,85,",306",8,37,",216",18,48,",375",11,13,",846",11,33,46,15,1,28,34,71
Ivory Latta,ATL,G,24,350,24,0,350,45,110,",409",18,50,",360",27,60,",450",38,46,",826",3,16,34,13,1,26,32,146
Sidney Spencer,NYL,G,33,340,33,0,340,34,88,",386",22,57,",386",12,31,",387",9,9,"1,000",7,38,15,6,1,9,24,99
Marie Ferdinand-Harris,LAS,G,28,339,28,6,339,58,135,",430",4,22,",182",54,113,",478",31,37,",838",17,41,24,15,2,22,44,151
Chelsea Newton,SAC,G,23,336,23,0,336,26,70,",371",4,12,",333",22,58,",379",12,18,",667",10,30,39,18,3,16,31,68
Megan Frazee,SAS,F,29,326,29,0,326,52,126,",413",14,37,",378",38,89,",427",27,39,",692",27,84,15,8,5,21,43,145
K.B. Sharp,CHI,G,27,325,27,0,325,23,57,",404",6,17,",353",17,40,",425",18,19,",947",3,20,25,8,2,23,15,70
Chen Nan,CHI,C,26,320,26,5,320,46,95,",484",0,0,0,46,95,",484",5,8,",625",23,55,6,8,9,29,38,97
Kristin Haynie,TOT,G,29,317,29,3,317,33,88,",375",8,28,",286",25,60,",417",17,21,",810",8,40,29,27,1,25,27,91
Nicole Ohlde,PHO,F-C,21,311,21,0,311,38,71,",535",0,0,0,38,71,",535",33,46,",717",19,59,6,5,20,29,55,109
Olayinka Sanni,DET,F-C,31,298,31,1,298,47,98,",480",0,0,0,47,98,",480",25,36,",694",27,57,16,11,5,30,56,119
Penny Taylor,PHO,F,14,283,14,1,283,50,108,",463",10,25,",400",40,83,",482",43,48,",896",12,34,32,18,2,31,32,153
Vanessa Hayden,LAS,C,25,269,25,1,269,39,95,",411",0,0,0,39,95,",411",16,25,",640",27,67,6,4,22,19,49,94
Katie Gearlds,SEA,G-F,20,243,20,0,243,29,74,",392",21,52,",404",8,22,",364",3,4,",750",4,26,11,6,3,12,14,82
Tamera Young,TOT,F,21,201,21,6,201,25,73,",342",3,13,",231",22,60,",367",27,35,",771",16,44,12,13,5,20,27,80
Lindsay Wisdom-Hylton,LAS,F,29,197,29,0,197,28,61,",459",1,1,"1,000",27,60,",450",12,19,",632",14,41,8,3,8,15,12,69
Shay Murphy,IND,G,24,186,24,0,186,34,89,",382",11,32,",344",23,57,",404",21,26,",808",23,42,10,6,2,9,30,100
Jessica Davenport,IND,C,26,181,26,0,181,29,55,",527",0,0,0,29,55,",527",14,20,",700",15,40,6,7,14,21,38,72
Seimone Augustus*,MIN,G-F,6,178,6,6,178,49,86,",570",9,14,",643",40,72,",556",19,21,",905",4,25,9,12,3,13,5,126
Shanna Zolman,SAS,G,19,176,19,1,176,35,76,",461",20,45,",444",15,31,",484",5,6,",833",0,10,6,2,0,5,11,95
Anna Montanana,MIN,F,16,169,16,1,169,14,36,",389",5,15,",333",9,21,",429",2,2,"1,000",15,26,19,9,0,12,17,35
Bernice Mosby,WAS,F,24,169,24,0,169,17,47,",362",0,1,",000",17,46,",370",12,14,",857",15,37,3,8,1,16,29,46
Ashley Robinson,SEA,C,26,167,26,2,167,5,25,",200",0,1,",000",5,24,",208",2,4,",500",5,24,2,2,13,10,31,12
LaToya Sanders,MIN,F-C,17,159,17,0,159,13,30,",433",0,0,0,13,30,",433",11,15,",733",14,37,8,3,14,14,22,37
Suzy Batkovic-Brown,SEA,C,20,147,20,0,147,21,43,",488",3,11,",273",18,32,",563",2,8,",250",9,29,4,5,6,24,29,47
Brooke Smith,PHO,F-C,21,144,21,0,144,7,15,",467",0,0,0,7,15,",467",7,8,",875",11,35,3,2,3,7,30,21
Barbara Turner,CON,G-F,7,144,7,0,144,8,39,",205",4,25,",160",4,14,",286",8,10,",800",4,15,14,5,0,4,12,28
Erlana Larkins,NYL,F,18,137,18,0,137,14,33,",424",0,0,0,14,33,",424",16,23,",696",11,31,8,9,4,16,19,44
Mistie Bass,CHI,F,8,126,8,5,126,20,39,",513",0,2,",000",20,37,",541",9,16,",563",12,27,3,5,3,4,12,49
Christina Wirth,IND,F,21,121,21,0,121,8,29,",276",5,14,",357",3,15,",200",1,1,"1,000",3,15,13,3,1,3,12,22
Anna DeForge,DET,G,7,113,7,7,113,5,18,",278",0,4,",000",5,14,",357",0,0,0,6,20,10,4,0,7,7,10
Barbara Farris,DET,F-C,13,110,13,3,110,2,9,",222",0,0,0,2,9,",222",13,16,",813",3,18,5,5,0,9,17,17
Katie Mattera,TOT,C,15,102,15,0,102,16,25,",640",0,0,0,16,25,",640",8,15,",533",9,28,1,1,9,19,22,40
Kristen Mann,WAS,F,16,95,16,0,95,10,28,",357",4,18,",222",6,10,",600",1,1,"1,000",2,14,6,3,0,3,9,25
Nikki Blue,WAS,G,16,91,16,0,91,7,24,",292",3,9,",333",4,15,",267",7,10,",700",2,10,12,7,0,13,12,24
Ashley Walker,SEA,F-C,13,90,13,0,90,7,28,",250",1,6,",167",6,22,",273",8,10,",800",6,23,4,2,2,7,20,23
Christi Thomas,MIN,F-C,11,66,11,0,66,1,21,",048",0,7,",000",1,14,",071",1,2,",500",5,15,3,3,5,6,15,3
Lauren Ervin,CON,F,8,56,8,0,56,8,17,",471",0,0,0,8,17,",471",0,2,",000",4,13,0,1,0,2,5,16
La'Tangela Atkinson,SEA,G-F,2,46,2,1,46,2,8,",250",0,1,",000",2,7,",286",1,2,",500",6,18,5,10,1,4,5,5
Yolanda Griffith*,IND,C-F,3,41,3,0,41,6,12,",500",0,0,0,6,12,",500",7,9,",778",4,7,0,0,2,3,6,19
Allie Quigley,PHO,G,6,32,6,0,32,3,8,",375",2,4,",500",1,4,",250",2,2,"1,000",1,5,1,0,0,5,6,10
Khadijah Whittington,IND,F,3,25,3,0,25,6,10,",600",0,0,0,6,10,",600",0,0,0,2,5,2,0,0,0,2,12
Kristi Cirone,CON,G,4,23,4,0,23,2,5,",400",1,3,",333",1,2,",500",2,3,",667",0,5,4,2,0,0,3,7
A'Quonesia Franklin,SEA,G,2,20,2,0,20,0,4,",000",0,2,",000",0,2,",000",0,0,0,0,2,1,1,0,1,2,0
Erica White,IND,G,2,18,2,0,18,1,6,",167",0,3,",000",1,3,",333",0,0,0,0,2,4,1,1,0,1,2
Sherill Baker,DET,G,1,11,1,0,11,2,3,",667",0,0,0,2,3,",667",3,3,"1,000",1,1,1,1,0,1,1,7
Kelly Schumacher,DET,C,1,10,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
Whitney Boddie,SAC,G,4,9,4,0,9,1,1,"1,000",0,0,0,1,1,"1,000",0,0,0,0,0,0,1,0,1,1,2
Britany Miller,DET,C,1,8,1,0,8,0,1,",000",0,0,0,0,1,",000",0,0,0,0,0,0,1,0,0,1,0
Plenette Pierson,DET,F,1,5,1,0,5,0,2,",000",0,0,0,0,2,",000",0,0,0,0,0,0,1,1,0,2,0
Lisa Willis,SAC,G,2,5,2,0,5,0,2,",000",0,1,",000",0,1,",000",0,0,0,0,0,0,0,0,1,1,0
Tanae Davis-Cain,DET,G,1,4,1,0,4,1,5,",200",0,3,",000",1,2,",500",0,1,",000",2,2,0,0,0,0,0,2


===== wnba_2009_per_game.txt =====
Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Lindsey Harding,WAS,G,34,1194,34,34,"35,1","4,8","11,0",",435","0,6","1,8",",323","4,2","9,2",",457","2,6","3,5",",748","0,7","4,0","4,5","1,3","0,4","3,0","2,0","12,8"
Candice Dupree,CHI,F,34,1186,34,34,"34,9","6,0","14,0",",429","0,7","1,8",",387","5,3","12,2",",435","3,0","3,8",",785","2,2","7,9","2,2","1,0","1,2","2,4","1,6","15,7"
Tina Thompson*,LAS,F,34,1182,34,34,"34,8","4,5","11,6",",385","1,5","4,1",",369","2,9","7,5",",394","2,5","2,9",",867","1,4","5,9","2,3","0,8","0,7","2,8","2,1","13,0"
Deanna Nolan,DET,G-F,33,1113,33,33,"33,7","6,5","15,9",",408","1,2","3,7",",325","5,3","12,2",",433","2,8","3,5",",784","1,1","4,3","3,5","1,3","0,3","2,2","2,8","16,9"
Sophia Young-Malcolm,SAS,F,33,1113,33,33,"33,7","6,6","14,6",",454","0,5","1,7",",309","6,1","12,9",",473","4,4","5,7",",767","2,1","6,5","1,6","1,3","0,5","1,9","2,0","18,2"
Sue Bird*,SEA,G,31,1101,31,31,"35,5","5,0","12,2",",408","1,7","4,8",",360","3,2","7,3",",441","1,1","1,3",",854","0,4","2,5","5,8","1,5","0,1","2,6","1,6","12,8"
Swin Cash*,SEA,F,32,1094,32,29,"34,2","4,3","11,1",",392","0,3","1,0",",323","4,0","10,1",",398","3,2","4,0",",797","1,9","6,7","2,6","0,9","0,5","2,8","3,1","12,2"
Tamika Catchings*,IND,F,34,1084,34,34,"31,9","4,6","12,0",",386","1,2","3,6",",328","3,4","8,4",",411","4,6","5,3",",873","2,5","7,2","3,1","2,9","0,5","2,6","2,7","15,1"
Cappie Pondexter,PHO,G,34,1075,34,34,"31,6","6,9","15,1",",460","1,3","3,5",",358","5,7","11,6",",491","3,9","4,4",",881","0,9","4,2","5,0","0,9","0,4","2,5","2,9","19,1"
Tanisha Wright,SEA,G,33,1072,33,33,"32,5","4,5","9,8",",463","0,2","0,9",",267","4,3","8,9",",483","2,9","3,2",",906","1,3","3,5","3,9","1,5","0,3","2,6","3,6","12,2"
Becky Hammon*,SAS,G,31,1049,31,31,"33,8","6,5","14,4",",447","2,5","6,6",",369","4,0","7,8",",515","4,1","4,6",",901","0,8","3,3","5,0","1,6","0,4","3,6","1,7","19,5"
Camille Smith,SEA,F,34,1044,34,34,"30,7","3,6","7,7",",471","0,2","0,8",",259","3,4","6,9",",496","2,5","3,7",",683","2,2","6,5","1,0","1,1","0,4","2,0","3,5","10,0"
DeLisha Milton-Jones,LAS,F,33,1043,33,33,"31,6","3,9","9,8",",401","0,7","2,5",",293","3,2","7,3",",438","1,7","2,2",",757","1,5","4,8","2,2","1,2","0,2","2,2","2,5","10,2"
Nicole Powell,SAC,F,34,1035,34,34,"30,4","5,8","14,0",",416","2,3","6,2",",363","3,6","7,8",",458","2,8","2,8",",979","1,5","5,9","2,3","1,4","0,2","2,5","1,8","16,7"
Taj McWilliams-Franklin,DET,F-C,34,1032,34,34,"30,4","4,1","8,3",",491","0,1","0,4",",200","4,0","7,9",",507","1,5","2,0",",750","1,9","6,6","2,9","1,0","0,5","1,9","2,5","9,8"
Candice Wiggins,MIN,G,34,1017,34,34,"29,9","4,0","10,6",",375","1,2","3,9",",321","2,7","6,7",",406","3,9","4,4",",893","0,9","2,9","2,6","1,2","0,2","2,4","2,9","13,1"
Shameka Christon,NYL,G,32,1014,32,31,"31,7","4,8","12,0",",402","2,4","6,4",",382","2,4","5,6",",425","4,0","4,6",",865","0,9","4,9","1,8","0,9","0,8","1,8","3,2","16,1"
Crystal Langhorne,WAS,F-C,34,1013,34,22,"29,8","4,8","8,4",",574","0,0","0,1",",000","4,8","8,3",",578","2,4","3,5",",689","3,0","7,9","0,9","1,0","0,4","2,2","2,2","12,0"
Ebony Hoffman,IND,F,34,1005,34,34,"29,6","3,6","9,2",",390","0,7","2,1",",347","2,9","7,1",",402","2,0","2,3",",896","1,6","5,9","1,5","1,7","0,4","2,4","3,1","9,9"
Katie Douglas,IND,G-F,31,1003,31,31,"32,4","6,1","14,8",",410","2,1","6,1",",349","3,9","8,7",",452","3,4","3,9",",861","0,8","3,9","2,7","1,8","0,2","2,4","1,5","17,6"
Lindsay Whalen*,CON,G,34,1000,34,34,"29,4","4,1","9,6",",430","0,6","2,4",",265","3,5","7,2",",486","3,4","3,8",",891","1,2","4,6","4,6","1,3","0,1","1,9","2,6","12,3"
