===== wnba_2019_totals.txt =====
Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Elena Delle Donne,WAS,F-G,31,901,31,31,"29,1","7,1","13,8",",515","1,7","3,9",",430","5,4","9,9",",549","3,7","3,8",",974","1,5","8,2","2,2","0,6","1,3","1,0","1,0","19,5"
Nneka Ogwumike,LAS,F,32,892,32,32,"27,9","6,5","12,7",",510","0,7","2,1",",338","5,8","10,6",",544","2,4","2,9",",828","2,3","8,8","1,8","1,9","0,5","1,8","2,9","16,1"
Alysha Clark,SEA,F,31,881,31,30,"28,4","3,7","7,6",",481","1,6","3,4",",481","2,0","4,2",",481","0,6","0,7",",818","1,2","4,7","2,5","1,1","0,5","1,5","1,9","9,6"
Brittney Sykes,ATL,G,34,880,34,27,"25,9","3,8","10,3",",365","0,8","3,2",",259","2,9","7,1",",412","1,9","2,7",",703","0,7","4,4","2,5","0,6","0,5","2,0","1,7","10,2"
Betnijah Laney-Hamilton,IND,G-F,34,877,34,27,"25,8","2,3","6,3",",362","0,6","1,9",",303","1,7","4,3",",388","0,5","0,9",",581","0,9","4,2","1,7","1,4","0,1","1,4","1,6","5,6"
Mercedes Russell,SEA,C,34,870,34,30,"25,6","3,1","6,0",",520","0,0","0,0",0,"3,1","6,0",",520","1,2","1,9",",646","2,4","6,1","1,0","1,1","0,5","1,0","2,5","7,5"
Kelsey Plum,LVA,G,34,868,34,30,"25,5","3,1","8,6",",365","1,3","3,7",",360","1,8","4,9",",369","1,0","1,1",",872","0,4","2,8","3,0","0,8","0,1","1,6","2,2","8,6"
Jordin Canada,SEA,G,30,865,30,29,"28,8","3,7","9,6",",388","0,3","1,4",",186","3,5","8,2",",423","2,1","2,7",",768","0,4","2,4","5,2","2,3","0,2","2,6","1,6","9,8"
Tierra Ruffin-Pratt,LAS,G,34,856,34,33,"25,2","2,1","5,8",",367","0,7","2,1",",342","1,4","3,6",",382","1,0","1,2",",854","0,6","2,4","1,7","0,8","0,6","0,9","2,7","6,0"
Briann January,PHO,G,32,852,32,26,"26,6","2,2","5,7",",390","1,0","2,6",",378","1,3","3,1",",400","1,1","1,3",",837","0,2","1,3","3,2","0,8","0,1","1,7","2,1","6,5"
Kelsey Mitchell,IND,G,34,852,34,20,"25,1","4,9","12,7",",387","2,3","6,2",",374","2,6","6,5",",398","1,5","1,8",",836","0,1","1,6","2,6","0,4","0,1","1,7","1,7","13,6"
Stefanie Dolson,CHI,C,34,850,34,34,"25,0","3,6","6,9",",519","0,9","2,4",",361","2,7","4,4",",607","1,3","1,4",",898","1,2","5,6","2,2","0,6","1,0","1,9","3,7","9,3"
Erica Wheeler,IND,G,34,850,34,34,"25,0","3,7","8,8",",426","1,4","3,7",",384","2,3","5,1",",457","1,2","1,4",",872","0,1","3,0","5,0","1,2","0,1","2,9","2,2","10,1"
Dearica Hamby,LVA,F,34,842,34,9,"24,8","4,1","8,5",",488","0,5","1,6",",321","3,6","6,9",",525","2,2","3,0",",718","2,2","7,6","1,9","1,0","0,4","1,8","2,1","11,0"
Tiffany Mitchell,IND,G,33,831,33,14,"25,2","3,3","8,7",",381","0,6","2,1",",290","2,7","6,6",",410","2,5","2,8",",892","0,7","2,9","2,2","0,6","0,1","1,7","2,5","9,7"
Kayla Thornton,DAL,F,27,822,27,25,"30,4","3,7","10,7",",343","1,0","3,8",",272","2,6","6,9",",382","2,0","2,1",",931","1,8","5,3","1,8","0,9","0,3","1,6","2,2","10,4"
Tiffany Hayes,ATL,G,29,817,29,29,"28,2","5,1","12,9",",393","1,2","4,0",",308","3,8","8,9",",432","3,3","4,4",",764","0,7","3,0","2,8","1,0","0,3","2,4","2,4","14,7"
Liz Cambage,LVA,C,32,807,32,30,"25,2","6,1","12,2",",504","0,1","0,4",",167","6,1","11,8",",515","3,6","4,8",",748","2,0","8,2","2,1","0,6","1,6","2,3","2,8","15,9"
Ariel Atkins,WAS,G,33,804,33,33,"24,4","3,7","9,0",",416","1,5","4,3",",357","2,2","4,6",",471","1,3","1,6",",811","0,7","2,8","2,0","1,5","0,5","1,0","2,2","10,3"
LaToya Sanders,WAS,F-C,34,804,34,34,"23,6","2,6","5,1",",506","0,0","0,0",0,"2,6","5,1",",506","1,0","1,1",",892","1,3","5,5","1,9","0,9","1,4","0,9","2,1","6,1"
Shekinna Stricklen,CON,F,34,804,34,34,"23,6","3,1","7,5",",408","2,2","5,9",",382","0,8","1,6",",500","0,6","0,8",",815","0,3","1,9","1,1","1,0","0,2","0,8","2,3","9,0"
Isabelle Harrison,DAL,F,31,794,31,29,"25,6","3,5","7,8",",456","0,0","0,2",",000","3,5","7,6",",468","1,5","2,2",",716","2,3","5,8","1,4","1,1","0,8","1,5","2,6","8,6"
Jessica Breland,ATL,F,33,767,33,33,"23,2","3,2","8,3",",378","0,3","1,2",",237","2,9","7,2",",401","0,9","1,0",",879","1,3","7,3","1,7","1,3","1,1","1,2","2,0","7,5"
Jackie Young,LVA,G,34,767,34,34,"22,6","2,2","6,9",",322","0,4","1,3",",318","1,8","5,6",",323","1,7","2,1",",808","0,7","3,3","4,5","0,8","0,4","1,6","1,4","6,6"
Teaira McCowan,IND,C,34,752,34,16,"22,1","3,5","6,8",",517","0,0","0,0",0,"3,5","6,8",",517","3,0","4,4",",687","3,2","9,0","0,2","0,6","1,3","1,3","3,2","10,0"
A'ja Wilson,LVA,C,26,740,26,25,"28,5","6,1","12,7",",479","0,0","0,0",",000","6,1","12,7",",480","4,4","5,5",",792","1,6","6,4","1,8","0,5","1,7","2,2","2,0","16,5"
Chiney Ogwumike,LAS,F-C,32,697,32,14,"21,8","3,9","7,9",",494","0,0","0,1",",250","3,9","7,8",",498","1,7","2,1",",809","2,5","5,8","0,8","1,0","0,7","1,3","3,4","9,6"
Jewell Loyd,SEA,G,27,686,27,21,"25,4","4,3","11,1",",391","1,3","3,7",",337","3,1","7,3",",419","2,4","2,6",",928","0,4","2,7","2,0","1,3","0,1","1,9","1,2","12,3"
Kristi Toliver,WAS,G,23,678,23,23,"29,5","5,0","10,2",",494","1,6","4,3",",360","3,5","5,9",",593","1,3","1,5",",857","0,5","2,9","6,0","1,2","0,1","2,0","1,3","13,0"
Glory Johnson,DAL,F,28,676,28,19,"24,1","2,8","7,6",",364","1,3","3,7",",340","1,5","4,0",",387","0,5","0,9",",583","1,0","5,1","1,4","1,4","0,6","1,0","1,6","7,3"
Sami Whitcomb,SEA,G,33,674,33,13,"20,4","2,5","6,8",",366","1,9","5,6",",342","0,6","1,2",",475","0,3","0,3","1,000","0,5","1,7","2,4","1,1","0,1","1,6","1,5","7,2"
Cheyenne Parker-Tyus,CHI,F,34,670,34,0,"19,7","3,1","6,9",",459","0,1","0,5",",278","3,0","6,3",",474","2,4","2,8",",842","1,8","5,8","0,9","0,7","1,2","1,3","2,4","8,8"
Damiris Dantas,MIN,C-F,26,667,26,26,"25,7","3,4","7,9",",432","1,6","4,1",",393","1,8","3,8",",475","0,7","1,0",",731","1,1","4,5","3,2","0,7","0,6","1,7","2,8","9,2"
Sydney Wiese,LAS,G,32,659,32,16,"20,6","1,7","4,5",",385","1,1","2,9",",366","0,7","1,6",",420","0,3","0,3","1,000","0,2","1,3","1,8","0,5","0,3","1,0","0,8","4,8"
Brittany Boyd,NYL,G,33,649,33,17,"19,7","2,2","5,5",",394","0,2","0,7",",304","1,9","4,8",",408","0,8","1,0",",765","0,8","3,7","4,6","1,4","0,1","2,5","2,1","5,3"
Natalie Achonwa,IND,F,30,636,30,18,"21,2","3,3","6,8",",488","0,1","0,4",",250","3,2","6,4",",503","2,0","2,2",",909","1,6","5,2","1,6","0,6","0,7","1,0","2,6","8,7"
Alex Bentley,ATL,G,29,634,29,4,"21,9","3,4","11,1",",307","1,1","4,7",",235","2,3","6,4",",358","1,0","1,2",",857","0,3","1,9","3,0","0,7","0,3","1,5","1,9","9,0"
Kaela Davis,DAL,F,33,634,33,16,"19,2","2,3","7,0",",329","0,5","1,5",",314","1,8","5,5",",333","0,9","1,0",",879","0,5","2,2","2,1","0,5","0,2","2,2","2,4","6,0"
Tamera Young,LVA,F,34,628,34,4,"18,5","2,0","5,3",",380","0,1","0,5",",313","1,9","4,8",",387","1,1","1,8",",639","1,0","3,6","2,0","0,7","0,1","1,4","1,8","5,3"
Jantel Lavender,CHI,F,23,619,23,22,"26,9","4,5","9,1",",490","0,3","1,2",",222","4,2","8,0",",530","0,8","0,9",",905","2,0","6,9","1,1","0,3","0,6","1,4","1,5","10,0"
Tanisha Wright,NYL,G,31,613,31,17,"19,8","1,7","4,2",",415","0,5","1,2",",368","1,3","3,0",",435","0,8","1,0",",806","0,7","2,8","4,1","1,0","0,3","1,8","2,2","4,7"
Lexie Brown,MIN,G,33,605,33,0,"18,3","2,5","6,3",",402","1,6","4,1",",385","1,0","2,2",",432","0,9","1,2",",789","0,2","1,4","1,4","0,9","0,0","1,2","1,3","7,6"
Yvonne Turner,PHO,G,29,595,29,14,"20,5","2,0","5,9",",343","0,9","2,7",",329","1,1","3,2",",355","1,5","1,7",",878","0,3","2,8","2,3","0,6","0,1","2,0","1,3","6,4"
Aerial Powers,WAS,G,30,593,30,7,"19,8","3,6","8,3",",434","1,4","3,9",",362","2,2","4,4",",496","2,8","3,3",",867","1,1","3,2","1,5","0,8","0,2","1,5","1,6","11,4"
Riquna Williams,LAS,G,23,593,23,14,"25,8","4,0","10,5",",384","2,3","6,0",",391","1,7","4,5",",375","1,9","2,2",",880","0,6","2,6","1,6","1,1","0,2","1,2","2,5","12,3"
Shatori Walker-Kimbrough,WAS,G,34,580,34,1,"17,1","2,2","5,2",",432","0,6","2,1",",310","1,6","3,1",",514","1,6","1,7",",930","0,5","1,6","1,2","0,8","0,2","1,0","1,2","6,7"
Crystal Langhorne,SEA,F-C,34,577,34,4,"17,0","2,1","5,0",",409","0,5","1,7",",316","1,5","3,4",",456","1,0","1,3",",750","0,8","3,1","1,0","0,3","0,3","1,3","1,0","5,6"
Candace Parker,LAS,F-C,22,571,22,22,"26,0","4,0","9,6",",422","0,7","2,7",",267","3,3","6,9",",483","2,4","3,0",",791","1,1","6,4","3,5","1,0","0,8","2,5","1,8","11,2"
Stephanie Talbot,MIN,F,33,561,33,10,"17,0","1,7","4,7",",370","0,9","2,9",",326","0,8","1,8",",441","0,8","0,9",",871","0,5","2,4","1,2","0,9","0,3","1,3","1,1","5,2"
Amanda Zahui B.,NYL,C,24,558,24,23,"23,3","3,4","7,2",",468","0,9","2,9",",319","2,5","4,3",",567","1,0","1,1",",852","1,1","6,3","0,9","1,1","1,4","1,3","3,3","8,6"
Monique Billings,ATL,F,29,553,29,2,"19,1","1,9","5,0",",389","0,0","0,0","1,000","1,9","4,9",",385","1,6","2,1",",783","2,1","6,9","0,6","0,6","0,4","1,6","2,3","5,5"
Bria Hartley,NYL,G,24,545,24,18,"22,7","3,3","8,8",",376","1,0","3,0",",329","2,3","5,7",",401","2,2","2,8",",803","0,8","3,2","3,2","0,8","0,0","2,1","2,3","9,8"
Emma Meesseman,WAS,F,23,543,23,6,"23,6","5,3","9,6",",552","0,8","2,0",",422","4,5","7,7",",585","1,7","1,8",",905","1,2","4,2","3,2","0,9","0,7","1,0","1,8","13,1"
Bria Holmes,CON,G,34,529,34,0,"15,6","2,3","5,7",",399","0,6","1,9",",317","1,7","3,8",",438","1,1","1,7",",672","0,3","1,4","0,9","0,5","0,2","0,9","1,1","6,3"
Gabby Williams,CHI,F,33,527,33,2,"16,0","2,3","5,5",",414","0,2","1,2",",171","2,1","4,2",",486","0,9","1,2",",725","0,4","2,2","2,1","0,7","0,2","1,7","1,2","5,6"
Reshanda Gray,NYL,F,34,519,34,10,"15,3","2,1","4,4",",473","0,0","0,1",",500","2,1","4,4",",473","1,0","1,8",",565","1,8","5,2","0,5","0,5","0,2","1,2","3,3","5,2"
Kahleah Copper,CHI,G-F,34,502,34,0,"14,8","2,3","6,0",",387","0,4","1,4",",306","1,9","4,6",",413","1,6","2,1",",771","0,4","1,9","0,9","0,4","0,1","1,3","1,5","6,7"
AD Durr,NYL,G,18,480,18,15,"26,7","3,9","8,4",",467","0,8","2,8",",294","3,1","5,6",",554","1,0","1,2",",818","0,3","1,6","1,7","0,6","0,4","1,2","1,9","9,7"
Maite Cazorla,ATL,G,31,477,31,1,"15,4","0,9","3,0",",312","0,4","1,8",",236","0,5","1,2",",421","0,7","0,8",",875","0,1","0,7","1,6","0,6","0,0","0,9","0,7","3,0"
Tianna Hawkins,WAS,F,31,477,31,1,"15,4","3,6","7,1",",514","1,1","2,9",",363","2,6","4,2",",620","1,2","1,3",",925","1,5","4,2","0,7","0,5","0,1","1,1","2,5","9,5"
Brianna Turner,PHO,F-C,29,462,29,12,"15,9","1,7","3,1",",538","0,0","0,0",0,"1,7","3,1",",538","0,7","0,9",",731","1,6","4,1","0,5","0,2","0,7","0,7","1,7","4,0"
Brooke McCarty-Williams,DAL,G,34,447,34,3,"13,1","0,8","2,6",",289","0,5","1,5",",360","0,2","1,2",",200","0,3","0,4",",917","0,3","1,3","1,9","0,5","0,0","0,9","1,2","2,4"
Theresa Plaisance,TOT,F,31,442,31,12,"14,3","1,7","4,7",",370","0,8","2,4",",342","0,9","2,4",",397","0,7","0,8",",808","0,8","3,6","1,1","0,3","0,6","1,0","2,1","5,0"
Kaleena Mosqueda-Lewis,SEA,F,31,435,31,4,"14,0","2,1","5,3",",399","0,9","2,6",",341","1,2","2,6",",457","0,5","0,5","1,000","0,3","1,2","0,5","0,3","0,2","1,2","1,3","5,5"
Shavonte Zellous,SEA,G,31,432,31,4,"13,9","1,4","3,7",",379","0,2","1,0",",188","1,2","2,7",",452","1,0","1,3",",750","0,2","1,5","1,5","0,3","0,2","1,1","1,4","4,0"
Essence Carson,PHO,G,23,425,23,13,"18,5","2,0","5,6",",352","0,6","1,8",",341","1,3","3,8",",356","1,3","1,6",",784","0,5","2,2","1,5","0,5","0,3","0,7","1,0","5,8"
Camille Smith,PHO,F,29,425,29,0,"14,7","1,4","3,2",",435","0,2","0,7",",333","1,1","2,4",",465","0,9","1,1",",806","0,7","2,4","0,8","0,4","0,3","0,9","1,8","3,9"
Kennedy Burke,IND,G-F,31,423,31,7,"13,6","1,5","3,8",",385","0,5","1,3",",350","1,0","2,5",",403","1,0","1,4",",705","0,6","1,5","0,7","0,6","0,3","0,7","1,0","4,4"
Rebecca Allen,NYL,F-G,24,412,24,2,"17,2","2,7","6,5",",417","1,2","2,8",",426","1,5","3,7",",409","0,5","0,7",",813","0,5","2,5","0,7","0,5","0,8","0,7","2,1","7,2"
Nia Coffey,ATL,F,28,389,28,6,"13,9","1,7","5,0",",338","0,8","2,1",",379","0,9","2,9",",309","0,8","1,5",",548","0,8","2,8","0,4","0,5","0,5","0,8","1,9","5,0"
Sophie Cunningham,PHO,G,32,389,32,5,"12,2","0,9","2,5",",354","0,4","1,4",",304","0,4","1,0",",424","0,9","1,1",",882","0,2","1,4","0,8","0,3","0,1","0,6","1,7","3,1"
Sugar Rodgers,LVA,G,33,382,33,0,"11,6","1,2","3,4",",360","0,9","2,5",",357","0,3","0,8",",370","0,1","0,2",",600","0,1","1,5","1,2","0,4","0,4","0,8","1,1","3,4"
Sydney Colson,LVA,G,33,379,33,0,"11,5","1,1","2,5",",440","0,3","0,6",",450","0,8","1,9",",438","0,8","1,0",",818","0,1","0,7","1,8","0,9","0,1","0,8","1,2","3,3"
Kalani Brown,LAS,C,28,377,28,0,"13,5","1,9","4,0",",478","0,0","0,0",",000","1,9","4,0",",482","1,3","1,6",",783","1,2","3,5","0,6","0,3","0,8","1,0","1,7","5,1"
Astou Ndour-Fall,CHI,C-F,21,368,21,11,"17,5","2,8","5,6",",492","0,7","1,6",",424","2,1","4,0",",518","0,6","0,9",",722","1,4","4,2","0,7","0,5","0,7","0,7","1,7","6,8"
Nayo Raincock-Ekunwe,NYL,F,28,367,28,1,"13,1","1,5","2,8",",544","0,0","0,1",",333","1,5","2,7",",553","0,6","0,9",",640","1,4","2,8","0,4","0,3","0,1","0,8","1,5","3,7"
Marina Mabrey,LAS,G,31,355,31,0,"11,5","1,5","4,2",",344","0,7","2,5",",273","0,8","1,7",",444","0,5","0,5",",875","0,2","1,2","1,0","0,6","0,2","0,8","0,7","4,0"
Rachel Banham,CON,G,29,353,29,0,"12,2","1,3","4,0",",322","0,8","2,5",",306","0,5","1,5",",349","0,3","0,4",",692","0,0","1,0","0,9","0,3","0,1","0,9","1,2","3,6"
Morgan Tuck,CON,F,33,352,33,0,"10,7","1,4","3,5",",388","0,5","1,3",",357","0,9","2,2",",405","0,5","0,9",",600","0,5","2,0","0,8","0,4","0,1","0,9","1,3","3,7"
Marie Gulich,ATL,C,31,349,31,1,"11,3","1,3","3,5",",361","0,3","0,8",",320","1,0","2,7",",373","0,5","0,7",",727","1,1","2,7","0,6","0,2","0,8","1,0","2,0","3,3"
Imani McGee-Stafford,DAL,C,29,346,29,6,"11,9","1,8","3,8",",468","0,0","0,1",",250","1,7","3,6",",476","0,3","0,5",",643","1,5","3,8","0,6","0,6","0,6","1,2","2,0","3,9"
Marine Johannes,NYL,G,19,345,19,0,"18,2","2,5","5,8",",436","1,3","3,5",",379","1,2","2,3",",523","0,8","1,0",",789","0,5","1,8","2,4","0,4","0,2","1,2","1,6","7,2"
Temi Fagbenle,MIN,C,18,271,18,0,"15,1","2,3","4,5",",519","0,1","0,3",",167","2,3","4,2",",547","0,7","1,0",",722","1,2","2,9","0,8","0,3","0,3","1,8","2,3","5,4"
Carolyn Swords,LVA,C,29,257,29,4,"8,9","1,1","2,5",",438","0,0","0,0",0,"1,1","2,5",",438","0,4","0,4",",846","0,7","2,2","0,3","0,2","0,1","0,6","0,9","2,6"
Sancho Lyttle,PHO,F,20,250,20,2,"12,5","1,3","3,1",",419","0,1","0,2",",250","1,3","2,9",",431","0,3","0,4",",625","0,7","2,9","0,3","0,6","0,3","0,6","1,4","2,9"
Kristine Anigwe,TOT,F-C,27,250,27,0,"9,3","0,8","2,5",",324","0,0","0,0",0,"0,8","2,5",",324","0,8","1,2",",688","1,0","2,4","0,2","0,3","0,3","0,6","1,4","2,4"
Alexis Jones,LAS,G,20,243,20,1,"12,2","1,4","3,5",",400","0,6","1,7",",333","0,9","1,9",",459","0,6","0,8",",800","0,1","1,1","1,8","0,3","0,2","1,4","1,5","4,0"
Megan Gustafson,DAL,C,25,238,25,0,"9,5","1,1","2,2",",491","0,0","0,4",",111","1,0","1,8",",565","0,7","0,8",",900","0,8","2,5","0,3","0,2","0,2","0,4","1,0","2,9"
Alana Beard,LAS,G-F,16,235,16,3,"14,7","1,4","3,1",",449","0,1","0,3",",200","1,3","2,8",",477","0,4","0,6",",778","0,1","1,5","1,4","0,8","0,2","0,6","1,3","3,3"
Brionna Jones,CON,F,27,227,27,0,"8,4","1,3","2,8",",467","0,0","0,0",",000","1,3","2,7",",473","0,9","1,3",",667","1,4","2,2","0,3","0,3","0,3","0,7","1,3","3,5"
Shenise Johnson,IND,G,17,219,17,0,"12,9","1,8","5,3",",333","0,5","1,9",",242","1,3","3,4",",386","0,9","0,9",",938","0,6","2,1","1,1","0,7","0,1","0,7","1,0","4,9"
Myisha Hines-Allen,WAS,F,27,211,27,0,"7,8","0,9","2,6",",362","0,2","0,6",",375","0,7","2,0",",358","0,3","0,4",",583","0,9","2,1","0,9","0,3","0,4","0,8","1,2","2,3"
Natisha Hiedeman,CON,G,20,205,20,0,"10,3","1,2","2,9",",414","0,7","1,4",",464","0,6","1,5",",367","0,6","1,2",",500","0,4","1,5","1,9","0,4","0,1","0,7","1,3","3,7"
Stephanie Mavunga,IND,F,24,204,24,0,"8,5","1,0","2,0",",511","0,0","0,0",",000","1,0","1,9",",522","0,5","0,7",",706","0,9","2,3","0,2","0,3","0,3","0,4","1,6","2,5"
Courtney Paris,SEA,C,30,190,30,0,"6,3","0,2","0,5",",400","0,0","0,0",0,"0,2","0,5",",400","0,1","0,2",",429","0,4","1,7","0,4","0,3","0,1","0,3","0,6","0,5"
Maria Kliundikova,LAS,F,15,180,15,1,"12,0","3,4","6,9",",490","0,3","1,1",",313","3,1","5,9",",523","0,7","0,9",",769","1,2","3,9","0,7","1,0","0,2","1,2","1,5","7,8"
Alaina Coates,TOT,C,23,167,23,0,"7,3","1,0","2,0",",533","0,0","0,0",0,"1,0","2,0",",533","0,5","0,9",",571","0,9","2,6","0,1","0,2","0,5","0,4","1,6","2,6"
JiSu Park,LVA,C,25,163,25,0,"6,5","0,3","1,5",",216","0,0","0,0",",000","0,3","1,4",",222","0,2","0,4",",444","0,4","1,1","0,4","0,2","0,2","0,3","0,9","0,8"
Seimone Augustus*,MIN,G-F,12,156,12,7,"13,0","1,7","5,3",",313","0,2","1,0",",167","1,5","4,3",",346","0,3","0,3",",750","0,2","0,6","1,3","0,4","0,1","1,0","0,4","3,8"
Katie Lou Samuelson,CHI,F,20,153,20,0,"7,7","0,6","1,9",",316","0,4","1,5",",276","0,2","0,5",",444","0,8","1,0",",800","0,2","0,9","0,4","0,3","0,1","0,3","0,8","2,4"
Azura Stevens,DAL,F-C,9,144,9,1,"16,0","2,1","5,9",",358","0,1","1,0",",111","2,0","4,9",",409","0,4","0,6",",800","1,7","3,6","0,6","0,6","1,1","1,0","1,3","4,8"
Han Xu,NYL,C,18,143,18,0,"7,9","1,3","3,2",",414","0,3","0,6",",500","1,1","2,7",",396","0,1","0,1",",500","0,1","0,8","0,1","0,2","0,2","0,1","0,3","3,0"
Layshia Clarendon,CON,G,9,138,9,0,"15,3","2,0","4,8",",419","0,2","0,2","1,000","1,8","4,6",",390","2,0","2,3",",857","0,8","2,4","2,1","0,3","0,0","0,9","0,8","6,2"
Alanna Smith,PHO,F,18,134,18,0,"7,4","0,4","2,3",",195","0,1","1,0",",111","0,3","1,3",",261","0,1","0,1",",500","0,6","1,9","0,2","0,3","0,3","0,4","1,0","1,1"
Diana Taurasi,PHO,G,6,129,6,6,"21,5","0,7","6,5",",103","0,2","4,0",",042","0,5","2,5",",200","2,8","3,0",",944","0,2","3,2","5,3","0,3","0,2","2,2","2,5","4,3"
Jessica Shepard,MIN,F,6,112,6,0,"18,7","1,8","4,8",",379","0,2","1,2",",143","1,7","3,7",",455","1,0","1,3",",750","1,5","5,7","3,5","0,3","0,2","2,5","1,5","4,8"
Blake Dietrick,SEA,G,17,106,17,1,"6,2","0,1","0,6",",100","0,0","0,4",",000","0,1","0,2",",250","0,2","0,4",",667","0,1","0,6","0,9","0,2","0,1","0,6","0,8","0,4"
Tiffany Bias,NYL,G,12,105,12,0,"8,8","0,6","2,3",",250","0,3","1,6",",158","0,3","0,8",",444","0,5","0,6",",857","0,0","0,5","0,9","0,3","0,0","0,7","0,6","1,9"
Erica McCall,IND,F,15,104,15,0,"6,9","0,2","1,5",",136","0,0","0,0",0,"0,2","1,5",",136","0,5","0,5","1,000","0,7","1,8","0,4","0,1","0,4","0,2","0,9","0,9"
Asia Taylor,TOT,F,12,96,12,0,"8,0","0,8","2,3",",357","0,0","0,2",",000","0,8","2,2",",385","0,5","0,7",",750","0,7","1,8","0,7","0,2","0,1","0,6","0,8","2,2"
Karlie Samuelson,TOT,G,7,84,7,0,"12,0","0,4","2,0",",214","0,4","1,7",",250","0,0","0,3",",000","0,0","0,0",0,"0,1","0,6","0,7","0,4","0,1","0,0","1,1","1,3"
Karima Christmas-Kelly,MIN,F-G,6,72,6,0,"12,0","0,8","3,0",",278","0,5","1,8",",273","0,3","1,2",",286","0,5","0,8",",600","0,2","0,8","1,0","0,8","0,2","0,7","1,3","2,7"
Jamierra Faulkner,CHI,G,13,72,13,0,"5,5","0,5","1,4",",333","0,1","0,7",",111","0,4","0,7",",556","0,3","0,6",",500","0,2","0,3","0,8","0,2","0,0","0,4","0,6","1,3"
Kim Mestdagh,WAS,G,15,71,15,0,"4,7","0,5","1,2",",389","0,4","1,0",",400","0,1","0,2",",333","0,1","0,1","1,000","0,1","0,3","0,4","0,1","0,0","0,4","0,3","1,5"
Shey Peddy,WAS,G,15,71,15,0,"4,7","0,5","0,9",",615","0,3","0,5",",500","0,3","0,3",",800","0,4","0,4","1,000","0,1","0,6","0,5","0,3","0,0","0,2","0,5","1,7"
Paris Kea,IND,G,11,60,11,0,"5,5","1,0","2,5",",407","0,5","0,8",",556","0,5","1,6",",333","0,2","0,4",",500","0,1","0,5","0,5","0,1","0,2","0,8","0,4","2,6"
Tayler Hill,DAL,G,4,49,4,2,"12,3","1,0","3,3",",308","0,3","1,5",",167","0,8","1,8",",429","1,0","1,3",",800","0,5","1,3","0,8","0,3","0,0","0,0","1,0","3,3"
Bridget Carleton,TOT,F,8,40,8,0,"5,0","0,1","1,0",",125","0,1","0,5",",250","0,0","0,5",",000","0,0","0,0",0,"0,1","0,5","0,1","0,0","0,0","0,1","0,3","0,4"
Avery Warley-Talbert,NYL,C,3,35,3,0,"11,7","0,3","1,7",",200","0,0","0,0",0,"0,3","1,7",",200","0,3","0,7",",500","1,0","2,3","0,0","0,0","0,7","1,3","2,3","1,0"
Chloe Jackson,CHI,G,8,32,8,0,"4,0","0,3","1,1",",222","0,0","0,0",0,"0,3","1,1",",222","0,1","0,8",",167","0,4","0,8","0,5","0,6","0,0","0,8","0,1","0,6"
Epiphanny Prince,LVA,G,3,28,3,0,"9,3","1,7","3,3",",500","1,0","2,3",",429","0,7","1,0",",667","0,0","0,0",0,"0,3","0,7","1,0","0,3","0,3","0,0","1,7","4,3"
Shao Ting,MIN,F,5,27,5,0,"5,4","0,4","2,0",",200","0,0","0,0",0,"0,4","2,0",",200","0,4","0,6",",667","0,4","1,2","0,4","0,0","0,2","0,4","1,2","1,2"
Haley Peters,ATL,F-G,4,26,4,0,"6,5","0,0","1,8",",000","0,0","0,0",0,"0,0","1,8",",000","0,5","0,5","1,000","0,3","0,5","0,3","0,3","0,3","1,0","0,8","0,5"
Arica Carter,PHO,G,6,24,6,0,"4,0","0,2","0,8",",200","0,0","0,7",",000","0,2","0,2","1,000","0,0","0,0",0,"0,0","0,0","0,2","0,2","0,0","0,3","0,8","0,3"
Victoria Macaulay,CHI,F,5,22,5,0,"4,4","0,4","1,0",",400","0,0","0,0",0,"0,4","1,0",",400","0,4","0,4","1,000","0,2","0,8","0,0","0,4","0,2","0,0","0,6","1,2"
Ashley Walker,LAS,F-C,3,22,3,0,"7,3","0,3","3,7",",091","0,0","1,7",",000","0,3","2,0",",167","0,0","0,0",0,"0,7","1,0","1,0","0,3","0,0","0,0","1,3","0,7"
Kayla Alexander,CHI,C,3,20,3,0,"6,7","1,0","1,3",",750","0,0","0,0",0,"1,0","1,3",",750","1,0","1,3",",750","0,7","2,3","0,3","0,0","0,0","0,3","1,0","3,0"
Anriel Howard,SEA,F,3,20,3,0,"6,7","0,7","1,7",",400","0,3","0,7",",500","0,3","1,0",",333","0,0","0,0",0,"0,7","1,0","0,0","0,3","0,0","0,7","1,3","1,7"
Jillian Alleyne,MIN,C-F,5,14,5,0,"2,8","0,4","1,2",",333","0,0","0,0",0,"0,4","1,2",",333","0,0","0,0",0,"0,4","1,0","0,2","0,0","0,2","0,0","0,0","0,8"
Kenisha Bell,MIN,G,3,11,3,0,"3,7","0,0","0,3",",000","0,0","0,3",",000","0,0","0,0",0,"0,0","0,0",0,"0,0","0,3","0,3","0,0","0,0","0,3","0,3","0,0"
Jaime Nared,LVA,G-F,1,1,1,0,"1,0","0,0","0,0",0,"0,0","0,0",0,"0,0","0,0",0,"0,0","0,0",0,"0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0"
