===== wnba_2022_totals.txt =====
Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Jocelyn Willoughby,NYL,F-G,11,121,11,121,"6,2",",491",",481",",423",",308","2,0","8,6","5,3","2,1","1,4","23,4","14,6",79,104,0,"-0,2","0,2","-0,1","-0,022"
Sam Thomas,PHO,G-F,24,118,24,118,"1,1",",257",",237",",789",",053","2,0","2,5","7,6","2,6","1,5","17,1","9,1",62,109,0,"-0,3","0,1","-0,2","-0,077"
Alanna Smith,IND,F,9,116,9,116,"10,7",",433",",405",",595",",167","7,6","12,1","7,4","3,4","4,4","15,1","19,8",86,104,0,"-0,2","0,1","0,0","-0,009"
Megan Walker,ATL,F,12,115,12,115,"4,5",",480",",461",",500",",158","3,0","4,5","7,3","1,3","0,0","22,8","20,2",80,107,0,"-0,3","0,1","-0,2","-0,064"
Kianna Smith,LAS,G,11,113,11,113,"5,4",",404",",386",",514",",057","5,3","4,9","8,2","1,8","0,0","10,0","16,0",86,114,0,"-0,1","0,0","-0,2","-0,054"
Jasmine Thomas,CON,G,5,109,5,109,"9,8",",462",",350",",433",",433","2,3","6,2","19,2","1,4","0,9","16,4","17,1",102,102,0,"0,1","0,2","0,2",",092"
Yvonne Anderson,CON,G,11,101,11,101,"10,4",",602",",538",",385",",269","3,7","5,4","17,7","1,5","1,8","27,4","17,4",101,102,0,"0,1","0,2","0,2",",093"
Jasmine Dickey,DAL,G,20,93,20,93,"0,3",",284",",227",",121",",273","7,5","7,8","3,2","2,2","1,0","11,9","20,1",67,108,0,"-0,4","0,1","-0,3","-0,143"
Napheesa Collier,MIN,F,4,91,4,91,"10,3",",499",",462",",269",",269","2,6","7,7","7,0","1,1","1,0","3,3","14,8",109,109,0,"0,1","0,0","0,2",",076"
Lorela Cubaj,NYL,F-C,11,88,11,88,"3,4",",333",",333",",000",",000","12,2","15,1","6,8","0,0","1,9","29,4","8,9",82,107,0,"-0,1","0,1","0,0","-0,013"
Li Yueru,CHI,C,16,82,16,82,"8,3",",601",",444",",000",",667","7,7","17,4","3,4","1,2","1,9","35,8","20,1",85,100,0,"-0,1","0,2","0,0",",008"
Charli Collier,DAL,C,17,78,17,78,"3,9",",513",",444",",074",",519","6,0","7,7","4,4","0,7","0,0","23,2","24,7",86,111,0,"-0,1","0,0","-0,1","-0,068"
Alaina Coates,IND,C,8,75,8,75,"15,6",",795",",636",",000","1,364","8,8","12,4","4,4","1,3","3,4","22,1","13,0",134,110,0,"0,3","0,0","0,3",",172"
Kristine Anigwe,PHO,F-C,10,65,10,65,"5,1",",521",",500",",000","1,000","9,1","11,8","4,9","0,8","2,7","29,4","14,4",86,109,0,"-0,1","0,0","0,0","-0,021"
Khayla Pointer,IND,G,10,58,10,58,"7,6",",606",",625",",333","1,167","1,9","8,0","5,9","1,7","0,0","33,1","20,3",80,112,0,"-0,1","0,0","-0,1","-0,092"
Kaela Davis,TOT,F,7,55,7,55,"19,1",",733",",714",",286",",238","6,3","9,6","2,2","1,9","0,0","20,5","24,3",105,105,0,"0,1","0,1","0,1",",100"
Mercedes Russell,SEA,C,5,54,5,54,"-1,2",",536",",500",",000",",375","4,2","9,5","2,7","0,0","0,0","42,9","13,8",65,106,0,"-0,2","0,1","-0,1","-0,092"
Jazmine Jones,TOT,G,8,47,8,47,"-2,9",",294",",250",",375",",625","0,0","2,6","2,9","2,2","0,0","22,7","12,3",53,102,0,"-0,2","0,1","-0,1","-0,091"
Rae Burrell,LAS,G-F,3,44,3,44,"-0,3",",253",",167",",667",",222","2,7","4,2","3,2","2,3","0,0","9,2","11,2",61,112,0,"-0,1","0,0","-0,1","-0,111"
Anneli Maley,CHI,F,4,44,4,44,"12,9",",667",",667",",500",",000","8,7","9,4","9,2","3,4","1,8","14,3","7,2",133,99,0,"0,1","0,1","0,2",",169"
Rennia Davis,TOT,G-F,8,43,8,43,"3,8",",385",",385",",154",",000","7,6","10,9","3,8","2,3","0,0","23,5","17,2",67,110,0,"-0,2","0,0","-0,1","-0,134"
Destiny Slocum,ATL,G,3,41,3,41,"4,4",",530",",500",",818",",455","0,0","5,7","15,8","0,0","0,0","27,5","19,6",85,109,0,"-0,1","0,0","0,0","-0,043"
Kamiah Smalls,MIN,G,3,34,3,34,"2,7",",250",",250",",500",",000","0,0","8,5","25,5","6,0","0,0","33,3","15,8",58,97,0,"-0,2","0,1","-0,1","-0,103"
Amy Atwell,LAS,F,4,32,4,32,"-6,1",",167",",167",",667",",000","3,7","3,8","8,8","0,0","0,0","18,2","15,5",44,118,0,"-0,2","0,0","-0,2","-0,274"
Kiana Williams,TOT,G,4,30,4,30,"1,8",",313",",313",",500",",000","0,0","3,8","24,4","0,0","0,0","20,0","15,2",74,108,0,"-0,1","0,0","-0,1","-0,080"
Katie Benzan,WAS,G,3,27,3,27,"21,3",",836",",833",",778",",444","4,3","4,4","6,9","0,0","3,4","15,7","21,9",129,103,0,"0,1","0,0","0,2",",248"
Stephanie Jones,TOT,F,5,27,5,27,"11,1",",507",",438",",250",",250","4,3","4,4","11,2","1,9","0,0","0,0","15,0",119,102,0,"0,1","0,0","0,1",",158"
Sparkle Taylor,CHI,G,2,25,2,25,"14,0",",854",",833",",167",",167","0,0","4,8","0,0","0,0","0,0","13,4","13,5",132,109,0,"0,1","0,0","0,1",",129"
Angel McCoughtry,MIN,F-G,2,20,2,20,"20,9",",564",",375",",125",",750","0,0","17,4","16,7","2,6","9,1","22,0","30,5",98,94,0,"0,0","0,1","0,1",",135"
Elissa Cunane,MIN,C,3,10,3,10,"9,6",",500",",500",",500",",000","24,0","29,0","0,0","0,0","0,0","33,3","13,4",90,106,0,"0,0","0,0","0,0",",012"
Karlie Samuelson,PHO,G,1,10,1,10,"6,0",",500",",500","1,000",",000","0,0","17,7","16,5","0,0","0,0","25,0","18,4",81,105,0,"0,0","0,0","0,0","-0,038"
Hannah Sjerven,MIN,C,3,9,3,9,"-4,5",",000",",000",",000",",000","0,0","0,0","0,0","0,0","10,1","0,0","5,0",0,108,0,"0,0","0,0","0,0","-0,090"
Tina Krajisnik,CHI,C,2,5,2,5,"9,4",",000",",000",",000",",000","0,0","0,0","49,5","10,1","0,0","0,0","9,1",89,89,0,"0,0","0,0","0,0",",115"
Kaila Charles,ATL,G-F,1,2,1,2,"-9,9",0,0,0,0,"0,0","0,0","0,0","0,0","0,0",0,"0,0",0,111,0,"0,0","0,0","0,0",",009"
Raina Perez,SEA,G,1,2,1,2,"18,6",0,0,0,0,"0,0","0,0","66,0","0,0","0,0",0,"0,0",230,111,0,"0,0","0,0","0,0",",255"


===== wnba_2022_shooting2.txt =====
Player,Tm,Pos,G,MP,G,MP,FG%,Dist.,,2P,0-3,3-10,10-16,16-3P,3P,,2P,0-3,3-10,10-16,16-3P,3P,,2P,3P,,%3PA,3P%
Kelsey Plum,LVA,G,36,1182,36,1182,",460","16,6",0,",493",",185",",190",",072",",047",",507",0,",500",",592",",525",",211",",480",",420",0,",435",",673",0,",141",",447"
Brianna Turner,PHO,F-C,35,1168,35,1168,",607","2,7",0,"1,000",",696",",268",",036",",000",",000",0,",607",",667",",500",",250",0,0,0,",882",0,0,0,0
Sabrina Ionescu,NYL,G,36,1163,36,1163,",411","17,1",0,",515",",117",",181",",148",",068",",485",0,",485",",667",",398",",539",",286",",333",0,",266",",639",0,",072",",333"
Alyssa Thomas,CON,F,36,1154,36,1154,",500","5,5",0,",995",",487",",327",",146",",035",",005",0,",503",",623",",398",",364",",385",",000",0,",622",0,0,",000",0
Jackie Young,LVA,G,34,1129,34,1129,",476","14,1",0,",711",",130",",272",",190",",120",",289",0,",495",",712",",450",",421",",479",",431",0,",539",",820",0,",216",",560"
Jewell Loyd,SEA,G,36,1090,36,1090,",396","16,6",0,",571",",108",",163",",144",",156",",429",0,",403",",655",",337",",356",",342",",385",0,",556",",821",0,",216",",340"
Allisha Gray,DAL,G,33,1086,33,1086,",423","15,2",0,",545",",171",",206",",116",",052",",455",0,",436",",661",",380",",275",",278",",408",0,",573",",891",0,",204",",313"
Ariel Atkins,WAS,G,36,1081,36,1081,",420","17,3",0,",564",",082",",145",",177",",159",",436",0,",464",",750",",391",",449",",400",",365",0,",530",",914",0,",219",",429"
A'ja Wilson,LVA,C,36,1080,36,1080,",501","11,8",0,",840",",250",",295",",185",",110",",160",0,",525",",685",",490",",417",",439",",373",0,",755",",968",0,",145",",417"
Nneka Ogwumike,LAS,F,34,1068,34,1068,",544","10,0",0,",876",",319",",255",",201",",100",",124",0,",569",",760",",504",",435",",391",",368",0,",763","1,000",0,",140",",500"
Rhyne Howard,ATL,G,34,1066,34,1066,",361","18,1",0,",513",",096",",094",",128",",194",",487",0,",379",",612",",333",",277",",354",",343",0,",434",",847",0,",169",",357"
Natasha Cloud,WAS,G,34,1065,34,1065,",399","15,6",0,",562",",175",",211",",081",",094",",438",0,",462",",630",",323",",480",",448",",319",0,",250",",721",0,",044",",500"
Breanna Stewart,SEA,F,34,1052,34,1052,",472","13,6",0,",672",",154",",252",",185",",081",",328",0,",518",",759",",493",",440",",318",",379",0,",809",",940",0,",113",",400"
Kayla Thornton,DAL,F,36,1050,36,1050,",469","13,9",0,",628",",246",",150",",116",",116",",372",0,",554",",765",",452",",417",",375",",325",0,",708","1,000",0,",221",",235"
Natasha Howard,NYL,F,35,1048,35,1048,",482","9,8",0,",785",",297",",356",",073",",059",",215",0,",525",",732",",414",",419",",280",",326",0,",744",",967",0,",098",",556"
Chelsea Gray,LVA,G,35,1039,35,1039,",491","15,3",0,",732",",099",",196",",214",",223",",268",0,",546",",757",",534",",525",",482",",340",0,",188",",735",0,",030",",333"
Emma Meesseman,CHI,F,36,1030,36,1030,",571","10,0",0,",888",",291",",256",",188",",153",",112",0,",599",",788",",609",",563",",269",",342",0,",873","1,000",0,",132",",400"
Skylar Diggins,PHO,G,30,1019,30,1019,",429","11,9",0,",722",",252",",266",",126",",078",",278",0,",480",",598",",434",",344",",474",",296",0,",411",",825",0,",222",",233"
Kelsey Mitchell,IND,G,31,1010,31,1010,",438","15,1",0,",606",",215",",148",",074",",170",",394",0,",458",",563",",455",",485",",316",",409",0,",411",",819",0,",165",",448"
DeWanna Bonner,CON,G-F,33,991,33,991,",439","15,4",0,",606",",206",",107",",175",",118",",394",0,",512",",740",",289",",452",",405",",329",0,",655",",826",0,",321",",489"
NaLyssa Smith,IND,F,32,983,32,983,",419","12,4",0,",746",",233",",238",",160",",115",",254",0,",432",",607",",418",",328",",250",",381",0,",577",",919",0,",082",",500"
Tina Charles,TOT,C,34,983,34,983,",457","12,5",0,",746",",157",",328",",157",",104",",254",0,",492",",750",",394",",515",",378",",355",0,",654",",974",0,",127",",214"
Shey Peddy,PHO,G,34,974,34,974,",418","15,7",0,",479",",211",",179",",050",",039",",521",0,",515",",610",",500",",429",",182",",329",0,",493",",896",0,",247",",417"
Diana Taurasi,PHO,G,31,962,31,962,",373","20,0",0,",321",",097",",080",",075",",070",",679",0,",450",",615",",375",",400",",357",",337",0,",500",",783",0,",117",",406"
Marina Mabrey,DAL,G,34,951,34,951,",420","16,6",0,",590",",134",",149",",123",",184",",410",0,",468",",649",",397",",500",",372",",351",0,",402",",787",0,",092",",500"
Courtney Williams,CON,G,34,950,34,950,",426","15,4",0,",832",",090",",111",",245",",385",",168",0,",444",",571",",419",",453",",416",",338",0,",587",",909",0,",277",",389"
Katie Lou Samuelson,LAS,F,32,943,32,943,",373","19,0",0,",446",",118",",084",",080",",164",",554",0,",398",",618",",375",",435",",234",",352",0,",765",",964",0,",220",",429"
Aerial Powers,MIN,G,35,943,35,943,",385","14,0",0,",757",",109",",247",",186",",215",",243",0,",410",",625",",339",",378",",411",",308",0,",409",",879",0,",112",",250"
Cheyenne Parker-Tyus,ATL,F,36,942,36,942,",500","9,1",0,",844",",347",",281",",153",",063",",156",0,",552",",689",",444",",500",",409",",218",0,",616",",917",0,",182",",500"
Jessica Shepard,MIN,F,36,941,36,941,",502","7,1",0,",893",",442",",326",",056",",070",",107",0,",531",",621",",514",",167",",333",",261",0,",784",",833",0,",130",",333"
Arike Ogunbowale,DAL,G,30,941,30,941,",400","16,8",0,",537",",118",",151",",155",",114",",463",0,",442",",583",",377",",418",",414",",352",0,",306",",723",0,",089",",429"
Victoria Vivians,IND,G-F,35,940,35,940,",336","17,5",0,",581",",107",",117",",109",",248",",419",0,",376",",400",",432",",439",",312",",280",0,",585",",977",0,",127",",000"
Kayla McBride,MIN,G,31,923,31,923,",405","16,6",0,",609",",127",",130",",130",",222",",391",0,",437",",674",",409",",318",",387",",356",0,",800","1,000",0,",197",",538"
Brittney Sykes,LAS,G,32,921,32,921,",433","13,0",0,",852",",256",",217",",100",",279",",148",0,",462",",744",",382",",400",",286",",269",0,",391","1,000",0,",288",",333"
Gabby Williams,SEA,F,36,920,36,920,",444","11,6",0,",712",",325",",185",",103",",099",",288",0,",520",",747",",400",",360",",167",",257",0,",567",",833",0,",329",",130"
Brionna Jones,CON,F,36,905,36,905,",569","5,1",0,",982",",563",",248",",122",",046",",018",0,",579",",658",",531",",475",",200",",000",0,",694",0,0,",000",0
Candace Parker,CHI,F-C,32,904,32,904,",458","14,2",0,",611",",205",",187",",147",",072",",389",0,",552",",704",",554",",451",",320",",311",0,",658",",952",0,",052",",429"
Natisha Hiedeman,CON,G,36,901,36,901,",431","17,8",0,",387",",164",",117",",077",",029",",613",0,",462",",622",",313",",476",",125",",411",0,",204",",870",0,",173",",414"
Dearica Hamby,LVA,F,34,901,34,901,",466","10,3",0,",707",",390",",285",",016",",016",",293",0,",568",",639",",507",",000",",500",",219",0,",770","1,000",0,",384",",143"
Allie Quigley,CHI,G,34,895,34,895,",428","15,9",0,",536",",115",",230",",122",",069",",464",0,",491",",686",",500",",432",",238",",355",0,",750",",880",0,",163",",478"
Kahleah Copper,CHI,G-F,31,891,31,891,",481","10,3",0,",724",",429",",142",",085",",068",",276",0,",528",",637",",462",",258",",320",",356",0,",679","1,000",0,",307",",484"
Aari McDonald,ATL,G,36,876,36,876,",411","14,5",0,",555",",232",",201",",066",",056",",445",0,",469",",581",",453",",286",",278",",338",0,",193",",729",0,",077",",091"
Jonquel Jones,CON,C,33,871,33,871,",513","11,0",0,",676",",391",",169",",090",",026",",324",0,",582",",642",",517",",452",",556",",369",0,",681",",951",0,",036",",750"
Jordin Canada,LAS,G,32,865,32,865,",384","12,5",0,",815",",277",",244",",140",",155",",185",0,",439",",613",",409",",342",",262",",140",0,",196","1,000",0,",060",",000"
Lexie Brown,LAS,G,34,850,34,850,",441","19,1",0,",370",",156",",085",",052",",076",",630",0,",513",",636",",389",",545",",375",",398",0,",600",",981",0,",135",",222"
Courtney Vandersloot,CHI,G,32,849,32,849,",481","11,2",0,",721",",399",",138",",099",",085",",279",0,",525",",655",",436",",393",",208",",367",0,",467",",828",0,",051",",250"
Sylvia Fowles*,MIN,C,30,831,30,831,",622","4,0",0,"1,000",",561",",338",",057",",044",",000",0,",622",",717",",530",",471",",308",0,0,",712",0,0,0,0
Sophie Cunningham,PHO,G,28,827,28,827,",449","17,9",0,",345",",202",",105",",026",",011",",655",0,",543",",667",",393",",429",",000",",400",0,",800",",957",0,",200",",429"
Stefanie Dolson,NYL,C,36,826,36,826,",493","11,8",0,",712",",271",",262",",096",",083",",288",0,",534",",726",",467",",409",",263",",394",0,",805","1,000",0,",030",",000"
Sue Bird*,SEA,G,31,818,31,818,",403","21,3",0,",318",",066",",024",",081",",147",",682",0,",433",",571",",400",",412",",387",",389",0,",586",",893",0,",132",",526"
Ezi Magbegor,SEA,F-C,33,817,33,817,",550","7,1",0,",880",",471",",293",",070",",045",",120",0,",577",",719",",479",",176",",364",",345",0,",821","1,000",0,",207",",500"
Moriah Jefferson,TOT,G,31,809,31,809,",452","14,0",0,",707",",131",",205",",270",",100",",293",0,",443",",559",",453",",400",",385",",474",0,",259",",972",0,",145",",273"
Erica Wheeler,ATL,G,30,789,30,789,",355","14,7",0,",736",",138",",170",",185",",243",",264",0,",365",",474",",362",",333",",328",",329",0,",392",",625",0,",192",",214"
Shakira Austin,WAS,F-C,36,776,36,776,",547","6,0",0,",996",",350",",462",",121",",063",",004",0,",550",",808",",398",",481",",357",",000",0,",762",0,0,",000",0
Azura Stevens,CHI,F-C,35,768,35,768,",472","13,0",0,",635",",274",",186",",116",",060",",365",0,",535",",678",",492",",459",",158",",362",0,",787",",952",0,",328",",500"
Alysha Clark,WAS,F,29,766,29,766,",464","15,2",0,",495",",153",",245",",066",",031",",505",0,",629",",833",",521",",462",",833",",303",0,",623",",967",0,",242",",417"
Rebekah Gardner,CHI,G,35,760,35,760,",542","9,4",0,",804",",402",",215",",089",",098",",196",0,",587",",756",",500",",263",",381",",357",0,",505","1,000",0,",429",",278"
Diamond DeShields,PHO,G,30,760,30,760,",388","12,1",0,",757",",243",",257",",098",",158",",243",0,",437",",652",",404",",333",",224",",236",0,",488",",810",0,",270",",167"
Sami Whitcomb,NYL,G,35,746,35,746,",368","21,9",0,",164",",055",",050",",045",",020",",836",0,",455",",818",",200",",333",",250",",351",0,",533",",847",0,",208",",400"
Danielle Robinson,IND,G,31,732,31,732,",419","10,1",0,",803",",360",",251",",094",",099",",197",0,",466",",603",",353",",368",",350",",225",0,",447",",889",0,",275",",182"
Queen Egbo,IND,F-C,33,720,33,720,",442","6,1",0,"1,000",",372",",419",",112",",098",",000",0,",442",",625",",389",",333",",095",0,0,",695",0,0,0,0
Crystal Dangerfield,TOT,G,33,711,33,711,",398","15,7",0,",572",",163",",175",",181",",054",",428",0,",453",",630",",276",",433",",556",",324",0,",512","1,000",0,",183",",538"
Shatori Walker-Kimbrough,WAS,G,35,705,35,705,",402","14,7",0,",623",",186",",201",",095",",141",",377",0,",435",",622",",450",",211",",321",",347",0,",667",",923",0,",293",",364"
Elena Delle Donne,WAS,F-G,25,694,25,694,",480","14,0",0,",706",",071",",341",",214",",080",",294",0,",526",",870",",555",",420",",385",",368",0,",692",",943",0,",074",",143"
Naz Hillmon,ATL,F,34,674,34,674,",480","7,1",0,",984",",407",",309",",098",",171",",016",0,",488",",620",",395",",250",",476",",000",0,",814",0,0,",500",",000"
Myisha Hines-Allen,WAS,F,34,656,34,656,",415","12,3",0,",713",",189",",324",",116",",084",",287",0,",434",",692",",371",",281",",304",",367",0,",565","1,000",0,",152",",250"
Isabelle Harrison,DAL,F,35,644,35,644,",466","5,9",0,",992",",390",",422",",112",",068",",008",0,",462",",649",",362",",250",",353","1,000",0,",737","1,000",0,",000",0
Emily Engstler,IND,F,35,638,35,638,",396","9,3",0,",753",",440",",214",",055",",044",",247",0,",409",",513",",256",",300",",250",",356",0,",554",",875",0,",156",",286"
DiJonai Carrington,CON,G-F,36,631,36,631,",414","10,3",0,",695",",389",",236",",054",",015",",305",0,",461",",532",",417",",273",",000",",306",0,",523",",947",0,",177",",273"
Rachel Banham,MIN,G,36,630,36,630,",430","20,7",0,",366",",060",",047",",115",",145",",634",0,",512",",714",",545",",481",",441",",383",0,",455",",702",0,",114",",353"
Teaira McCowan,DAL,C,33,623,33,623,",602","3,1",0,"1,000",",606",",364",",030",",000",",000",0,",602",",736",",381",",571",0,0,0,",727",0,0,0,0
Marine Johannes,NYL,G,24,612,24,612,",464","20,5",0,",296",",089",",061",",067",",078",",704",0,",528",",688",",364",",417",",571",",437",0,",679",",891",0,",151",",263"
Briann January,SEA,G,36,608,36,608,",377","20,5",0,",393",",057",",057",",082",",197",",607",0,",479",",857",",571",",200",",458",",311",0,",522",",870",0,",149",",455"
Bridget Carleton,MIN,F,36,606,36,606,",400","17,9",0,",385",",163",",074",",096",",052",",615",0,",481",",545",",500",",308",",571",",349",0,",920",",897",0,",313",",385"
Kristy Wallace,ATL,G,29,602,29,602,",407","15,5",0,",580",",160",",179",",130",",111",",420",0,",436",",577",",379",",238",",556",",368",0,",634","1,000",0,",353",",333"
Destanni Henderson,IND,G,36,589,36,589,",401","14,7",0,",599",",294",",136",",062",",107",",401",0,",425",",519",",333",",364",",316",",366",0,",356",",846",0,",282",",450"
Liz Cambage,LAS,C,25,584,25,584,",509","8,5",0,",939",",348",",365",",135",",091",",061",0,",523",",738",",440",",387",",238",",286",0,",708",",750",0,",000",0
Tiffany Mitchell,IND,G,34,553,34,553,",451","10,1",0,",830",",313",",220",",225",",071",",170",0,",464",",632",",425",",293",",385",",387",0,",514","1,000",0,",387",",333"
Tyasha Harris,DAL,G,35,552,35,552,",418","15,3",0,",673",",158",",133",",158",",224",",327",0,",468",",654",",273",",462",",459",",315",0,",212","1,000",0,",185",",300"
Stephanie Talbot,SEA,F,34,548,34,548,",464","16,5",0,",471",",167",",181",",080",",043",",529",0,",538",",696",",440",",455",",500",",397",0,",686","1,000",0,",260",",368"
Veronica Burton,DAL,G,36,548,36,548,",329","17,0",0,",434",",145",",211",",079",",000",",566",0,",394",",727",",188",",333",0,",279",0,",385",",833",0,",233",",600"
Han Xu,NYL,C,32,538,32,538,",493","9,5",0,",837",",276",",357",",145",",059",",163",0,",503",",574",",468",",500",",385",",444",0,",796","1,000",0,",056","1,000"
Rebecca Allen,NYL,F-G,25,523,25,523,",379","17,1",0,",509",",136",",136",",065",",172",",491",0,",442",",652",",348",",545",",310",",313",0,",868","1,000",0,",133",",273"
Chiney Ogwumike,LAS,F-C,26,478,26,478,",466","9,3",0,",878",",365",",284",",081",",149",",122",0,",469",",630",",452",",167",",273",",444",0,",525","1,000",0,",056",",000"
Kiah Stokes,LVA,C,31,475,31,475,",426","12,9",0,",607",",262",",213",",098",",033",",393",0,",568",",563",",538",",667",",500",",208",0,",810","1,000",0,",375",",333"
Michaela Onyenwere,NYL,F,34,466,34,466,",377","12,3",0,",615",",285",",238",",046",",046",",385",0,",425",",541",",355",",500",",000",",300",0,",882","1,000",0,",380",",263"
Rui Machida,WAS,G,36,463,36,463,",310","16,3",0,",595",",143",",202",",119",",131",",405",0,",380",",583",",412",",200",",273",",206",0,",316",",571",0,",176",",333"
Elizabeth Williams,WAS,C-F,30,447,30,447,",482","4,0",0,"1,000",",504",",440",",043",",014",",000",0,",482",",662",",339",",000",",000",0,0,",794",0,0,0,0
Olivia Nelson-Ododa,LAS,C,30,436,30,436,",560","4,8",0,"1,000",",524",",345",",036",",083",",000",0,",560",",750",",414",",000",",286",0,0,",660",0,0,0,0
Awak Kuier,DAL,F,33,416,33,416,",395","10,9",0,",756",",337",",221",",105",",093",",244",0,",462",",793",",263",",111",",125",",190",0,",900","1,000",0,",143",",333"
Epiphanny Prince,SEA,G,33,406,33,406,",355","18,3",0,",524",",065",",153",",105",",202",",476",0,",354",",375",",421",",231",",360",",356",0,",261",",667",0,",136",",500"
Julie Allemand,CHI,G,25,402,25,402,",417","14,8",0,",483",",367",",050",",017",",050",",517",0,",552",",455","1,000",",000","1,000",",290",0,",625",",889",0,",161",",200"
Monique Billings,ATL,F,23,401,23,401,",470","6,9",0,",991",",393",",316",",171",",111",",009",0,",474",",609",",459",",400",",154",",000",0,",655",0,0,",000",0
Kia Vaughn,ATL,C,29,401,29,401,",400","9,1",0,",988",",213",",313",",313",",150",",013",0,",405",",529",",400",",360",",333",",000",0,",594",0,0,",000",0
Theresa Plaisance,LVA,F,31,401,31,401,",371","21,1",0,",233",",052",",052",",095",",034",",767",0,",444",",500",",500",",545",",000",",348",0,",667","1,000",0,",236",",333"
Chennedy Carter,LAS,G,24,393,24,393,",450","10,7",0,",947",",302",",328",",185",",132",",053",0,",464",",684",",371",",371",",320",",200",0,",325","1,000",0,",200",",000"
Dana Evans,CHI,G,33,378,33,378,",377","17,8",0,",485",",115",",177",",131",",062",",515",0,",429",",600",",391",",353",",375",",328",0,",630",",727",0,",075",",600"
Riquna Williams,LVA,G,21,377,21,377,",381","23,3",0,",212",",025",",051",",068",",068",",788",0,",440","1,000",",500",",375",",250",",366",0,",909",",971",0,",269",",520"
AD Durr,TOT,G,25,368,25,368,",395","14,8",0,",625",",125",",230",",191",",079",",375",0,",389",",579",",257",",483",",250",",404",0,",405","1,000",0,",123",",286"
Nikolina Milic,MIN,F,31,364,31,364,",548","7,5",0,",837",",467",",296",",052",",022",",163",0,",602",",635",",575",",571",",333",",273",0,",632","1,000",0,",091",",500"
Nia Coffey,ATL,F,16,336,16,336,",347","15,3",0,",693",",129",",149",",139",",277",",307",0,",371",",385",",200",",357",",464",",290",0,",731",",889",0,",194",",167"
Lexie Hull,IND,G,26,334,26,334,",267","14,8",0,",590",",190",",210",",067",",124",",410",0,",323",",400",",318",",286",",231",",186",0,",500","1,000",0,",372",",250"
Emma Cannon,TOT,F,24,334,24,334,",526","12,1",0,",842",",202",",237",",167",",237",",158",0,",531",",696",",370",",421",",630",",500",0,",824","1,000",0,",000",0
Natalie Achonwa,MIN,F,22,332,22,332,",516","7,2",0,",978",",396",",297",",110",",176",",022",0,",528",",778",",333",",300",",438",",000",0,",915",0,0,",000",0
Jantel Lavender,SEA,F,27,329,27,329,",409","13,2",0,",782",",218",",227",",082",",255",",218",0,",465",",708",",440",",444",",286",",208",0,",725","1,000",0,",083",",000"
Tianna Hawkins,WAS,F,25,320,25,320,",386","14,9",0,",535",",193",",228",",053",",061",",465",0,",492",",727",",385",",333",",286",",264",0,",833","1,000",0,",189",",100"
Megan Gustafson,PHO,C,33,318,33,318,",549","10,6",0,",714",",341",",286",",044",",044",",286",0,",585",",710",",500",",250",",500",",462",0,",763","1,000",0,",077",",000"
Tiffany Hayes,ATL,G,11,303,11,303,",545","11,6",0,",653",",347",",215",",066",",025",",347",0,",608",",762",",423",",500",",333",",429",0,",479",",889",0,",262",",455"
Jennie Simms,PHO,G,23,303,23,303,",476","11,2",0,",698",",302",",254",",079",",063",",302",0,",591",",842",",438",",600",",000",",211",0,",654","1,000",0,",368",",286"
Jasmine Walker,LAS,F,32,281,32,281,",250","19,8",0,",342",",066",",079",",079",",118",",658",0,",346",",200",",500",",167",",444",",200",0,",889","1,000",0,",180",",111"
Damiris Dantas,MIN,C-F,15,262,15,262,",304","19,1",0,",337",",087",",120",",087",",043",",663",0,",387",",625",",364",",375",",000",",262",0,",583","1,000",0,",115",",571"
Betnijah Laney-Hamilton,NYL,G-F,9,255,9,255,",422","14,3",0,",678",",267",",089",",100",",222",",322",0,",443",",792",",125",",444",",150",",379",0,",333","1,000",0,",448",",615"
Nia Clouden,CON,G,28,250,28,250,",340","16,7",0,",453",",226",",057",",057",",113",",547",0,",250",",333",",667",",000",",000",",414",0,",500",",750",0,",276",",250"
Satou Sabally,DAL,F,11,239,11,239,",398","13,9",0,",583",",262",",204",",039",",078",",417",0,",517",",519",",524",",500",",500",",233",0,",677","1,000",0,",116",",200"
Reshanda Gray,TOT,F,27,237,27,237,",439","10,1",0,",754",",404",",228",",053",",070",",246",0,",512",",522",",692",",000",",250",",214",0,",955","1,000",0,",214",",000"
Ruthy Hebard,CHI,F,24,232,24,232,",510","5,9",0,"1,000",",408",",388",",102",",102",",000",0,",510",",650",",526",",000",",400",0,0,",920",0,0,0,0
Iliana Rupert,LVA,C,17,223,17,223,",463","19,7",0,",296",",093",",111",",056",",037",",704",0,",688",",800",",667",",333","1,000",",368",0,",818","1,000",0,",368",",286"
Kennedy Burke,WAS,G-F,16,222,16,222,",446","14,0",0,",568",",243",",203",",054",",068",",432",0,",524",",722",",400",",500",",200",",344",0,",636","1,000",0,",281",",444"
Kristi Toliver,LAS,G,11,218,11,218,",373","21,9",0,",294",",020",",059",",176",",039",",706",0,",400",",000",",333",",556",",000",",361",0,",500","1,000",0,",083",",333"
