===== wnba_2012_totals.txt =====
Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Taj McWilliams-Franklin,MIN,F-C,33,879,33,33,"26,6","3,7","7,1",",519","0,1","0,2",",400","3,6","7,0",",522","0,9","1,2",",750","1,7","5,4","2,5","1,0","1,4","2,0","2,3","8,4"
Alexis Hornbuckle,PHO,G,34,865,34,25,"25,4","2,5","7,6",",335","0,8","2,4",",325","1,8","5,2",",339","0,7","1,1",",605","1,3","4,2","2,0","1,2","0,5","2,1","2,9","6,5"
Rebekkah Brunson,MIN,F,31,837,31,31,"27,0","4,5","8,8",",505","0,0","0,0",0,"4,5","8,8",",505","2,5","3,6",",679","3,5","8,9","1,2","1,2","0,9","1,3","2,3","11,4"
Temeka Johnson,TUL,G,29,833,29,28,"28,7","4,4","10,6",",416","1,2","2,2",",531","3,2","8,4",",385","2,2","2,6",",840","0,6","3,2","4,7","1,2","0,0","2,7","2,4","12,2"
Allison Hightower,CON,G,34,827,34,29,"24,3","2,6","7,5",",352","0,5","2,2",",237","2,1","5,3",",400","0,9","1,0",",914","0,6","2,3","2,5","1,3","0,1","1,4","2,3","6,8"
Seimone Augustus*,MIN,G-F,29,826,29,29,"28,5","6,6","13,5",",491","1,6","3,6",",437","5,1","9,9",",510","1,8","2,1",",852","0,6","3,6","2,5","0,9","0,2","1,7","1,1","16,6"
Monique Currie,WAS,F,34,820,34,28,"24,1","3,8","9,4",",404","0,6","2,4",",275","3,1","7,0",",448","3,7","4,8",",774","0,8","3,6","1,7","1,0","0,2","1,7","2,5","12,0"
Renee Montgomery,CON,G,34,816,34,0,"24,0","3,4","9,8",",348","1,4","3,8",",364","2,0","6,0",",338","3,4","4,1",",848","0,2","1,9","2,6","1,0","0,1","2,2","1,5","11,6"
Tamera Young,CHI,F,33,804,33,24,"24,4","3,5","8,3",",423","0,0","0,0",",000","3,5","8,3",",425","1,2","2,0",",606","1,3","3,7","1,4","1,0","0,2","1,4","2,7","8,2"
Tiffany Hayes,ATL,G,34,787,34,17,"23,1","2,6","6,8",",390","0,6","2,3",",273","2,0","4,5",",448","2,7","3,4",",786","0,7","3,1","2,1","0,8","0,4","1,5","2,6","8,6"
Shekinna Stricklen,SEA,F,34,784,34,3,"23,1","2,9","7,4",",395","1,1","3,4",",316","1,9","4,0",",463","1,1","1,5",",692","0,8","4,3","1,2","0,7","0,2","1,0","2,1","8,0"
Epiphanny Prince,CHI,G,26,780,26,25,"30,0","6,0","13,7",",442","2,3","5,6",",407","3,8","8,1",",467","3,8","4,2",",899","0,9","3,5","3,1","1,8","0,3","2,0","2,2","18,1"
Sylvia Fowles*,CHI,C,25,778,25,25,"31,1","6,3","9,8",",638","0,0","0,0",0,"6,3","9,8",",638","3,7","5,3",",692","3,8","10,4","0,8","1,3","1,2","2,1","2,2","16,2"
Krystal Thomas,PHO,C,29,771,29,25,"26,6","2,6","5,4",",484","0,0","0,0",",000","2,6","5,4",",487","1,1","2,3",",500","3,2","8,0","0,9","0,2","0,9","2,3","3,2","6,4"
Jasmine Thomas,WAS,G,34,763,34,23,"22,4","3,1","8,3",",379","1,0","2,8",",365","2,1","5,5",",387","0,9","1,3",",674","0,4","2,4","2,8","0,9","0,2","2,2","1,5","8,2"
Jia Perkins,SAS,G,33,759,33,3,"23,0","3,9","10,2",",380","1,5","3,8",",386","2,4","6,4",",376","1,4","1,8",",754","0,5","2,8","1,9","1,6","0,4","0,9","1,3","10,6"
Candice Wiggins,MIN,G,34,741,34,1,"21,8","2,1","5,8",",360","1,7","4,3",",397","0,4","1,5",",255","0,9","1,1",",865","0,3","2,1","2,0","0,7","0,1","1,8","2,0","6,8"
Angel McCoughtry,ATL,F-G,24,718,24,17,"29,9","7,4","16,5",",447","1,2","3,5",",337","6,2","13,0",",476","5,5","6,9",",800","2,1","5,0","2,9","2,5","1,1","4,0","2,3","21,4"
Matee Ajavon,WAS,G,33,712,33,22,"21,6","2,5","8,3",",299","0,9","3,1",",301","1,5","5,2",",298","2,0","2,5",",827","0,6","1,8","2,0","1,6","0,2","2,0","2,9","7,9"
Kia Vaughn,NYL,C,31,710,31,17,"22,9","2,9","6,7",",430","0,0","0,0",0,"2,9","6,7",",430","0,7","1,0",",656","1,5","5,0","0,9","0,5","0,8","1,0","2,5","6,4"
Shameka Christon,SAS,G,34,695,34,31,"20,4","2,4","6,8",",358","1,6","4,6",",342","0,9","2,2",",392","1,5","1,9",",781","0,5","2,0","1,3","0,5","0,5","0,6","1,2","7,9"
Charde Houston,PHO,F,27,694,27,20,"25,7","4,7","11,4",",408","1,4","4,1",",348","3,2","7,3",",442","1,3","1,7",",723","1,1","3,4","1,6","1,3","0,4","1,9","3,0","12,0"
Shavonte Zellous,IND,G,31,692,31,31,"22,3","2,5","6,9",",369","0,6","1,8",",345","1,9","5,1",",377","1,8","2,4",",770","0,9","2,7","1,7","0,7","0,5","1,4","2,3","7,5"
Danielle Adams,SAS,F-C,34,686,34,5,"20,2","4,1","9,4",",441","1,1","3,3",",339","3,0","6,1",",495","2,4","3,2",",759","1,8","4,7","1,0","0,7","0,7","1,2","2,8","11,8"
Riquna Williams,TUL,G,33,671,33,3,"20,3","3,5","10,2",",344","1,2","3,5",",325","2,4","6,7",",355","2,3","2,8",",824","0,8","2,4","2,1","1,5","0,3","1,4","2,0","10,5"
Noelle Quinn,WAS,G,30,666,30,18,"22,2","2,4","6,1",",396","1,0","2,6",",403","1,4","3,5",",390","0,6","0,9",",731","0,6","2,9","1,8","0,7","0,2","1,0","1,1","6,5"
Monica Wright,MIN,G,34,660,34,7,"19,4","3,0","6,6",",458","0,5","1,3",",364","2,6","5,3",",481","2,1","2,8",",740","0,5","2,4","1,9","1,0","0,2","1,9","2,0","8,6"
Michelle Snow,WAS,C,32,643,32,21,"20,1","2,5","4,8",",523","0,0","0,0",",000","2,5","4,8",",526","0,9","1,1",",778","1,8","5,4","0,6","0,6","0,8","1,7","2,3","5,9"
Plenette Pierson,NYL,F,26,641,26,24,"24,7","4,7","10,1",",466","0,2","0,7",",278","4,5","9,4",",480","2,4","3,2",",759","1,8","5,4","2,3","0,7","0,9","2,3","2,0","12,0"
Kayla Pedersen,TUL,F,27,626,27,25,"23,2","1,6","5,5",",297","0,1","0,4",",250","1,5","5,0",",301","0,9","1,4",",590","1,3","4,4","1,6","1,0","0,5","1,3","2,7","4,2"
Jayne Appel-Marinelli,SAS,C,33,625,33,30,"18,9","1,4","2,6",",553","0,0","0,0",",000","1,4","2,5",",560","0,7","0,9",",759","1,9","6,5","1,2","0,5","0,9","1,2","2,0","3,5"
Erin Phillips,IND,G,29,620,29,8,"21,4","2,1","5,5",",390","1,0","2,2",",438","1,2","3,3",",358","0,9","1,0",",862","0,8","2,8","2,2","0,8","0,1","1,2","1,7","6,1"
Roneeka Hodges,TOT,G,32,617,32,16,"19,3","2,7","6,8",",399","1,5","4,3",",353","1,2","2,6",",476","0,6","0,9",",714","0,3","1,9","1,4","0,6","0,3","1,2","0,6","7,6"
Aneika Henry-Morello,ATL,F-C,34,613,34,14,"18,0","1,9","4,1",",468","0,0","0,0",0,"1,9","4,1",",468","0,9","1,2",",762","1,6","4,1","0,4","0,5","0,9","0,8","2,1","4,8"
Le'coe Willingham,CHI,F,33,610,33,1,"18,5","1,2","3,9",",313","0,6","2,2",",274","0,6","1,7",",364","0,4","0,7",",609","1,0","2,9","0,9","0,5","0,1","1,7","1,8","3,5"
Kalana Greene,CON,G,34,605,34,31,"17,8","1,6","3,6",",438","0,1","0,6",",227","1,4","2,9",",485","0,9","1,4",",696","0,5","1,9","1,7","1,1","0,2","0,8","1,3","4,2"
Mistie Bass,CON,F,32,598,32,10,"18,7","3,1","5,8",",529","0,0","0,0",",000","3,1","5,8",",532","1,8","2,5",",713","1,8","4,5","1,0","0,8","0,4","1,3","1,8","8,0"
Shenise Johnson,SAS,G,34,581,34,1,"17,1","2,0","5,5",",364","0,6","1,5",",412","1,4","4,0",",346","1,0","1,2",",854","1,6","3,9","1,4","0,8","0,2","1,1","1,5","5,6"
Jeanette Pohlen-Mavunga,IND,G,34,574,34,3,"16,9","1,6","3,8",",430","0,9","2,2",",421","0,7","1,5",",442","0,2","0,3",",700","0,4","1,7","1,1","0,6","0,3","0,9","1,1","4,4"
Ann Wauters,SEA,C,25,574,25,17,"23,0","3,8","7,3",",519","0,4","0,8",",450","3,4","6,5",",528","1,7","2,3",",737","1,3","5,8","1,4","0,6","0,7","2,3","1,9","9,6"
Jennifer Lacy,TUL,F,26,573,26,6,"22,0","3,0","7,6",",389","1,7","4,2",",404","1,3","3,4",",371","0,9","1,4",",649","1,0","2,6","0,8","0,6","0,3","1,4","2,9","8,5"
Asjha Jones,CON,F,20,558,20,19,"27,9","5,1","11,5",",445","0,2","0,6",",333","4,9","10,9",",452","1,8","2,0",",897","2,5","7,1","2,0","1,0","0,6","2,6","3,1","12,2"
Tina Thompson*,SEA,F,29,551,29,5,"19,0","3,1","7,1",",442","1,4","3,3",",427","1,7","3,8",",455","1,2","1,4",",833","0,8","3,4","0,5","0,5","0,8","1,3","2,3","8,9"
Marissa Coleman,LAS,G-F,34,548,34,2,"16,1","1,1","3,4",",319","0,4","1,6",",255","0,7","1,8",",377","0,5","0,6",",900","0,7","2,6","1,1","0,6","0,2","0,7","1,3","3,1"
Tammy Sutton-Brown,IND,C,33,541,33,32,"16,4","1,5","3,5",",422","0,0","0,0",0,"1,5","3,5",",422","1,0","1,2",",800","0,8","2,8","0,7","0,7","0,8","0,7","1,2","3,9"
Shay Murphy,CHI,G,29,538,29,3,"18,6","3,0","7,1",",420","1,6","3,5",",441","1,4","3,6",",400","0,9","1,3",",730","1,0","2,9","0,9","1,1","0,2","1,0","1,6","8,5"
Kara Braxton,NYL,C-F,34,535,34,18,"15,7","3,0","6,2",",481","0,0","0,1",",200","3,0","6,1",",488","0,5","1,2",",450","1,8","4,5","1,1","0,5","0,6","2,2","1,7","6,6"
Ashley Robinson,WAS,C,33,535,33,14,"16,2","1,5","3,5",",410","0,0","0,0",",000","1,5","3,5",",414","0,2","0,6",",350","1,2","3,3","0,9","0,6","0,7","1,2","2,2","3,1"
Erlana Larkins,IND,F,34,526,34,2,"15,5","1,6","3,2",",509","0,0","0,0",0,"1,6","3,2",",509","0,9","1,1",",861","2,1","4,4","1,1","1,0","0,1","1,0","1,8","4,1"
DeMya Walker,NYL,F,33,525,33,8,"15,9","1,2","3,2",",394","0,0","0,0",0,"1,2","3,2",",394","0,5","0,8",",593","1,2","2,8","1,0","0,5","0,5","1,9","2,2","3,0"
Jessica Davenport,IND,C,34,514,34,2,"15,1","2,5","5,3",",469","0,0","0,1",",333","2,4","5,2",",472","1,8","2,4",",741","1,0","3,4","0,6","0,7","0,8","1,5","1,8","6,7"
Cathrine Kraayeveld,ATL,F,33,507,33,1,"15,4","1,7","4,0",",421","1,1","2,6",",402","0,6","1,4",",457","0,2","0,5",",333","0,5","2,8","0,8","0,4","0,5","0,8","1,0","4,6"
Nakia Sanford,PHO,C-F,30,501,30,15,"16,7","1,6","3,8",",425","0,1","0,5",",250","1,5","3,2",",454","0,8","1,3",",600","1,5","3,3","0,6","0,5","0,3","1,3","2,9","4,1"
Lindsay Wisdom-Hylton,WAS,F,34,501,34,2,"14,7","1,8","3,7",",480","0,0","0,0",",000","1,8","3,7",",484","0,4","0,6",",737","1,2","2,9","0,9","0,7","0,8","1,2","1,5","4,0"
Avery Warley-Talbert,PHO,C,28,497,28,3,"17,8","1,2","2,5",",471","0,0","0,0",0,"1,2","2,5",",471","0,7","1,2",",588","2,4","5,7","0,2","0,4","0,5","1,1","2,9","3,1"
Tan White,CON,G,31,496,31,0,"16,0","1,8","4,6",",399","0,9","2,2",",403","1,0","2,5",",395","0,5","0,6",",833","0,3","1,6","1,1","1,0","0,2","1,2","1,6","5,0"
Jantel Lavender,LAS,F,34,490,34,1,"14,4","2,4","4,7",",506","0,0","0,0",0,"2,4","4,7",",506","0,8","0,9",",844","1,5","3,9","0,5","0,3","0,5","1,1","1,6","5,6"
Ruth Riley,CHI,C,33,476,33,14,"14,4","1,1","2,9",",379","0,2","0,5",",278","0,9","2,3",",403","0,3","0,4",",786","0,5","2,4","1,0","0,7","0,6","0,8","2,2","2,7"
Amber Holt,TUL,F,24,456,24,18,"19,0","2,4","5,6",",425","0,7","2,0",",347","1,7","3,5",",471","0,4","0,7",",563","0,4","1,9","1,2","0,5","0,0","0,7","1,0","5,8"
Sonja Petrovic,CHI,F,30,453,30,2,"15,1","1,8","5,0",",358","0,6","2,0",",279","1,2","3,0",",411","0,7","0,9",",769","0,4","2,3","1,0","0,5","0,5","1,3","1,4","4,8"
Erika de Souza,ATL,F-C,15,449,15,15,"29,9","5,3","10,1",",523","0,0","0,0",0,"5,3","10,1",",523","1,1","1,5",",696","3,2","8,2","1,6","1,3","1,5","2,1","3,0","11,6"
Ewelina Kobryn,SEA,C,33,438,33,6,"13,3","1,7","4,1",",412","0,3","0,8",",370","1,4","3,3",",422","1,1","1,5",",720","0,5","2,4","0,5","0,5","0,4","1,2","1,4","4,8"
Devereaux Peters,MIN,F,30,424,30,2,"14,1","2,0","3,6",",560","0,0","0,0",0,"2,0","3,6",",560","1,2","1,7",",706","1,5","3,8","1,1","0,5","0,8","1,3","2,5","5,3"
Shannon Bobbitt,WAS,G,28,418,28,5,"14,9","1,0","3,1",",330","0,3","1,4",",225","0,7","1,7",",417","0,4","0,6",",611","0,4","1,2","2,6","0,5","0,1","1,3","1,4","2,8"
Danielle McCray,CON,F,28,389,28,8,"13,9","1,4","4,4",",315","0,7","2,1",",333","0,7","2,3",",297","1,3","1,5",",902","0,5","2,0","1,2","0,6","0,0","1,0","1,5","4,8"
Ketia Swanier,ATL,G,34,389,34,2,"11,4","0,8","2,4",",317","0,1","0,9",",167","0,6","1,5",",404","0,6","0,8",",731","0,1","1,4","1,9","0,4","0,0","1,2","0,7","2,2"
Scholanda Dorrell,TUL,G,26,385,26,8,"14,8","1,4","4,3",",327","0,6","1,9",",320","0,8","2,4",",333","0,8","1,2",",667","0,5","1,2","0,5","1,0","0,1","1,0","1,8","4,2"
Kelsey Griffin,CON,F,31,375,31,6,"12,1","1,1","3,2",",343","0,1","0,5",",200","1,0","2,7",",369","0,8","1,1",",706","0,9","2,9","0,5","0,6","0,3","0,9","1,2","3,1"
Chante Black,TUL,C,29,366,29,13,"12,6","1,2","2,4",",500","0,0","0,0",0,"1,2","2,4",",500","0,8","1,1",",688","0,9","2,7","0,3","0,5","0,6","0,8","1,1","3,2"
Candice Dupree,PHO,F,13,345,13,12,"26,5","5,5","11,3",",483","0,0","0,1",",000","5,5","11,2",",486","2,3","2,8",",811","1,2","4,8","1,3","0,6","0,5","2,1","1,5","13,2"
Karima Christmas-Kelly,TOT,F-G,30,335,30,6,"11,2","1,0","3,1",",323","0,4","1,3",",316","0,6","1,8",",327","0,8","1,2",",649","0,9","2,1","0,5","0,9","0,3","0,5","1,1","3,2"
Carolyn Swords,CHI,C,30,334,30,9,"11,1","1,7","3,0",",571","0,0","0,0",0,"1,7","3,0",",571","0,5","0,7",",682","1,5","3,2","0,3","0,4","0,5","0,6","1,9","4,0"
Svetlana Abrosimova,SEA,F,19,329,19,4,"17,3","1,8","5,2",",347","0,4","1,9",",222","1,4","3,3",",419","0,6","1,3",",458","0,6","2,9","1,6","1,1","0,2","2,1","1,4","4,6"
Alexis Gray-Lawson,PHO,G,19,318,19,0,"16,7","1,6","5,4",",294","0,3","2,0",",158","1,3","3,4",",375","1,0","1,4",",731","0,7","2,0","1,2","0,4","0,2","0,9","2,1","4,5"
Natalie Novosel,WAS,G,31,306,31,0,"9,9","1,1","3,3",",337","0,3","1,3",",220","0,8","1,9",",417","0,7","0,9",",759","0,6","1,3","0,7","0,5","0,1","0,6","0,5","3,2"
Lynetta Kizer,TOT,F,22,300,22,0,"13,6","2,1","5,3",",405","0,1","0,3",",500","2,0","5,0",",400","1,3","1,4",",935","1,5","3,0","0,3","0,5","0,1","0,9","1,8","5,7"
Yelena Leuchanka,ATL,C,19,260,19,5,"13,7","1,3","3,3",",381","0,0","0,1",",000","1,3","3,3",",387","0,5","0,7",",714","0,8","2,7","0,6","0,5","0,5","1,5","1,8","3,1"
Natasha Lacy,WAS,G,20,259,20,1,"13,0","1,5","4,1",",358","0,3","1,1",",238","1,2","3,0",",400","0,7","0,9",",778","0,5","2,1","1,3","0,7","0,3","1,2","1,4","3,9"
April Sykes,LAS,G-F,30,259,30,0,"8,6","1,1","2,9",",379","0,6","1,6",",375","0,5","1,3",",385","0,3","0,5",",533","0,3","1,1","0,6","0,3","0,1","0,5","0,9","3,1"
Briana Gilbreath-Butler,PHO,G,11,258,11,2,"23,5","2,2","6,5",",338","1,3","3,4",",378","0,9","3,1",",294","1,4","1,7",",789","1,3","3,6","1,1","0,5","0,5","1,3","1,4","7,0"
Courtney Paris,TOT,C,27,254,27,0,"9,4","1,4","2,7",",542","0,0","0,0",0,"1,4","2,7",",542","0,3","1,0",",333","1,3","3,1","0,4","0,3","0,4","0,6","1,1","3,2"
Ticha Penicheiro,CHI,G,19,242,19,6,"12,7","0,6","1,8",",353","0,2","0,8",",200","0,5","1,0",",474","0,3","0,6",",545","0,1","1,3","2,1","0,4","0,2","2,0","0,7","1,7"
Amber Harris,MIN,F,27,240,27,0,"8,9","1,3","3,3",",404","0,3","0,7",",389","1,1","2,6",",408","0,6","0,8",",682","0,4","1,9","0,6","0,3","0,5","0,6","1,0","3,5"
Alysha Clark,SEA,F,23,238,23,0,"10,3","1,3","2,3",",547","0,4","0,9",",450","0,9","1,4",",606","0,5","0,7",",706","0,6","2,0","0,3","0,2","0,0","0,8","1,2","3,4"
Alex Montgomery,NYL,G-F,26,210,26,0,"8,1","0,9","2,5",",375","0,3","0,9",",348","0,6","1,6",",390","0,3","0,4",",727","0,7","1,8","0,4","0,6","0,1","0,5","0,9","2,5"
Ebony Hoffman,LAS,F,20,208,20,0,"10,4","0,9","2,6",",346","0,3","1,0",",263","0,7","1,7",",394","0,4","0,5",",800","0,7","2,1","0,5","0,7","0,1","0,7","1,5","2,5"
Sasha Goodlett,IND,C,26,197,26,0,"7,6","1,3","2,8",",446","0,0","0,0",0,"1,3","2,8",",446","0,5","0,8",",700","0,7","1,6","0,2","0,3","0,3","0,3","0,7","3,1"
Erin Thorn,MIN,G,26,195,26,0,"7,5","0,7","1,8",",362","0,5","1,3",",353","0,2","0,5",",385","0,2","0,2","1,000","0,2","0,9","0,9","0,2","0,0","0,5","0,1","2,0"
Jessica Adair,MIN,C,19,168,19,0,"8,8","0,7","1,9",",351","0,0","0,0",0,"0,7","1,9",",351","1,1","1,8",",571","0,6","2,1","0,3","0,2","0,2","0,7","1,5","2,4"
Lauren Jackson*,SEA,F-C,9,167,9,9,"18,6","3,8","8,9",",425","0,7","3,2",",207","3,1","5,7",",549","2,0","2,8",",720","0,8","5,6","0,2","0,4","0,8","1,3","2,2","10,2"
Ziomara Morrison,SAS,C,30,166,30,0,"5,5","0,7","1,7",",423","0,2","0,3",",600","0,5","1,4",",381","0,3","0,4",",818","0,4","1,2","0,1","0,1","0,1","0,4","0,9","2,0"
Diana Taurasi,PHO,G,8,166,8,8,"20,8","4,3","9,8",",436","2,1","5,4",",395","2,1","4,4",",486","3,4","3,8",",900","0,1","1,6","2,3","0,5","0,5","1,8","2,0","14,0"
Tully Bevilaqua,SAS,G,28,157,28,0,"5,6","0,1","0,4",",167","0,0","0,3",",125","0,0","0,1",",250","0,0","0,1",",500","0,0","0,3","0,4","0,3","0,0","0,3","0,3","0,2"
Tangela Smith,SAS,C,15,150,15,0,"10,0","1,0","2,4",",417","0,3","0,9",",286","0,7","1,5",",500","0,2","0,2","1,000","0,2","1,1","0,9","0,1","0,2","0,5","0,8","2,5"
Jenna O'Hea,LAS,F,8,144,8,0,"18,0","1,6","3,1",",520","0,9","1,8",",500","0,8","1,4",",545","0,6","0,9",",714","1,0","2,5","2,0","0,4","0,1","0,8","1,8","4,8"
Coco Miller,LAS,G,10,141,10,1,"14,1","1,1","3,7",",297","0,2","0,6",",333","0,9","3,1",",290","0,2","0,2","1,000","0,9","2,7","1,1","0,2","0,0","1,3","0,4","2,6"
Kelley Cain,NYL,C,20,136,20,0,"6,8","0,4","0,9",",444","0,0","0,0",0,"0,4","0,9",",444","0,4","0,6",",636","0,6","1,5","0,1","0,1","0,2","0,5","0,7","1,2"
Iziane Castro Marques,WAS,F-G,11,132,11,0,"12,0","1,3","4,8",",264","0,1","0,5",",167","1,2","4,3",",277","0,5","0,6",",714","0,4","1,1","0,7","0,3","0,0","0,7","0,7","3,1"
Laurie Koehn,ATL,G,23,112,23,0,"4,9","0,6","1,8",",341","0,6","1,7",",333","0,0","0,1",",500","0,0","0,0",0,"0,1","0,4","0,1","0,1","0,0","0,3","0,2","1,8"
Jessica Moore,TOT,F-C,16,108,16,0,"6,8","0,6","1,3",",450","0,0","0,0",0,"0,6","1,3",",450","0,6","0,8",",750","0,5","1,1","0,1","0,0","0,0","0,6","1,1","1,7"
Andrea Riley,TOT,G,11,99,11,0,"9,0","0,5","3,0",",152","0,1","1,5",",059","0,4","1,5",",250","1,3","1,5",",824","0,0","0,8","1,4","0,3","0,1","1,2","0,7","2,3"
Dymond Simon,PHO,G,8,97,8,0,"12,1","1,6","5,6",",289","0,3","2,0",",125","1,4","3,6",",379","0,3","0,3","1,000","0,1","1,5","1,9","0,5","0,0","1,8","1,3","3,8"
Kelly Miller,NYL,G,11,82,11,0,"7,5","0,4","2,2",",167","0,1","1,0",",091","0,3","1,2",",231","0,2","0,2","1,000","0,1","0,7","0,5","0,3","0,0","0,8","0,9","1,0"
Jene Morris,TUL,G,9,82,9,1,"9,1","0,7","1,8",",375","0,4","1,0",",444","0,2","0,8",",286","0,1","0,2",",500","0,6","1,0","0,2","0,7","0,0","0,4","1,2","1,9"
Dominique Canty,WAS,G,6,72,6,5,"12,0","1,0","3,8",",261","0,0","0,5",",000","1,0","3,3",",300","0,8","1,7",",500","0,5","1,3","1,0","0,3","0,0","1,3","1,7","2,8"
Nicky Anosike,LAS,F-C,10,57,10,0,"5,7","0,2","0,8",",250","0,0","0,0",0,"0,2","0,8",",250","0,6","0,6","1,000","0,0","1,2","0,5","0,3","0,2","0,6","0,9","1,0"
Katelan Redmon,NYL,G-F,7,42,7,0,"6,0","0,4","2,0",",214","0,0","0,1",",000","0,4","1,9",",231","0,1","0,3",",500","0,7","1,1","0,3","0,4","0,0","0,4","1,1","1,0"
Victoria Dunlap,SEA,F,5,28,5,0,"5,6","0,6","2,0",",300","0,0","0,2",",000","0,6","1,8",",333","1,4","2,0",",700","1,4","2,2","0,2","0,0","0,0","0,6","0,8","2,6"
Dawn Evans,LAS,G,3,15,3,0,"5,0","0,3","1,7",",200","0,0","1,3",",000","0,3","0,3","1,000","0,0","0,0",0,"0,0","0,0","1,0","0,3","0,0","0,7","0,3","0,7"
Zane Tamane,PHO,C,2,15,2,0,"7,5","0,0","1,0",",000","0,0","0,0",0,"0,0","1,0",",000","0,0","0,0",0,"0,5","1,5","0,0","0,0","0,0","1,0","0,5","0,0"
Sydney Carter,CHI,G,1,9,1,0,"9,0","2,0","6,0",",333","0,0","2,0",",000","2,0","4,0",",500","0,0","0,0",0,"0,0","0,0","0,0","1,0","0,0","1,0","0,0","4,0"
Chay Shegog,CON,C,3,9,3,0,"3,0","0,3","1,0",",333","0,0","0,0",0,"0,3","1,0",",333","0,3","0,7",",500","0,3","0,7","0,0","0,3","0,0","0,3","1,0","1,0"
Julie Wojta,MIN,G-F,1,4,1,0,"4,0","0,0","2,0",",000","0,0","1,0",",000","0,0","1,0",",000","0,0","0,0",0,"1,0","2,0","0,0","0,0","0,0","1,0","2,0","0,0"


===== wnba_2012_advanced.txt =====
Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg, ,OWS,DWS,WS,WS/40
Cappie Pondexter,NYL,G,34,1162,34,1162,"21,5",",538",",481",",283",",290","2,0","7,8","25,3","1,9","0,5","14,1","29,0",106,103,0,"3,7","0,9","4,6",",158"
DeWanna Bonner,PHO,G-F,32,1120,32,1120,"21,0",",487",",409",",316",",371","5,3","11,2","13,1","2,4","1,9","10,0","28,3",104,106,0,"2,8","0,4","3,2",",114"
Tina Charles,CON,C,33,1096,33,1096,"23,3",",538",",500",",010",",232","12,9","18,3","10,3","0,8","3,4","11,8","25,1",109,97,0,"3,5","1,9","5,5",",200"
Sancho Lyttle,ATL,F,34,1074,34,1074,"16,6",",465",",441",",228",",137","5,1","14,2","14,7","3,9","1,7","14,7","24,3",91,89,0,"-0,1","3,2","3,0",",113"
Kristi Toliver,LAS,G,34,1071,34,1071,"21,1",",636",",571",",377",",379","3,5","5,8","26,2","2,1","0,2","21,0","23,8",115,102,0,"4,6","1,0","5,6",",209"
Kara Lawson,CON,G,34,1066,34,1066,"21,7",",656",",601",",501",",312","1,8","7,2","22,2","1,3","0,4","13,3","18,6",127,101,0,"5,3","1,1","6,4",",242"
Sophia Young-Malcolm,SAS,F,33,1049,33,1049,"23,7",",562",",521",",007",",393","7,6","13,4","12,1","3,7","1,0","10,3","23,0",113,96,0,"3,9","1,9","5,8",",222"
Lindsey Harding,ATL,G,34,1040,34,1040,"15,9",",501",",444",",157",",298","1,8","5,4","25,6","2,2","0,5","14,4","20,4",103,98,0,"1,8","1,6","3,4",",129"
Tamika Catchings*,IND,F,34,1036,34,1036,"27,3",",552",",486",",285",",350","7,1","15,1","21,3","3,6","2,4","9,9","26,3",116,91,0,"5,0","2,8","7,8",",301"
Swin Cash*,CHI,F,34,1021,34,1021,"11,7",",465",",414",",332",",286","6,7","12,1","13,7","1,8","1,5","19,6","21,2",91,99,0,"-0,1","1,5","1,4",",054"
Alana Beard,LAS,G-F,33,1017,33,1017,"13,6",",535",",492",",277",",264","1,2","4,0","16,7","3,3","1,0","19,1","18,4",101,100,0,"1,3","1,3","2,6",",104"
Candace Parker,LAS,F-C,33,1014,33,1014,"26,2",",536",",501",",124",",291","9,8","18,0","19,7","2,5","5,9","15,5","26,9",107,92,0,"3,1","2,6","5,7",",224"
Maya Moore*,MIN,F,34,1011,34,1011,"25,1",",592",",550",",439",",231","8,8","11,9","20,3","2,6","1,8","11,6","23,2",123,96,0,"5,6","1,8","7,4",",292"
Crystal Langhorne,WAS,F-C,31,999,31,999,"19,1",",585",",564",",024",",346","9,1","12,2","9,2","2,5","0,3","16,1","21,4",106,105,0,"2,3","0,5","2,8",",112"
Becky Hammon*,SAS,G,33,998,33,998,"19,2",",598",",551",",507",",267","1,1","4,9","30,0","1,6","0,5","20,7","23,2",108,105,0,"3,0","0,5","3,5",",140"
Katie Douglas,IND,G-F,32,990,32,990,"20,5",",543",",503",",425",",216","4,0","7,4","14,5","2,6","0,9","9,8","25,1",110,98,0,"3,3","1,5","4,8",",194"
Danielle Robinson,SAS,G,34,984,34,984,"16,4",",569",",541",",026",",204","2,3","5,1","24,8","2,5","0,3","15,5","16,0",114,103,0,"2,8","0,7","3,5",",144"
Ivory Latta,TUL,G,34,962,34,962,"17,1",",550",",515",",435",",199","1,6","4,7","23,3","1,7","0,3","14,2","23,8",106,111,0,"2,4","-0,4","2,0",",081"
Glory Johnson,TUL,F,34,958,34,958,"18,9",",550",",482",",000",",706","10,9","14,7","7,3","3,9","1,8","16,6","19,8",105,102,0,"2,0","0,9","2,9",",122"
