===== wnba_2025_totals.txt =====
Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Chelsea Gray,LVA,G,44,1368,44,44,"31,1","3,8","8,8",",439","1,4","3,9",",368","2,4","4,9",",495","2,1","2,4",",885","0,6","3,9","5,4","1,4","0,6","2,8","2,0","11,2"
Nneka Ogwumike,SEA,F,44,1359,44,44,"30,9","7,3","14,0",",519","1,5","4,1",",367","5,8","9,9",",581","2,2","2,7",",822","1,3","7,0","2,3","1,1","0,4","1,9","1,9","18,3"
Skylar Diggins,SEA,G,43,1343,43,43,"31,2","5,3","12,5",",423","1,4","4,0",",365","3,9","8,6",",450","3,5","4,4",",788","0,6","2,5","6,0","1,2","0,8","2,1","2,3","15,5"
Jackie Young,LVA,G,44,1336,44,44,"30,4","5,9","12,4",",475","1,8","5,1",",359","4,1","7,4",",556","2,9","3,2",",894","1,2","4,5","5,1","1,3","0,4","2,2","2,4","16,5"
Aliyah Boston,IND,C-F,44,1327,44,44,"30,2","6,2","11,5",",538","0,1","0,7",",207","6,0","10,8",",558","2,5","3,3",",762","2,4","8,2","3,7","1,2","0,9","1,8","3,1","15,0"
Veronica Burton,GSV,G,44,1292,44,44,"29,4","3,4","8,8",",387","1,4","4,0",",345","2,0","4,7",",423","3,8","4,3",",878","1,1","4,4","6,0","1,1","0,6","2,1","2,3","11,9"
Courtney Williams,MIN,G,44,1260,44,44,"28,6","5,6","13,2",",428","1,3","3,4",",389","4,3","9,8",",441","1,0","1,2",",849","0,5","4,9","6,2","1,3","0,3","2,3","2,0","13,6"
Azura Stevens,LAS,F-C,44,1249,44,44,"28,4","4,6","9,7",",478","1,7","4,4",",381","3,0","5,3",",558","1,8","2,3",",790","1,7","8,0","2,1","1,2","1,1","1,5","2,2","12,8"
A'ja Wilson,LVA,C,40,1247,40,40,"31,2","8,3","16,5",",505","0,6","1,5",",424","7,7","15,0",",513","6,2","7,3",",855","2,3","10,2","3,1","1,6","2,3","2,2","1,9","23,4"
Jewell Loyd,LVA,G,44,1245,44,25,"28,3","3,8","9,7",",389","2,3","6,0",",382","1,5","3,8",",400","1,3","1,6",",831","1,1","3,2","1,8","1,2","0,3","1,2","1,9","11,2"
Bridget Carleton,MIN,F,44,1227,44,44,"27,9","2,3","5,8",",402","1,4","3,8",",373","0,9","1,9",",459","0,4","0,6",",720","0,9","3,6","2,0","0,8","0,3","0,8","1,9","6,5"
Tina Charles,CON,C,43,1222,43,42,"28,4","6,0","13,8",",438","0,3","1,1",",261","5,8","12,7",",453","3,9","4,6",",857","1,4","5,8","1,7","0,8","0,4","1,9","2,1","16,3"
Alyssa Thomas,PHO,F,39,1221,39,39,"31,3","6,2","11,6",",532","0,0","0,2",",000","6,2","11,5",",539","3,0","4,3",",692","1,6","8,8","9,2","1,6","0,4","3,5","2,1","15,4"
Kayla McBride,MIN,G,39,1220,39,39,"31,3","4,6","11,0",",416","2,6","6,7",",395","1,9","4,3",",449","2,4","2,7",",905","0,3","2,3","3,5","1,3","0,1","1,7","1,4","14,2"
Ezi Magbegor,SEA,F-C,44,1203,44,44,"27,3","3,2","6,5",",493","0,3","1,1",",292","2,9","5,4",",534","1,3","1,9",",687","1,9","6,2","2,1","0,7","2,2","1,0","2,9","8,0"
Paige Bueckers,DAL,G,36,1199,36,36,"33,3","7,2","15,1",",477","1,1","3,3",",331","6,1","11,8",",518","3,8","4,2",",888","0,7","3,9","5,4","1,6","0,5","2,0","2,3","19,2"
Sabrina Ionescu,NYL,G,38,1194,38,38,"31,4","6,1","15,1",",401","2,1","7,1",",299","3,9","7,9",",493","4,0","4,3",",933","0,8","4,9","5,7","1,3","0,4","2,6","1,7","18,2"
Brittney Sykes,TOT,G,39,1194,39,38,"30,6","4,5","11,7",",381","0,8","2,6",",304","3,7","9,1",",403","4,4","5,6",",781","0,5","3,2","4,0","1,2","0,4","2,5","2,5","14,1"
Natasha Cloud,NYL,G,41,1191,41,41,"29,0","3,7","8,5",",433","1,3","3,8",",338","2,4","4,8",",508","1,5","1,7",",870","0,3","3,7","5,1","1,2","0,3","1,9","2,9","10,1"
Lexie Hull,IND,G,44,1189,44,30,"27,0","2,7","6,8",",395","1,3","3,4",",367","1,4","3,4",",423","0,6","0,8",",722","1,4","4,3","1,8","1,2","0,2","0,9","2,8","7,2"
Kiki Iriafen,WAS,F,44,1185,44,44,"26,9","5,0","10,3",",488","0,0","0,3",",182","5,0","10,1",",495","3,1","4,0",",784","2,6","8,5","1,6","0,6","0,2","2,2","2,9","13,3"
Rickea Jackson,LAS,F,38,1173,38,37,"30,9","5,4","12,7",",424","1,7","4,9",",348","3,7","7,8",",473","2,2","2,6",",847","1,0","3,2","1,7","0,6","0,4","2,1","1,9","14,7"
Brionna Jones,ATL,F,44,1169,44,44,"26,6","5,1","9,7",",527","0,3","1,0",",261","4,8","8,7",",559","2,3","3,0",",773","3,1","7,3","2,2","1,1","0,8","1,5","2,5","12,8"
Rhyne Howard,ATL,G,33,1151,33,32,"34,9","5,7","15,1",",375","3,1","9,6",",322","2,6","5,5",",467","3,1","3,6",",856","0,9","4,5","4,6","1,5","0,8","1,7","2,9","17,5"
Erica Wheeler,SEA,G,44,1126,44,24,"25,6","3,8","9,5",",400","1,7","4,6",",373","2,1","4,9",",426","1,0","1,1",",860","0,4","2,7","3,3","1,3","0,2","1,5","2,5","10,3"
Naz Hillmon,ATL,F,44,1122,44,17,"25,5","3,2","6,8",",463","1,2","3,8",",321","2,0","3,1",",637","1,1","1,3",",831","1,6","6,2","2,4","0,5","0,4","1,1","1,7","8,6"
Sug Sutton,WAS,G,43,1122,43,43,"26,1","2,8","6,6",",422","1,0","2,8",",353","1,8","3,8",",472","0,9","1,1",",771","0,2","1,8","3,9","0,8","0,1","1,9","1,3","7,4"
Alanna Smith,MIN,F,42,1114,42,42,"26,5","3,8","7,9",",485","1,3","3,8",",329","2,5","4,0",",633","0,7","1,5",",477","1,5","5,1","2,9","1,3","1,9","1,5","2,8","9,6"
Marina Mabrey,CON,G,35,1103,35,34,"31,5","5,1","13,9",",367","1,9","7,0",",270","3,2","7,0",",463","2,3","2,6",",870","0,5","4,2","4,0","0,7","0,3","2,8","2,9","14,4"
Kamilla Cardoso,CHI,C,40,1102,40,39,"27,6","5,6","10,6",",528","0,0","0,1",",500","5,6","10,5",",529","2,4","3,3",",722","3,0","8,5","2,5","0,4","1,2","2,4","2,8","13,6"
Saniya Rivers,CON,G,42,1097,42,25,"26,1","3,4","8,3",",407","1,0","3,0",",341","2,4","5,3",",444","1,0","1,4",",746","0,7","2,8","2,7","1,5","0,9","1,5","1,7","8,8"
Rachel Banham,CHI,G,44,1081,44,33,"24,6","2,9","7,7",",382","2,0","5,5",",357","1,0","2,2",",443","1,2","1,3",",881","0,1","1,7","2,7","0,6","0,3","1,6","1,9","9,0"
Napheesa Collier,MIN,F,33,1065,33,33,"32,3","8,3","15,7",",531","1,5","3,8",",403","6,8","11,9",",571","4,7","5,2",",906","1,9","7,3","3,2","1,6","1,5","2,1","2,4","22,9"
Natasha Howard,IND,F,44,1060,44,44,"24,1","4,5","8,2",",552","0,1","0,8",",182","4,4","7,5",",590","2,1","3,0",",712","2,0","6,6","1,5","1,2","0,6","1,9","2,7","11,4"
Leonie Fiebich,NYL,F,37,1041,37,37,"28,1","2,9","6,0",",489","1,4","3,2",",425","1,5","2,7",",564","1,5","1,7",",871","0,6","3,5","1,7","0,9","0,4","1,2","2,4","8,7"
Satou Sabally,PHO,F,39,1039,39,39,"26,6","5,3","13,2",",404","1,7","5,4",",321","3,6","7,8",",461","3,9","4,7",",827","1,4","5,9","2,5","1,3","0,3","2,0","2,9","16,3"
Sami Whitcomb,PHO,G,43,1027,43,20,"23,9","3,0","7,8",",385","2,0","5,5",",361","1,0","2,3",",443","1,1","1,3",",852","0,4","2,6","2,5","0,8","0,2","1,6","2,1","9,1"
Jade Melbourne,WAS,G,43,1008,43,12,"23,4","2,1","5,2",",400","0,6","2,2",",274","1,5","3,0",",492","1,1","1,7",",671","0,4","1,9","2,9","0,6","0,2","1,7","2,3","5,9"
Janelle Salaün,GSV,F,36,973,36,33,"27,0","4,1","10,1",",406","1,8","4,8",",366","2,3","5,3",",442","1,4","1,7",",806","0,9","5,1","1,2","0,6","0,1","1,5","1,9","11,3"
Ariel Atkins,CHI,G,34,970,34,34,"28,5","4,8","10,7",",444","1,3","3,5",",361","3,5","7,2",",484","2,4","2,7",",860","0,7","3,4","3,6","1,6","0,7","2,5","3,0","13,1"
Arike Ogunbowale,DAL,G,29,966,29,29,"33,3","5,1","13,9",",364","1,7","5,4",",304","3,4","8,5",",402","3,7","4,0",",931","0,3","2,5","4,1","1,3","0,2","2,1","2,6","15,5"
Julie Allemand,LAS,G,34,963,34,27,"28,3","2,1","4,7",",440","0,8","3,0",",277","1,2","1,7",",724","0,4","0,6",",789","0,4","3,7","5,0","1,3","0,0","1,6","1,6","5,4"
Kia Nurse,CHI,G,44,962,44,18,"21,9","2,3","6,6",",354","1,4","4,1",",335","1,0","2,5",",385","1,1","1,4",",790","0,4","2,3","1,3","0,3","0,0","1,3","1,6","7,2"
NaLyssa Smith,TOT,F,45,956,45,41,"21,2","3,0","5,9",",502","0,2","0,6",",296","2,8","5,3",",525","1,5","2,4",",611","1,6","5,1","0,7","0,6","0,6","1,1","2,9","7,6"
Breanna Stewart,NYL,F,31,948,31,31,"30,6","6,1","13,2",",461","0,7","2,8",",241","5,4","10,4",",520","5,5","6,5",",837","1,0","6,5","3,5","1,4","1,4","1,9","1,9","18,3"
Angel Reese,CHI,F,30,947,30,30,"31,6","5,1","11,1",",458","0,1","0,7",",182","5,0","10,4",",478","4,3","5,7",",756","4,1","12,6","3,7","1,5","0,7","3,9","3,4","14,7"
Temi Fagbenle,GSV,C,39,925,39,38,"23,7","3,2","6,4",",502","0,3","1,6",",194","2,9","4,8",",604","0,7","0,9",",722","1,8","4,9","1,6","0,9","0,6","1,5","3,1","7,4"
Elizabeth Williams,CHI,C-F,43,906,43,15,"21,1","3,7","7,6",",480","0,0","0,0",0,"3,7","7,6",",480","1,2","1,9",",617","1,8","5,2","1,8","0,7","0,9","1,3","1,4","8,5"
Myisha Hines-Allen,DAL,F,40,882,40,20,"22,1","2,8","6,2",",450","0,4","1,5",",267","2,4","4,7",",508","1,6","2,1",",747","1,5","6,0","2,9","0,8","0,5","2,2","2,5","7,6"
Monique Akoa Makani,PHO,G,41,881,41,40,"21,5","2,8","6,5",",430","1,2","3,0",",398","1,6","3,5",",458","0,9","1,0",",927","0,6","2,2","2,7","0,8","0,1","1,3","2,5","7,7"
Shakira Austin,WAS,F-C,38,874,38,30,"23,0","5,0","10,8",",465","0,1","0,4",",133","5,0","10,4",",477","2,6","3,8",",664","1,5","6,4","1,8","1,1","1,1","2,4","2,1","12,7"
Bria Hartley,CON,G,38,867,38,32,"22,8","2,8","7,7",",362","1,4","3,9",",367","1,4","3,8",",356","1,9","2,4",",772","0,3","2,0","3,1","0,8","0,0","1,8","2,5","8,9"
Jessica Shepard,MIN,F,40,835,40,12,"20,9","3,3","5,2",",638","0,0","0,0",",000","3,3","5,2",",641","1,4","2,6",",544","2,3","7,3","2,6","0,5","0,1","1,5","1,1","8,0"
Natisha Hiedeman,MIN,G,44,833,44,0,"18,9","3,4","7,0",",492","1,0","2,8",",371","2,4","4,2",",574","1,2","1,5",",761","0,3","1,9","2,8","0,7","0,2","1,2","1,6","9,1"
Jonquel Jones,NYL,C,31,830,31,31,"26,8","4,8","9,9",",490","1,7","4,0",",424","3,1","5,8",",536","2,3","2,9",",769","1,5","8,1","2,7","0,5","1,1","2,1","2,5","13,6"
Alysha Clark,TOT,F,42,828,42,15,"19,7","1,4","3,8",",371","0,6","2,3",",271","0,8","1,5",",524","0,5","0,6",",731","0,4","2,8","1,2","0,6","0,1","0,5","1,9","3,9"
Rebecca Allen,CHI,F-G,44,821,44,17,"18,7","1,9","5,5",",342","1,0","3,0",",318","0,9","2,5",",370","0,4","0,7",",613","0,4","2,6","1,3","0,5","0,5","0,9","1,4","5,1"
Brittney Griner,ATL,C,39,810,39,25,"20,8","4,0","7,7",",518","0,1","0,5",",263","3,9","7,2",",535","1,7","2,2",",765","0,9","5,2","0,8","0,1","1,2","1,5","1,9","9,8"
Marine Johannes,NYL,G,44,803,44,5,"18,3","2,3","5,7",",397","1,5","4,3",",344","0,8","1,4",",556","0,4","0,4",",842","0,3","1,9","1,6","0,6","0,3","1,2","1,0","6,4"
Olivia Nelson-Ododa,CON,C,37,800,37,21,"21,6","3,1","5,8",",526","0,0","0,1",",500","3,0","5,8",",526","2,1","3,0",",703","1,6","5,0","0,9","0,7","1,2","1,1","2,4","8,2"
Kathryn Westbeld,PHO,F,43,792,43,24,"18,4","1,8","5,0",",358","1,0","3,0",",321","0,8","2,0",",417","0,6","0,7",",781","0,7","2,5","0,9","0,8","0,6","0,6","1,5","5,1"
Jordin Canada,ATL,G,28,783,28,26,"28,0","3,9","9,8",",396","0,9","3,1",",291","3,0","6,7",",444","2,6","3,4",",760","0,3","3,3","5,7","1,7","0,3","2,2","1,6","11,2"
Kennedy Burke,NYL,G-F,36,779,36,9,"21,6","2,8","6,1",",468","1,3","3,1",",414","1,6","3,0",",523","1,1","1,5",",759","0,6","2,4","1,3","0,8","0,4","0,9","1,3","8,1"
DeWanna Bonner,TOT,G-F,33,778,33,4,"23,6","3,2","7,8",",409","1,2","3,6",",333","2,0","4,2",",474","2,3","2,6",",872","0,9","4,2","1,2","0,8","0,3","0,8","1,3","9,8"
Dana Evans,LVA,G,44,777,44,1,"17,7","2,4","6,3",",389","0,8","2,3",",366","1,6","4,0",",402","0,9","1,2",",755","0,2","1,1","2,2","0,4","0,1","0,8","1,3","6,6"
Aneesah Morrow,CON,F,41,775,41,23,"18,9","2,7","7,3",",375","0,4","1,8",",240","2,3","5,5",",420","1,8","2,3",",758","2,0","6,9","0,5","0,8","0,4","1,1","2,0","7,7"
Maya Caldwell,ATL,G,41,760,41,16,"18,5","2,0","4,8",",426","1,0","2,7",",355","1,1","2,1",",518","0,4","0,5",",800","0,8","3,1","1,8","0,9","0,2","1,0","1,6","5,4"
Sophie Cunningham,IND,G,30,756,30,13,"25,2","2,7","5,8",",469","1,7","3,9",",432","1,0","1,9",",544","1,4","1,6",",875","0,5","3,5","1,2","1,0","0,1","1,1","2,2","8,6"
Kahleah Copper,PHO,G-F,28,752,28,28,"26,9","5,5","12,9",",424","2,0","5,4",",377","3,4","7,5",",457","2,7","3,1",",852","0,4","2,9","1,5","1,1","0,2","2,2","2,6","15,6"
Te-Hina PaoPao,ATL,G,43,720,43,15,"16,7","2,2","5,1",",440","1,2","3,1",",386","1,0","2,0",",523","0,2","0,3",",538","0,2","1,6","2,4","0,5","0,2","1,0","1,1","5,8"
Michaela Onyenwere,CHI,F,42,711,42,22,"16,9","2,1","5,0",",422","0,6","1,6",",353","1,5","3,4",",455","1,0","1,2",",843","0,4","1,6","1,1","0,4","0,1","1,3","1,8","5,8"
Jacy Sheldon,TOT,G,30,708,30,17,"23,6","2,8","5,9",",466","1,2","3,0",",396","1,6","2,9",",540","0,7","0,8",",880","0,7","1,9","1,9","0,9","0,2","1,0","2,4","7,5"
Maddy Siegrist,DAL,F,26,702,26,15,"27,0","5,1","10,3",",491","1,0","3,1",",321","4,1","7,2",",564","1,5","2,2",",690","2,0","4,3","0,8","0,7","0,6","0,5","1,9","12,7"
Tiffany Hayes,GSV,G,26,700,26,24,"26,9","3,8","9,1",",418","1,6","3,9",",406","2,2","5,2",",426","2,5","3,1",",800","0,7","3,8","3,0","0,5","0,2","1,9","2,2","11,7"
Kate Martin,GSV,G,42,687,42,4,"16,4","2,0","6,3",",323","1,4","4,4",",310","0,7","2,0",",354","0,8","1,0",",780","0,5","2,7","1,0","0,4","0,1","0,8","1,1","6,2"
DiJonai Carrington,TOT,G-F,31,680,31,14,"21,9","3,5","8,9",",386","0,7","2,3",",319","2,7","6,6",",410","2,1","2,6",",805","1,5","4,0","1,5","1,1","0,4","1,9","2,5","9,8"
Aziaha James,DAL,G,38,673,38,8,"17,7","2,8","7,5",",373","0,8","2,9",",286","1,9","4,5",",430","1,1","1,4",",745","0,9","2,9","1,6","0,6","0,2","1,0","1,2","7,5"
Aaliyah Nye,LVA,G-F,44,671,44,2,"15,3","1,3","3,9",",345","0,8","2,7",",314","0,5","1,2",",415","0,3","0,4",",824","0,3","1,5","0,5","0,3","0,2","0,6","1,3","3,8"
Odyssey Sims,TOT,G,24,671,24,21,"28,0","3,7","9,0",",414","0,9","2,7",",328","2,8","6,3",",450","1,8","2,3",",782","0,4","2,4","3,8","0,7","0,0","1,4","2,0","10,1"
Leïla Lacan,CON,G,25,665,25,15,"26,6","4,2","8,7",",477","0,6","2,7",",224","3,6","6,0",",589","1,4","1,7",",857","0,7","2,4","3,7","2,2","0,2","1,9","3,3","10,4"
Kayla Thornton,GSV,F,22,662,22,22,"30,1","4,5","12,5",",362","1,8","6,5",",282","2,7","6,1",",448","3,1","3,7",",829","1,8","7,0","1,5","1,3","0,2","1,6","2,4","14,0"
Stefanie Dolson,WAS,C,43,653,43,14,"15,2","1,4","3,3",",423","0,6","1,7",",360","0,8","1,6",",493","0,3","0,5",",700","0,4","2,3","1,4","0,3","0,3","0,7","2,3","3,7"
Carla Leite,GSV,G,37,637,37,6,"17,2","2,3","6,0",",387","0,4","2,0",",173","2,0","4,0",",497","2,2","2,7",",838","0,2","1,3","2,0","0,7","0,1","1,5","1,5","7,2"
Luisa Geiselsoder,DAL,C,28,628,28,24,"22,4","2,7","6,4",",425","1,1","3,4",",330","1,6","3,0",",529","0,3","0,4",",818","0,9","4,8","1,6","0,8","0,7","1,0","2,4","6,9"
Kitija Laksa,PHO,G,33,626,33,5,"19,0","2,0","5,5",",367","1,2","3,6",",317","0,8","1,8",",467","0,8","1,0",",813","0,3","1,2","0,6","0,4","0,2","0,6","1,5","5,9"
Natasha Mack,PHO,F-C,34,623,34,23,"18,3","2,1","3,6",",573","0,0","0,1",",000","2,1","3,5",",592","0,5","1,1",",472","2,3","5,8","0,9","0,9","1,5","0,4","1,6","4,7"
Kaila Charles,TOT,G-F,35,616,35,12,"17,6","2,3","5,4",",420","0,7","2,1",",347","1,5","3,3",",466","1,1","1,4",",816","1,3","4,3","1,0","0,8","0,2","1,1","2,0","6,4"
Dominique Malonga,SEA,C,42,600,42,0,"14,3","3,5","6,3",",551","0,1","0,4",",222","3,4","5,8",",576","0,7","1,2",",569","1,3","4,6","0,9","0,4","0,7","1,1","2,1","7,7"
Haley Jones,TOT,F-G,28,594,28,16,"21,2","3,0","6,7",",452","0,4","1,4",",308","2,6","5,3",",490","0,8","1,3",",629","0,6","3,5","2,3","0,8","0,8","1,7","2,3","7,3"
Stephanie Talbot,TOT,F,38,541,38,10,"14,2","1,0","2,7",",375","0,4","1,5",",286","0,6","1,3",",479","0,5","0,7",",643","0,7","2,7","1,7","0,5","0,2","1,1","1,1","2,9"
JJ Quinerly,DAL,G,34,539,34,13,"15,9","2,4","5,5",",426","0,6","1,6",",389","1,7","3,9",",440","1,1","1,3",",867","0,5","1,9","2,3","0,9","0,2","1,5","2,1","6,5"
Aaliyah Edwards,TOT,F,36,534,36,0,"14,8","1,9","4,3",",448","0,0","0,3",",000","1,9","4,0",",476","1,6","2,4",",644","1,3","3,7","0,6","0,6","0,4","1,1","1,6","5,4"
Aari McDonald,IND,G,20,525,20,13,"26,3","3,3","7,7",",429","1,2","3,9",",308","2,1","3,8",",553","2,0","2,6",",784","0,5","2,4","4,7","1,3","0,2","2,3","2,5","9,8"
Li Yueru,TOT,C,31,519,31,12,"16,7","2,0","4,9",",405","0,6","1,8",",364","1,4","3,2",",429","1,4","1,6",",860","1,7","4,5","0,9","0,3","0,3","1,0","1,8","6,0"
Rae Burrell,LAS,G-F,28,515,28,1,"18,4","2,8","6,4",",433","0,8","2,4",",328","2,0","4,0",",495","1,3","1,7",",745","0,6","2,3","1,2","0,6","0,2","0,9","1,3","7,5"
Kiah Stokes,LVA,C,40,514,40,18,"12,9","0,5","1,3",",353","0,1","0,6",",130","0,4","0,7",",536","0,1","0,2",",625","0,7","3,6","0,4","0,4","0,4","0,4","1,2","1,1"
Emily Engstler,WAS,F,40,512,40,0,"12,8","1,3","3,4",",396","0,4","1,6",",254","0,9","1,8",",521","0,6","0,9",",667","0,9","3,3","1,5","0,7","0,7","1,0","1,3","3,7"
Tiffany Mitchell,TOT,G,39,510,39,3,"13,1","1,0","2,6",",392","0,3","0,8",",367","0,7","1,8",",403","0,9","1,2",",745","0,3","1,1","0,3","0,4","0,2","0,6","1,3","3,2"
Lucy Olsen,WAS,G,41,508,41,0,"12,4","1,6","3,9",",415","0,5","1,7",",271","1,1","2,2",",528","0,3","0,4",",824","0,3","1,2","1,2","0,4","0,1","0,5","1,1","4,0"
Rebekah Gardner,NYL,G,41,502,41,5,"12,2","1,3","2,7",",500","0,5","1,0",",476","0,9","1,7",",515","0,5","0,7",",815","0,7","1,8","0,6","0,6","0,2","0,6","1,5","3,7"
Iliana Rupert,GSV,C,21,486,21,11,"23,1","3,2","7,3",",438","2,2","5,0",",442","1,0","2,3",",429","0,7","0,8",",938","1,0","3,9","1,6","0,6","0,6","1,0","2,3","9,3"
Sarah Ashlee Barker,LAS,G,34,481,34,8,"14,1","1,0","3,1",",337","0,5","1,8",",295","0,5","1,3",",395","0,5","0,7",",708","0,3","1,9","0,9","0,3","0,1","1,1","1,3","3,1"
Monique Billings,GSV,F,26,474,26,8,"18,2","2,8","5,8",",477","0,4","1,4",",278","2,4","4,4",",539","1,4","2,0",",679","1,4","4,5","0,5","0,6","0,8","0,8","1,7","7,3"
Lexi Held,PHO,G,32,471,32,0,"14,7","1,9","5,1",",378","0,9","2,8",",308","1,1","2,3",",466","0,6","0,7",",818","0,3","1,1","1,1","0,7","0,2","0,9","1,2","5,3"
Nia Coffey,ATL,F,44,455,44,2,"10,3","1,3","3,3",",374","0,5","1,9",",293","0,7","1,5",",477","0,8","1,1",",720","0,6","2,6","1,0","0,2","0,4","0,7","1,1","3,9"
Lindsay Allen,CON,G,31,450,31,9,"14,5","0,8","2,1",",400","0,1","0,6",",167","0,7","1,5",",489","0,6","0,7",",826","0,3","1,0","2,0","0,3","0,2","1,0","1,2","2,4"
Cecilia Zandalasini,GSV,F,19,450,19,10,"23,7","3,5","7,9",",447","1,9","4,8",",407","1,6","3,1",",508","1,5","1,7",",875","0,3","2,9","1,7","0,9","0,2","1,3","1,7","10,5"
Julie Vanloo,TOT,G,35,449,35,2,"12,8","0,9","3,2",",297","0,7","2,6",",272","0,2","0,5",",421","0,2","0,3",",800","0,1","0,9","1,9","0,4","0,0","1,4","1,3","2,8"
Emma Meesseman,NYL,F,17,440,17,12,"25,9","5,4","9,4",",572","0,8","1,2",",667","4,5","8,1",",558","1,9","2,2",",865","1,3","5,1","3,2","1,2","0,8","2,1","1,5","13,4"
Damiris Dantas,IND,C-F,38,439,38,0,"11,6","1,7","4,8",",348","0,7","2,5",",263","1,0","2,3",",442","0,6","0,7",",857","0,7","2,4","0,7","0,2","0,1","0,8","1,5","4,6"
Sevgi Uzun,TOT,G,25,439,25,3,"17,6","1,2","3,8",",326","0,2","1,2",",167","1,0","2,6",",400","0,4","0,6",",688","0,0","1,2","2,5","0,5","0,1","1,7","1,5","3,1"
Diamond Miller,TOT,F,40,434,40,1,"10,9","1,4","3,4",",403","0,4","1,3",",333","0,9","2,1",",446","0,9","1,2",",761","0,3","1,3","0,8","0,3","0,2","0,9","1,6","4,0"
Kierstan Bell,LVA,F,35,427,35,16,"12,2","1,5","4,4",",338","0,9","2,9",",291","0,6","1,5",",431","0,3","0,4",",800","0,6","1,8","0,7","0,4","0,3","0,5","0,9","4,2"
Grace Berger,TOT,G,19,418,19,13,"22,0","1,4","4,7",",292","0,1","1,2",",087","1,3","3,5",",364","0,5","0,8",",667","0,6","3,3","3,1","0,7","0,4","1,1","1,9","3,4"
Caitlin Clark,IND,G,13,404,13,13,"31,1","5,5","15,1",",367","2,2","8,0",",279","3,3","7,1",",467","3,2","3,8",",820","0,1","5,0","8,8","1,6","0,5","5,1","2,7","16,5"
Sydney Colson,IND,G,30,404,30,6,"13,5","0,9","2,5",",342","0,4","1,6",",277","0,4","1,0",",448","0,2","0,2",",857","0,2","0,8","2,0","0,5","0,2","1,2","1,1","2,4"
Laeticia Amihere,GSV,F,29,385,29,0,"13,3","1,8","3,9",",456","0,1","0,7",",143","1,7","3,2",",527","1,7","2,2",",778","1,2","4,3","0,9","0,6","0,4","1,1","1,2","5,4"
Haley Peters,CON,F-G,33,380,33,2,"11,5","0,8","2,5",",305","0,2","1,2",",205","0,5","1,3",",395","0,3","0,4",",769","0,8","2,2","0,8","0,3","0,1","0,7","1,5","2,1"
Maria Kliundikova,MIN,F,34,373,34,1,"11,0","1,9","3,8",",500","0,2","0,7",",320","1,6","3,0",",544","0,4","0,6",",571","1,3","3,0","0,6","0,7","0,8","0,7","1,4","4,4"
Kalani Brown,PHO,C,29,370,29,1,"12,8","2,0","3,3",",615","0,1","0,3",",375","1,9","3,0",",636","0,9","1,2",",771","1,2","4,0","0,6","0,2","0,6","0,8","1,6","5,1"
Hailey Van Lith,CHI,G,29,361,29,0,"12,4","1,3","3,8",",339","0,2","1,1",",161","1,1","2,7",",410","0,8","1,1",",742","0,1","1,1","1,6","0,4","0,1","1,2","0,8","3,5"
Isabelle Harrison,NYL,F,34,360,34,1,"10,6","1,9","3,9",",485","0,1","0,4",",267","1,8","3,5",",513","1,0","1,3",",767","0,9","2,6","0,7","0,6","0,1","0,7","1,3","4,9"
Shatori Walker-Kimbrough,ATL,G,41,354,41,1,"8,6","0,6","1,5",",413","0,3","0,8",",355","0,4","0,8",",469","0,2","0,3",",727","0,1","0,9","0,5","0,2","0,3","0,4","0,6","1,7"
Maddy Westbeld,CHI,F,26,354,26,1,"13,6","1,5","4,0",",362","0,7","1,7",",395","0,8","2,4",",339","0,5","0,6",",875","0,8","2,4","0,9","0,5","0,3","0,6","1,6","4,1"
Nyara Sabally,NYL,C,17,305,17,10,"17,9","2,2","4,5",",487","0,1","0,4",",143","2,1","4,1",",522","1,0","1,5",",680","1,6","4,5","0,8","0,5","1,0","0,9","2,2","5,4"
Shey Peddy,TOT,G,15,265,15,5,"17,7","1,8","3,7",",491","1,1","2,3",",457","0,7","1,3",",550","0,5","0,6",",778","0,5","1,7","2,1","0,4","0,0","0,9","1,3","5,1"
Zia Cooke,SEA,G,26,261,26,0,"10,0","1,2","3,2",",357","0,6","1,5",",395","0,6","1,8",",326","0,6","0,9",",652","0,2","0,5","0,5","0,4","0,0","0,8","1,0","3,5"
Kaitlyn Chen,GSV,G,24,247,24,0,"10,3","0,8","2,1",",380","0,2","0,6",",333","0,6","1,5",",400","0,2","0,3",",714","0,2","0,9","1,0","0,2","0,0","0,8","0,7","2,0"
Cameron Brink,LAS,F,19,244,19,0,"12,8","1,8","4,3",",427","0,5","1,8",",294","1,3","2,5",",521","0,8","1,1",",762","1,4","4,3","0,5","0,5","1,4","1,3","2,5","5,1"
Brianna Turner,IND,F-C,27,233,27,0,"8,6","0,5","1,2",",406","0,0","0,0",",000","0,5","1,1",",419","0,1","0,3",",500","0,7","1,9","0,6","0,1","0,3","0,3","0,9","1,1"
Karlie Samuelson,MIN,G,16,228,16,4,"14,3","0,9","2,6",",333","0,8","2,1",",353","0,1","0,5",",250","0,8","0,9",",929","0,2","1,3","1,1","0,4","0,1","0,7","1,6","3,3"
