===== wnba_2016_totals.txt =====
Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Tayler Hill,WAS,G,32,937,32,32,"29,3","4,3","12,5",",348","1,9","5,3",",351","2,5","7,1",",346","4,8","5,8",",829","0,4","2,6","2,9","1,1","0,1","1,3","2,1","15,4"
Candice Dupree,PHO,F,32,930,32,32,"29,1","4,8","8,8",",541","0,0","0,0",",000","4,8","8,8",",543","1,8","2,3",",792","1,2","5,3","1,9","0,8","0,2","1,1","1,8","11,3"
Elena Delle Donne,CHI,F-G,28,927,28,28,"33,1","7,6","15,8",",485","1,5","3,6",",426","6,1","12,1",",503","4,6","5,0",",935","1,7","7,0","1,9","0,6","1,5","1,3","2,3","21,5"
Alysha Clark,SEA,F,33,911,33,32,"27,6","3,2","6,6",",484","1,1","2,8",",387","2,1","3,8",",556","1,5","1,8",",847","1,2","3,7","1,9","0,7","0,1","1,3","2,6","9,0"
Cappie Pondexter,CHI,G,33,905,33,29,"27,4","4,9","11,5",",429","0,5","1,4",",362","4,4","10,1",",438","2,5","2,8",",882","0,4","2,8","2,7","0,9","0,1","1,5","1,7","12,9"
Erlana Larkins,IND,F,33,880,33,33,"26,7","3,2","5,0",",639","0,0","0,0",0,"3,2","5,0",",639","1,8","2,1",",884","2,3","7,4","2,1","0,9","0,5","1,6","2,4","8,3"
Monique Currie,SAS,F,34,868,34,34,"25,5","3,7","9,5",",386","0,7","2,3",",321","2,9","7,2",",407","2,6","2,9",",918","1,1","4,4","2,1","0,8","0,4","1,8","2,6","10,7"
Tamika Catchings*,IND,F,34,844,34,34,"24,8","4,3","9,9",",433","1,0","2,9",",350","3,3","7,0",",468","3,1","3,6",",862","1,2","4,8","1,9","1,8","0,3","1,2","2,1","12,7"
Crystal Langhorne,SEA,F-C,33,843,33,33,"25,5","3,8","6,1",",630","0,0","0,0","1,000","3,8","6,0",",628","1,8","2,4",",759","1,3","5,5","1,4","0,7","0,3","1,6","1,8","9,5"
Alyssa Thomas,CON,F,31,840,31,31,"27,1","4,2","8,6",",487","0,0","0,0",0,"4,2","8,6",",487","2,7","4,2",",634","2,0","6,0","2,3","1,4","0,2","2,4","2,6","11,1"
Courtney Paris,DAL,C,34,827,34,32,"24,3","3,5","6,4",",548","0,0","0,0",",000","3,5","6,4",",551","0,7","1,3",",556","2,8","8,0","1,1","0,4","0,9","0,8","3,3","7,7"
Tamera Young,CHI,F,32,824,32,20,"25,8","3,5","7,8",",450","0,0","0,1",",000","3,5","7,7",",453","1,5","1,9",",790","1,4","4,5","1,4","0,8","0,1","1,1","2,6","8,5"
Briann January,IND,G,29,816,29,27,"28,1","3,0","7,5",",401","1,0","2,6",",392","2,0","4,9",",406","2,7","3,0",",875","0,6","1,8","4,7","1,2","0,1","1,8","2,7","9,7"
Rebekkah Brunson,MIN,F,33,812,33,33,"24,6","2,8","5,8",",477","0,0","0,0",",000","2,8","5,8",",479","1,8","2,1",",857","2,2","7,3","1,8","0,9","0,3","0,8","2,5","7,4"
Camille Smith,CON,F,33,812,33,29,"24,6","2,9","7,6",",384","0,9","2,7",",322","2,0","4,8",",419","1,1","1,7",",632","0,8","3,0","2,0","1,2","0,3","1,7","2,8","7,8"
Erica Wheeler,IND,G,34,811,34,25,"23,9","3,4","8,0",",418","0,5","1,7",",298","2,9","6,4",",449","1,2","1,4",",833","0,5","2,1","2,8","0,7","0,0","2,0","2,6","8,4"
Chiney Ogwumike,CON,F-C,33,801,33,18,"24,3","4,8","8,2",",587","0,0","0,0",0,"4,8","8,2",",587","3,0","4,2",",719","2,7","6,7","0,7","1,0","1,0","1,5","3,6","12,6"
Essence Carson,LAS,G,34,791,34,34,"23,3","3,0","6,7",",449","0,7","1,9",",359","2,3","4,8",",485","1,4","1,6",",891","0,4","2,0","1,5","1,1","0,2","1,2","1,4","8,1"
Jayne Appel-Marinelli,SAS,C,34,786,34,34,"23,1","1,5","3,5",",429","0,0","0,1",",000","1,5","3,4",",443","1,1","1,4",",735","1,2","5,4","2,1","0,9","1,0","1,6","3,3","4,1"
Lindsay Whalen*,MIN,G,32,786,32,32,"24,6","3,8","7,5",",513","0,1","0,3",",273","3,8","7,2",",524","2,1","2,3",",892","0,5","2,6","3,8","0,6","0,0","1,4","1,6","9,8"
Marissa Coleman,IND,G-F,32,781,32,21,"24,4","2,7","7,7",",346","1,0","3,8",",268","1,6","3,8",",423","2,0","2,7",",753","0,7","3,3","2,0","0,9","0,3","1,8","2,1","8,3"
Tierra Ruffin-Pratt,WAS,G,32,781,32,31,"24,4","2,3","6,2",",369","0,5","1,6",",320","1,8","4,6",",385","2,2","3,0",",747","1,1","4,5","2,6","1,0","0,3","1,5","2,5","7,3"
Shavonte Zellous,NYL,G,33,770,33,1,"23,3","2,8","6,8",",403","0,2","0,8",",192","2,6","6,1",",430","3,1","3,7",",851","0,5","2,5","2,2","0,9","0,2","1,3","1,9","8,8"
Seimone Augustus*,MIN,G-F,29,765,29,29,"26,4","4,8","10,3",",460","0,4","1,3",",333","4,3","9,0",",479","1,3","1,6",",804","0,5","2,9","2,4","0,5","0,4","1,9","1,5","11,2"
Skylar Diggins,DAL,G,27,765,27,25,"28,3","4,2","10,7",",390","0,9","2,9",",299","3,3","7,9",",423","3,9","4,9",",788","0,4","1,9","3,4","1,1","0,3","2,3","2,0","13,1"
Stefanie Dolson,WAS,C,34,765,34,31,"22,5","3,5","7,3",",482","0,3","0,9",",300","3,2","6,4",",507","2,1","2,4",",843","1,4","4,7","1,1","0,4","0,9","1,1","2,6","9,3"
Natasha Cloud,WAS,G,31,753,31,28,"24,3","1,8","5,2",",348","0,7","2,2",",338","1,1","3,0",",355","1,4","1,8",",754","0,2","3,0","3,8","0,8","0,1","1,4","2,1","5,7"
Courtney Vandersloot,CHI,G,30,728,30,21,"24,3","3,2","7,6",",419","0,9","2,5",",351","2,3","5,2",",452","2,2","2,4",",904","0,4","2,7","4,7","1,4","0,1","1,6","2,0","9,5"
Plenette Pierson,DAL,F,27,718,27,27,"26,6","4,3","11,1",",387","1,1","3,3",",337","3,2","7,8",",408","2,1","2,6",",829","1,3","4,6","2,0","0,8","0,4","1,8","3,6","11,9"
Jia Perkins,MIN,G,34,705,34,5,"20,7","2,4","6,7",",366","0,4","1,7",",228","2,1","5,0",",412","1,2","1,4",",833","0,6","2,6","1,3","0,9","0,2","0,7","1,4","6,4"
Bria Holmes,ATL,G,33,702,33,10,"21,3","2,8","6,3",",435","0,5","1,9",",274","2,2","4,5",",503","1,5","1,9",",774","0,7","2,6","1,2","0,9","0,2","1,2","0,8","7,5"
Tiffany Mitchell,IND,G,34,681,34,8,"20,0","2,6","7,1",",361","0,7","2,5",",294","1,8","4,6",",397","2,7","3,0",",911","0,4","1,7","1,4","0,9","0,1","1,6","2,5","8,6"
Kia Vaughn,WAS,C,34,672,34,4,"19,8","2,9","5,7",",503","0,0","0,0",0,"2,9","5,7",",503","0,6","0,8",",750","1,2","4,3","0,6","0,6","0,5","0,9","1,4","6,3"
Tanisha Wright,NYL,G,29,668,29,28,"23,0","2,7","6,8",",401","0,1","0,6",",235","2,6","6,2",",417","1,1","1,6",",717","0,8","2,3","3,6","0,9","0,2","2,3","2,4","6,7"
Jantel Lavender,LAS,F,34,659,34,0,"19,4","4,4","8,2",",538","0,0","0,0",",000","4,4","8,2",",540","0,8","1,2",",683","1,1","3,6","1,3","0,3","0,5","1,2","1,2","9,6"
Renee Montgomery,MIN,G,34,656,34,2,"19,3","2,6","6,4",",397","0,8","2,5",",321","1,8","4,0",",444","1,6","1,9",",828","0,2","0,9","2,8","1,0","0,1","1,7","1,4","7,5"
Jamierra Faulkner,CHI,G,34,655,34,14,"19,3","3,0","7,1",",425","0,6","1,9",",333","2,4","5,1",",460","1,2","1,5",",769","0,3","1,5","4,6","1,1","0,1","2,1","1,8","7,8"
Brittany Boyd,NYL,G,33,651,33,9,"19,7","2,3","6,3",",361","0,2","1,1",",167","2,1","5,2",",401","1,8","2,5",",728","0,5","2,5","3,6","1,6","0,1","2,0","2,5","6,5"
Shenise Johnson,IND,G,29,651,29,10,"22,4","3,4","8,2",",410","1,0","2,7",",359","2,4","5,6",",435","2,1","2,2",",938","0,9","3,5","2,1","1,2","0,3","1,7","1,8","9,8"
Kiah Stokes,NYL,C,27,650,27,0,"24,1","2,8","4,3",",641","0,0","0,0",0,"2,8","4,3",",641","1,4","2,2",",627","2,3","7,4","0,7","0,7","1,4","1,1","2,9","6,9"
Penny Taylor,PHO,F,25,643,25,25,"25,7","4,1","8,4",",488","1,6","4,0",",396","2,5","4,3",",574","2,7","3,0",",907","0,4","3,8","3,6","1,5","0,4","1,7","2,1","12,5"
Dearica Hamby,SAS,F,25,633,25,25,"25,3","3,2","7,7",",422","0,1","0,6",",143","3,2","7,1",",444","2,4","3,3",",723","1,4","5,1","1,0","0,5","0,5","1,6","2,3","9,0"
Aerial Powers,DAL,G,32,614,32,2,"19,2","3,1","7,9",",394","1,0","2,7",",368","2,1","5,2",",407","3,2","3,8",",835","0,8","2,7","1,1","1,0","0,2","1,6","2,3","10,4"
Swin Cash*,NYL,F,31,604,31,23,"19,5","2,0","5,2",",379","0,0","0,3",",125","1,9","4,9",",392","1,3","1,9",",683","1,2","3,4","1,4","0,7","0,5","1,3","1,7","5,3"
Allie Quigley,CHI,G,34,604,34,0,"17,8","3,8","8,1",",471","0,9","2,4",",366","2,9","5,6",",516","1,0","1,1",",895","0,1","0,9","1,6","0,5","0,1","1,1","1,0","9,5"
Carolyn Swords,NYL,C,34,596,34,34,"17,5","2,2","3,9",",571","0,0","0,0",0,"2,2","3,9",",571","0,7","1,0",",686","1,6","4,6","0,7","0,2","0,6","1,0","2,1","5,2"
Haley Peters,SAS,F-G,34,594,34,0,"17,5","2,2","6,3",",349","0,5","2,1",",250","1,7","4,2",",399","0,8","1,1",",757","0,5","2,3","0,8","0,4","0,2","0,8","1,9","5,8"
Imani McGee-Stafford,CHI,C,31,587,31,16,"18,9","2,8","5,1",",554","0,0","0,0",0,"2,8","5,1",",554","1,1","1,6",",660","1,7","5,6","0,6","0,6","1,4","0,9","3,0","6,7"
Jessica Breland,CHI,F,34,585,34,16,"17,2","2,6","5,2",",494","0,0","0,0",0,"2,6","5,2",",494","0,9","1,1",",795","1,3","4,4","0,7","0,5","1,1","1,1","2,2","6,0"
Sydney Colson,SAS,G,34,573,34,0,"16,9","1,7","4,0",",431","0,1","0,8",",192","1,6","3,3",",486","1,4","1,7",",831","0,4","1,6","2,6","1,1","0,0","1,5","1,8","5,1"
Sancho Lyttle,ATL,F,19,571,19,18,"30,1","3,3","7,8",",416","0,1","0,5",",222","3,2","7,4",",429","1,0","1,3",",760","2,2","7,8","1,8","2,1","1,0","1,2","2,3","7,6"
Lynetta Kizer,IND,F,33,569,33,12,"17,2","4,2","7,6",",556","0,0","0,0",",000","4,2","7,5",",558","1,2","1,5",",800","1,1","3,2","0,6","0,8","0,3","1,1","2,5","9,6"
Chelsea Gray,LAS,G,33,540,33,1,"16,4","2,2","4,8",",452","0,4","1,4",",304","1,7","3,4",",514","1,2","1,5",",780","0,2","1,8","2,2","0,5","0,1","1,2","1,2","5,9"
Kelsey Bone,TOT,C,34,528,34,13,"15,5","2,6","6,1",",418","0,1","0,5",",235","2,4","5,6",",435","0,9","1,4",",674","1,0","3,7","0,9","0,4","0,1","1,5","2,3","6,1"
Kayla McBride,SAS,G,17,523,17,17,"30,8","6,0","16,4",",367","1,7","5,6",",305","4,3","10,8",",399","3,4","4,0",",853","0,8","4,0","1,9","1,1","0,1","2,0","1,3","17,1"
Erika de Souza,CHI,F-C,31,516,31,18,"16,6","2,5","4,8",",517","0,0","0,0",0,"2,5","4,8",",517","0,9","1,2",",750","2,0","5,2","0,6","0,5","0,7","0,7","2,0","5,8"
Glory Johnson,DAL,F,18,502,18,6,"27,9","4,0","9,1",",442","0,2","0,8",",286","3,8","8,3",",456","3,1","4,1",",753","2,7","8,9","1,3","0,9","0,6","1,4","2,2","11,3"
Natasha Howard,MIN,F,34,495,34,1,"14,6","2,7","4,8",",574","0,0","0,1",",200","2,7","4,6",",586","1,2","1,8",",677","1,2","3,6","0,8","0,7","0,8","1,1","2,9","6,7"
Kayla Alexander,SAS,C,25,489,25,0,"19,6","3,1","5,6",",546","0,0","0,0",0,"3,1","5,6",",546","1,8","2,4",",754","1,9","4,5","0,5","0,4","0,5","1,1","2,2","8,0"
Kahleah Copper,WAS,G-F,30,487,30,3,"16,2","2,2","5,2",",417","0,5","1,0",",467","1,7","4,2",",405","1,4","2,1",",683","0,4","3,1","0,8","0,5","0,1","1,1","1,8","6,2"
Jonquel Jones,CON,C,34,479,34,6,"14,1","2,5","4,7",",531","0,3","1,0",",333","2,2","3,7",",583","1,5","2,0",",739","1,8","3,7","0,6","0,6","1,1","0,7","2,1","6,8"
Erin Phillips,DAL,G,32,466,32,12,"14,6","1,5","3,5",",438","0,7","1,9",",383","0,8","1,6",",500","0,9","1,0",",906","0,5","1,2","1,2","0,2","0,1","0,8","1,0","4,7"
Sonja Petrovic,PHO,F,31,459,31,13,"14,8","1,6","3,9",",421","0,4","1,0",",344","1,3","2,9",",449","1,5","1,5",",957","0,8","2,2","0,6","0,6","0,2","1,0","2,2","5,1"
Ivory Latta,WAS,G,22,458,22,2,"20,8","2,5","7,5",",331","1,5","4,8",",305","1,0","2,8",",377","1,8","2,0",",909","0,4","1,7","1,9","0,4","0,0","1,4","1,5","8,3"
Astou Ndour-Fall,SAS,C-F,30,446,30,9,"14,9","2,2","5,5",",396","0,7","2,0",",344","1,5","3,4",",427","1,0","1,2",",829","0,8","3,2","0,4","0,4","0,9","0,5","1,6","6,0"
Lindsey Harding,TOT,G,26,443,26,3,"17,0","1,5","4,1",",358","0,1","0,3",",250","1,4","3,8",",367","0,8","1,0",",880","0,2","1,9","2,4","0,5","0,1","1,0","1,3","3,8"
Devereaux Peters,IND,F,30,440,30,0,"14,7","2,4","4,4",",549","0,0","0,1",",333","2,4","4,3",",554","0,3","0,6",",556","0,7","3,0","0,7","0,4","0,6","0,6","2,0","5,2"
Mistie Bass,PHO,F,33,434,33,1,"13,2","1,1","2,4",",463","0,0","0,0",0,"1,1","2,4",",463","0,7","0,8",",815","0,8","1,9","0,8","0,5","0,3","0,6","1,5","2,9"
Morgan Tuck,CON,F,26,433,26,3,"16,7","2,6","6,2",",414","0,7","2,2",",304","1,9","4,1",",472","1,2","1,7",",711","0,9","2,8","1,1","0,4","0,1","1,0","1,0","7,0"
Janel McCarville,MIN,F-C,33,417,33,0,"12,6","1,5","3,2",",457","0,1","0,3",",182","1,4","2,8",",489","0,4","0,6",",600","0,7","2,5","1,6","0,6","0,3","0,7","1,6","3,3"
Noelle Quinn,TOT,G,33,407,33,0,"12,3","0,7","2,5",",272","0,1","0,7",",091","0,6","1,8",",339","0,3","0,4",",917","0,1","1,4","1,5","0,4","0,2","0,9","1,1","1,7"
Bria Hartley,WAS,G,24,406,24,5,"16,9","2,1","5,5",",376","0,9","2,4",",362","1,2","3,1",",387","1,5","1,9",",800","0,4","2,0","2,3","0,4","0,0","1,5","1,8","6,5"
Ramu Tokashiki,SEA,F,31,404,31,1,"13,0","1,9","4,1",",472","0,0","0,0",",000","1,9","4,1",",476","1,5","1,8",",818","0,9","2,5","0,3","0,5","0,1","0,8","2,7","5,3"
Kaleena Mosqueda-Lewis,SEA,F,32,395,32,0,"12,3","1,8","4,7",",391","1,1","3,1",",354","0,8","1,6",",462","0,4","0,6",",778","0,3","0,8","0,8","0,2","0,1","0,8","1,5","5,2"
Amanda Zahui B.,NYL,C,33,374,33,1,"11,3","1,7","3,8",",449","0,1","0,5",",188","1,6","3,4",",486","1,5","1,8",",787","1,3","3,2","0,4","0,3","0,7","1,1","2,1","5,0"
Alex Montgomery,SAS,G-F,25,357,25,7,"14,3","1,4","3,9",",357","0,4","1,3",",313","1,0","2,6",",379","0,4","0,5",",750","0,6","2,1","1,6","0,4","0,2","0,8","1,5","3,6"
Jazmon Gwathmey,SAS,G,22,351,22,10,"16,0","1,2","3,5",",346","0,4","1,2",",333","0,8","2,3",",353","0,5","0,6",",769","0,4","1,7","0,7","0,4","0,4","0,5","1,7","3,3"
Courtney Williams,TOT,G,25,351,25,0,"14,0","2,7","6,6",",410","0,3","1,1",",296","2,4","5,6",",432","0,5","0,8",",571","1,1","3,0","1,2","0,5","0,1","0,8","1,2","6,2"
Matee Ajavon,ATL,G,32,338,32,2,"10,6","1,1","3,7",",305","0,1","0,4",",231","1,0","3,3",",314","0,9","1,3",",750","0,6","1,6","1,2","0,4","0,3","1,0","1,6","3,3"
Theresa Plaisance,DAL,F,27,320,27,1,"11,9","1,6","4,0",",398","0,6","1,7",",333","1,0","2,3",",444","0,3","0,4",",636","0,8","2,5","0,3","0,3","0,4","0,7","2,3","4,0"
Kelly Faris,CON,G,31,317,31,0,"10,2","0,7","1,7",",396","0,2","0,6",",250","0,5","1,1",",485","0,5","0,5",",933","0,4","1,2","0,7","0,7","0,1","0,9","1,5","2,0"
Cheyenne Parker-Tyus,CHI,F,25,315,25,7,"12,6","1,7","3,3",",506","0,0","0,0",",000","1,7","3,3",",512","0,7","1,3",",531","1,4","3,2","0,2","0,5","0,2","0,8","1,7","4,0"
Shekinna Stricklen,CON,F,28,306,28,0,"10,9","1,4","3,7",",365","1,0","2,8",",351","0,4","1,0",",407","0,3","0,5",",643","0,3","1,4","0,5","0,4","0,1","0,1","0,7","4,0"
Marta Xargay,PHO,G,15,296,15,6,"19,7","2,0","5,0",",400","0,9","2,6",",333","1,1","2,4",",472","0,8","1,1",",706","0,7","1,7","2,7","1,1","0,2","1,8","3,7","5,7"
Carla Cortijo,ATL,G,27,294,27,1,"10,9","1,7","4,7",",354","0,5","1,7",",289","1,2","3,0",",390","0,9","1,2",",781","0,1","1,6","1,6","0,3","0,0","1,0","1,2","4,7"
Jordan Hooper,DAL,F,32,291,32,1,"9,1","1,3","3,5",",375","0,9","2,6",",341","0,4","0,9",",467","0,2","0,3",",875","0,3","1,2","0,2","0,2","0,1","0,5","1,0","3,7"
Rachel Hollivay,ATL,C,32,284,32,1,"8,9","0,4","1,2",",316","0,0","0,0",0,"0,4","1,2",",316","0,5","1,0",",469","0,6","2,1","0,1","0,1","0,4","0,3","1,6","1,2"
Rebecca Allen,NYL,F-G,21,280,21,6,"13,3","2,1","4,7",",459","0,8","1,4",",567","1,3","3,2",",412","0,6","0,7",",867","0,6","1,7","0,5","0,4","0,5","0,6","1,7","5,7"
Reshanda Gray,ATL,F,28,269,28,5,"9,6","1,4","2,6",",521","0,0","0,0",",000","1,4","2,6",",528","0,7","1,3",",556","0,9","2,5","0,1","0,1","0,1","0,6","2,3","3,4"
Tianna Hawkins,WAS,F,24,252,24,0,"10,5","1,8","3,5",",494","0,5","0,9",",500","1,3","2,6",",492","0,8","0,9",",857","1,0","2,5","0,4","0,2","0,2","1,0","2,2","4,7"
Jenna O'Hea,SEA,F,22,252,22,2,"11,5","1,0","3,0",",348","0,5","1,7",",316","0,5","1,3",",393","0,4","0,5",",900","0,4","1,3","0,9","0,4","0,1","0,7","0,8","3,0"
Evgeniya Belyakova,LAS,F,21,238,21,0,"11,3","0,8","2,6",",296","0,2","1,3",",179","0,5","1,2",",423","0,3","0,8",",438","0,1","0,7","0,7","0,6","0,0","0,4","1,1","2,1"
Ana Dabovic,LAS,G,22,236,22,0,"10,7","0,9","2,5",",370","0,1","0,9",",158","0,8","1,6",",486","1,0","1,3",",759","0,3","0,8","1,3","0,6","0,0","0,9","1,7","3,0"
Markeisha Gatling,TOT,C,27,232,27,2,"8,6","1,0","2,0",",473","0,0","0,0",0,"1,0","2,0",",473","0,6","0,6",",938","0,8","1,7","0,3","0,2","0,3","0,7","1,9","2,5"
Alex Harden,PHO,G,28,210,28,1,"7,5","0,6","1,4",",450","0,1","0,4",",250","0,5","1,0",",536","0,0","0,1",",500","0,4","0,8","0,5","0,4","0,1","0,3","0,7","1,4"
Natalie Achonwa,IND,F,24,195,24,0,"8,1","1,5","2,8",",545","0,0","0,0",0,"1,5","2,8",",545","0,6","0,8",",700","0,7","2,0","0,3","0,4","0,0","0,5","1,1","3,6"
Isabelle Harrison,PHO,F,26,194,26,1,"7,5","1,2","2,3",",525","0,0","0,0",0,"1,2","2,3",",525","0,7","1,0",",680","0,7","1,8","0,0","0,4","0,1","0,7","1,4","3,1"
Clarissa Dos Santos,CHI,C,20,187,20,0,"9,4","1,0","3,0",",339","0,0","0,1",",000","1,0","2,9",",345","0,9","1,0",",850","1,0","2,2","0,5","0,3","0,2","0,5","1,6","2,9"
Keisha Hampton,MIN,F,27,183,27,0,"6,8","0,7","2,1",",333","0,4","1,3",",333","0,3","0,8",",333","0,7","0,9",",870","0,2","0,4","0,4","0,3","0,1","0,4","0,9","2,6"
Ally Malott,WAS,F,23,179,23,0,"7,8","0,7","2,1",",306","0,4","1,4",",313","0,2","0,7",",294","0,4","0,5",",818","0,3","1,1","0,4","0,3","0,1","0,5","0,6","2,1"
Krystal Thomas,SEA,C,19,177,19,0,"9,3","0,6","1,0",",579","0,0","0,0",0,"0,6","1,0",",579","0,3","0,4",",714","1,0","2,3","0,1","0,2","0,7","0,5","2,1","1,4"
Rachel Banham,CON,G,15,164,15,0,"10,9","1,3","3,3",",408","0,9","2,5",",351","0,5","0,8",",583","0,1","0,2",",667","0,1","0,7","0,9","0,5","0,1","0,5","1,3","3,7"
Leilani Mitchell,WAS,G,10,161,10,0,"16,1","2,0","4,6",",435","1,1","3,1",",355","0,9","1,5",",600","0,8","1,0",",800","0,3","1,7","1,9","0,1","0,0","1,3","1,7","5,9"
Vicki Baugh,SAS,F-C,11,148,11,0,"13,5","1,7","3,0",",576","0,0","0,0",0,"1,7","3,0",",576","0,5","0,8",",667","1,5","3,7","0,3","0,4","0,3","1,3","2,3","4,0"
Meighan Simmons,ATL,G,25,148,25,0,"5,9","1,0","3,6",",289","0,6","2,2",",286","0,4","1,4",",294","0,4","0,5",",833","0,0","0,4","0,3","0,1","0,1","0,4","0,7","3,1"
Ruth Hamblin,DAL,C,20,130,20,0,"6,5","0,4","1,6",",250","0,0","0,0",0,"0,4","1,6",",250","0,3","0,4",",714","0,5","1,5","0,2","0,1","0,5","0,2","0,7","1,1"
Brianna Kiesel,DAL,G,14,103,14,0,"7,4","0,3","1,6",",174","0,1","0,4",",167","0,2","1,2",",176","0,2","0,3",",750","0,1","0,4","1,3","0,4","0,0","0,7","1,1","0,9"
Monica Wright,SEA,G,16,98,16,0,"6,1","0,5","1,6",",308","0,1","0,6",",100","0,4","1,0",",438","0,2","0,3",",600","0,1","0,5","0,7","0,4","0,1","0,9","0,9","1,3"
Ann Wauters,LAS,C,21,97,21,1,"4,6","0,6","1,0",",545","0,0","0,0",0,"0,6","1,0",",545","0,3","0,4",",750","0,2","1,1","0,4","0,2","0,1","0,3","0,6","1,4"
Epiphanny Prince,NYL,G,6,83,6,0,"13,8","1,7","4,2",",400","0,7","1,8",",364","1,0","2,3",",429","1,2","1,2","1,000","0,2","1,5","0,7","0,3","0,0","0,3","1,3","5,2"
Jelena Dubljevic,LAS,F,15,79,15,0,"5,3","0,6","1,5",",409","0,1","0,2",",333","0,5","1,3",",421","0,2","0,2","1,000","0,1","0,9","0,5","0,1","0,1","0,5","0,7","1,5"
Brene Moseley,IND,G,8,77,8,0,"9,6","0,8","2,9",",261","0,1","0,6",",200","0,6","2,3",",278","0,3","0,6",",400","0,1","0,4","1,1","0,5","0,0","2,0","0,8","1,9"
Shoni Schimmel,NYL,G,17,77,17,0,"4,5","0,6","1,2",",550","0,5","0,9",",563","0,1","0,2",",500","0,2","0,3",",800","0,0","0,5","0,6","0,2","0,1","0,4","0,2","2,1"
LaToya Sanders,WAS,F-C,4,69,4,0,"17,3","2,3","4,5",",500","0,0","0,0",0,"2,3","4,5",",500","2,8","3,3",",846","1,0","3,0","0,3","0,8","2,5","0,8","3,0","7,3"
Abby Bishop,SEA,F,13,67,13,0,"5,2","0,3","0,8",",364","0,1","0,5",",167","0,2","0,4",",600","0,2","0,3",",750","0,0","0,5","0,6","0,1","0,1","0,1","1,3","0,9"
Tiffany Bias,DAL,G,10,64,10,0,"6,4","0,8","2,3",",348","0,3","1,1",",273","0,5","1,2",",417","1,0","1,2",",833","0,1","0,5","0,6","0,2","0,0","1,1","0,5","2,9"
Anna Cruz,MIN,G,6,60,6,0,"10,0","0,8","1,8",",455","0,2","0,2","1,000","0,7","1,7",",400","1,0","1,0","1,000","0,2","1,0","2,0","0,3","0,0","0,3","1,3","2,8"
Maggie Lucas,IND,G,4,55,4,0,"13,8","2,8","5,3",",524","0,5","2,5",",200","2,3","2,8",",818","1,8","1,8","1,000","0,3","2,0","0,8","0,5","0,0","1,3","2,0","7,8"
Aneika Henry-Morello,CON,F-C,10,50,10,2,"5,0","0,5","1,3",",385","0,0","0,0",0,"0,5","1,3",",385","0,2","0,5",",400","0,4","1,4","0,2","0,1","0,1","0,6","0,8","1,2"
Jeanette Pohlen-Mavunga,IND,G,12,49,12,0,"4,1","0,5","0,9",",545","0,3","0,5",",500","0,3","0,4",",600","0,1","0,1","1,000","0,0","0,1","0,4","0,0","0,0","0,2","0,4","1,3"
Frida Eldebrink,SAS,G,8,44,8,0,"5,5","0,1","1,0",",125","0,0","0,8",",000","0,1","0,3",",500","0,1","0,3",",500","0,1","0,4","0,9","0,1","0,0","0,5","0,3","0,4"
Betnijah Laney-Hamilton,CHI,G-F,8,42,8,1,"5,3","0,3","1,5",",167","0,0","0,1",",000","0,3","1,4",",182","0,5","0,5","1,000","0,1","0,6","0,1","0,1","0,0","0,3","0,8","1,0"
Bashaara Graves,MIN,F,12,41,12,0,"3,4","0,2","0,6",",286","0,0","0,0",0,"0,2","0,6",",286","0,0","0,0",0,"0,3","0,3","0,2","0,0","0,0","0,3","0,3","0,3"
Whitney Knight,TOT,G,10,38,10,0,"3,8","0,2","1,5",",133","0,2","1,1",",182","0,0","0,4",",000","0,0","0,0",0,"0,1","0,5","0,2","0,2","0,2","0,2","0,5","0,6"
Sandrine Gruda,LAS,F-C,7,37,7,0,"5,3","0,4","1,3",",333","0,0","0,0",0,"0,4","1,3",",333","0,1","0,1","1,000","0,3","0,6","0,3","0,1","0,1","0,1","0,9","1,0"
Cierra Burdick,ATL,F,8,29,8,0,"3,6","0,1","1,0",",125","0,0","0,0",0,"0,1","1,0",",125","0,1","0,3",",500","0,4","0,5","0,0","0,0","0,0","0,3","0,8","0,4"
Jamie Weisner,WAS,G,7,25,7,0,"3,6","0,6","1,3",",444","0,3","0,6",",500","0,3","0,7",",400","0,3","0,3","1,000","0,1","0,4","0,3","0,0","0,0","0,4","0,7","1,7"
Adut Bulgak,NYL,C,7,23,7,0,"3,3","0,7","1,6",",455","0,1","0,3",",500","0,6","1,3",",444","0,4","0,6",",750","0,4","1,3","0,0","0,0","0,0","0,1","0,4","2,0"
Nirra Fields,PHO,G,4,17,4,0,"4,3","0,3","1,8",",143","0,0","0,3",",000","0,3","1,5",",167","0,3","0,5",",500","0,0","0,0","0,0","0,0","0,0","0,5","0,5","0,8"
Asia Taylor,CON,F,4,17,4,0,"4,3","0,8","1,3",",600","0,0","0,0",0,"0,8","1,3",",600","1,5","1,8",",857","0,5","1,0","0,8","0,0","0,0","0,3","0,8","3,0"
Avery Warley-Talbert,TOT,C,3,15,3,0,"5,0","0,0","1,0",",000","0,0","0,0",0,"0,0","1,0",",000","0,0","0,0",0,"0,3","1,0","0,3","0,0","0,3","0,3","0,7","0,0"
