===== wnba_2014_totals.txt =====
Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Alyssa Thomas,CON,F,34,927,34,28,"27,3","3,7","8,6",",436","0,1","0,2",",333","3,7","8,4",",439","2,6","3,4",",757","1,9","5,1","1,5","1,0","0,2","1,7","2,1","10,1"
Anna Cruz,NYL,G,34,922,34,34,"27,1","3,2","6,9",",462","0,5","1,4",",347","2,7","5,5",",492","0,8","1,1",",692","0,4","3,5","3,6","1,3","0,3","2,1","1,8","7,7"
Bria Hartley,WAS,G,34,921,34,29,"27,1","3,4","9,0",",380","1,0","3,0",",327","2,4","6,0",",407","1,9","2,4",",780","0,6","2,1","3,1","0,7","0,1","2,5","1,8","9,7"
Chiney Ogwumike,CON,F-C,31,921,31,31,"29,7","6,3","11,8",",537","0,0","0,0",0,"6,3","11,8",",537","2,8","4,1",",693","3,9","8,5","0,6","1,2","1,2","1,9","3,6","15,5"
Janel McCarville,MIN,F-C,34,920,34,34,"27,1","3,1","6,9",",457","0,2","0,7",",333","2,9","6,2",",471","1,4","1,9",",738","1,1","4,8","3,1","1,2","0,9","1,7","2,3","7,9"
Alana Beard,LAS,G-F,33,913,33,33,"27,7","3,6","7,8",",463","0,2","0,8",",286","3,4","6,9",",485","1,1","1,4",",745","0,6","2,6","2,5","1,1","0,5","1,8","2,6","8,5"
Nneka Ogwumike,LAS,F,33,911,33,33,"27,6","6,2","11,9",",520","0,1","0,3",",300","6,1","11,6",",526","3,3","3,8",",873","2,0","7,1","1,5","1,8","0,5","2,1","2,8","15,8"
Briann January,IND,G,31,895,31,31,"28,9","3,5","9,1",",387","1,2","3,0",",383","2,4","6,1",",388","2,1","2,4",",880","0,4","1,6","3,7","1,2","0,3","2,3","2,4","10,3"
Kayla McBride,SAS,G,34,884,34,34,"26,0","4,5","11,1",",406","1,7","4,2",",396","2,9","6,9",",413","2,3","2,7",",846","0,6","2,3","1,7","1,0","0,1","1,2","1,1","13,0"
Alex Bentley,CON,G,34,872,34,30,"25,6","5,1","11,8",",433","0,9","2,8",",323","4,2","9,0",",467","1,1","1,4",",755","0,2","1,7","3,7","1,3","0,1","2,0","2,7","12,2"
Jessica Breland,CHI,F,32,849,32,32,"26,5","4,2","9,2",",461","0,0","0,1",",000","4,2","9,1",",466","1,3","1,7",",759","2,0","6,8","1,9","0,9","1,8","2,2","2,8","9,7"
Jayne Appel-Marinelli,SAS,C,34,843,34,34,"24,8","2,1","3,8",",538","0,0","0,0","1,000","2,0","3,8",",535","0,8","1,3",",605","1,9","7,9","2,1","0,5","0,9","1,4","2,8","4,9"
Allie Quigley,CHI,G,34,842,34,1,"24,8","4,2","9,5",",444","1,2","3,1",",387","3,0","6,4",",472","1,5","1,7",",879","0,4","2,2","1,9","0,7","0,2","1,8","1,7","11,2"
Epiphanny Prince,CHI,G,26,840,26,24,"32,3","4,7","12,3",",383","1,2","3,8",",327","3,5","8,6",",408","4,3","5,0",",876","0,6","3,0","3,8","1,9","0,4","1,8","2,4","15,0"
Sophia Young-Malcolm,SAS,F,34,823,34,20,"24,2","3,4","7,2",",469","0,0","0,1",",000","3,4","7,1",",477","1,4","2,1",",658","1,8","4,6","1,5","1,1","0,2","0,8","1,6","8,2"
Marissa Coleman,IND,G-F,34,815,34,32,"24,0","3,1","8,0",",391","1,3","3,3",",381","1,9","4,6",",399","1,4","1,8",",817","0,8","3,3","1,1","0,8","0,3","1,2","2,0","8,9"
Monique Currie,WAS,F,34,804,34,28,"23,6","3,0","7,7",",393","0,6","2,4",",229","2,5","5,3",",469","3,3","4,1",",793","0,9","4,6","1,5","1,1","0,1","1,4","2,6","9,9"
Kia Vaughn,WAS,C,33,795,33,33,"24,1","4,1","8,9",",458","0,0","0,1",",000","4,1","8,9",",461","0,8","1,2",",634","1,8","6,3","1,2","0,9","0,5","1,4","2,3","9,0"
Kelsey Bone,CON,C,34,793,34,26,"23,3","4,0","8,9",",451","0,0","0,1",",000","4,0","8,9",",455","1,3","1,9",",662","1,7","5,3","1,4","0,6","0,5","2,0","3,0","9,3"
Armintie Herrington,LAS,G,34,789,34,17,"23,2","1,7","3,6",",480","0,0","0,0",",000","1,7","3,6",",484","0,5","1,0",",457","1,2","2,8","2,0","1,5","0,2","1,0","1,9","3,9"
Becky Hammon*,SAS,G,32,784,32,32,"24,5","2,8","6,8",",417","1,5","3,7",",398","1,4","3,1",",440","1,1","1,1","1,000","0,1","1,4","4,2","0,4","0,1","1,7","1,2","8,3"
Penny Taylor,PHO,F,33,773,33,24,"23,4","3,5","7,2",",479","0,9","2,5",",357","2,5","4,7",",545","2,7","3,2",",848","0,4","3,1","3,1","1,2","0,5","1,7","1,6","10,5"
Kristi Toliver,LAS,G,27,770,27,21,"28,5","4,3","9,6",",442","1,7","4,3",",393","2,6","5,3",",483","1,6","1,9",",843","0,3","2,1","4,1","1,1","0,0","1,7","2,4","11,8"
Seimone Augustus*,MIN,G-F,24,749,24,24,"31,2","7,1","13,9",",511","0,5","1,5",",333","6,6","12,4",",532","1,8","2,2",",846","0,5","3,6","2,4","0,4","0,1","1,6","1,0","16,5"
Alex Montgomery,NYL,G-F,34,745,34,20,"21,9","2,1","5,0",",409","0,8","1,9",",431","1,2","3,1",",396","0,3","0,5",",688","1,0","3,9","1,0","0,7","0,2","1,1","2,6","5,3"
Tanisha Wright,SEA,G,29,740,29,29,"25,5","2,8","6,6",",417","0,2","0,6",",278","2,6","6,0",",431","2,3","2,9",",795","0,5","2,3","3,6","0,9","0,1","2,1","2,6","8,0"
Karima Christmas-Kelly,IND,F-G,34,736,34,3,"21,6","2,0","5,9",",343","0,8","2,1",",386","1,2","3,9",",321","2,1","2,8",",755","1,4","3,6","0,9","0,9","0,3","0,7","2,1","6,9"
Shoni Schimmel,ATL,G,34,725,34,2,"21,3","3,1","8,2",",374","1,6","4,6",",342","1,5","3,6",",415","0,6","0,7",",840","0,5","2,2","3,6","0,8","0,1","2,4","1,1","8,3"
Roneeka Hodges,TUL,G,34,720,34,34,"21,2","1,9","5,4",",346","0,9","3,3",",259","1,0","2,1",",479","0,7","0,9",",793","0,6","1,8","1,4","0,5","0,1","0,6","2,0","5,3"
Lindsey Harding,LAS,G,31,705,31,10,"22,7","2,3","6,8",",333","0,2","0,7",",227","2,1","6,1",",346","1,1","1,4",",786","0,5","1,8","3,2","1,0","0,0","1,5","1,6","5,7"
Danielle Adams,SAS,F-C,34,700,34,14,"20,6","4,0","9,8",",407","1,1","3,7",",307","2,8","6,0",",468","1,9","2,3",",797","1,2","4,1","0,9","0,6","0,7","1,3","3,0","10,9"
Jamierra Faulkner,CHI,G,34,694,34,18,"20,4","2,8","7,8",",362","0,4","1,4",",265","2,4","6,4",",384","1,8","2,2",",838","0,3","2,0","3,5","1,0","0,2","2,4","1,9","7,9"
Damiris Dantas,MIN,C-F,30,655,30,23,"21,8","2,4","4,6",",511","0,0","0,0","1,000","2,3","4,6",",507","1,3","1,7",",760","1,5","5,1","1,2","0,5","0,4","0,8","2,1","6,0"
Jordan Hooper,TUL,F,34,646,34,1,"19,0","2,0","5,6",",354","1,4","4,1",",329","0,6","1,5",",423","0,4","0,6",",714","0,7","2,4","0,6","0,4","0,2","0,8","1,4","5,8"
Stefanie Dolson,WAS,C,34,627,34,1,"18,4","2,6","5,2",",492","0,0","0,1",",000","2,6","5,1",",500","0,9","1,1",",811","0,9","4,4","1,2","0,4","1,1","1,7","2,7","6,0"
Erin Phillips,PHO,G,33,617,33,10,"18,7","1,9","4,5",",435","1,1","2,4",",449","0,9","2,1",",420","0,8","1,0",",844","0,3","1,6","2,2","0,7","0,0","1,2","1,3","5,8"
Kara Lawson,WAS,G,28,610,28,4,"21,8","2,5","6,5",",379","1,0","3,1",",337","1,4","3,4",",417","1,0","1,1",",935","0,4","2,9","2,5","0,3","0,0","1,3","1,1","7,0"
Tan White,MIN,G,34,604,34,1,"17,8","1,9","4,7",",400","0,6","1,9",",333","1,2","2,8",",447","0,5","0,7",",739","0,3","1,8","1,1","0,9","0,1","0,9","2,0","4,9"
Sylvia Fowles*,CHI,C,20,596,20,18,"29,8","5,1","9,3",",546","0,0","0,0",0,"5,1","9,3",",546","3,3","4,2",",783","2,3","10,2","0,6","1,4","2,1","2,9","3,3","13,4"
Kelsey Griffin,CON,F,31,594,31,10,"19,2","1,7","5,1",",327","0,3","1,0",",267","1,4","4,2",",341","0,8","1,1",",706","1,9","5,1","0,8","1,3","0,5","0,6","2,4","4,4"
Jasmine Thomas,ATL,G,34,594,34,23,"17,5","1,8","5,6",",323","0,4","1,4",",255","1,4","4,2",",345","0,9","1,2",",714","0,5","2,1","1,6","0,5","0,1","1,1","1,4","4,8"
Temeka Johnson,SEA,G,34,578,34,3,"17,0","2,1","5,9",",361","0,5","1,5",",340","1,6","4,5",",368","1,0","1,1",",921","0,2","2,1","3,2","0,7","0,1","1,6","1,2","5,8"
Shekinna Stricklen,SEA,F,33,578,33,10,"17,5","2,6","6,1",",430","1,4","3,7",",385","1,2","2,4",",500","0,6","0,8",",731","0,3","2,1","0,7","0,6","0,1","0,8","2,0","7,2"
Natasha Howard,IND,F,34,576,34,15,"16,9","2,9","6,5",",443","0,0","0,0",",000","2,9","6,5",",445","1,2","2,0",",594","1,5","3,1","0,6","0,8","0,7","1,5","2,6","7,0"
Plenette Pierson,NYL,F,33,573,33,8,"17,4","2,4","5,3",",455","0,0","0,1",",000","2,4","5,2",",462","2,4","2,8",",859","0,9","3,1","1,2","0,4","0,1","1,4","2,2","7,2"
Sugar Rodgers,NYL,G,34,564,34,0,"16,6","2,1","6,0",",353","0,7","2,4",",289","1,4","3,6",",397","1,1","1,4",",735","0,4","2,1","1,3","0,7","0,3","1,0","1,5","6,0"
Alysha Clark,SEA,F,34,561,34,22,"16,5","1,6","3,7",",448","0,4","1,7",",246","1,2","2,0",",618","0,5","0,7",",696","0,8","2,1","0,6","0,5","0,3","0,7","1,9","4,2"
Tierra Ruffin-Pratt,WAS,G,34,550,34,6,"16,2","1,7","4,5",",383","0,1","0,6",",250","1,6","3,9",",403","0,9","1,3",",705","0,8","2,9","1,3","0,7","0,1","0,9","1,8","4,5"
Shenise Johnson,SAS,G,30,537,30,1,"17,9","2,3","5,7",",400","0,5","1,4",",372","1,7","4,2",",409","1,0","1,2",",829","1,0","3,3","1,4","1,0","0,1","1,1","1,0","6,0"
Renee Montgomery,CON,G,33,536,33,0,"16,2","2,4","6,3",",373","1,1","3,2",",330","1,3","3,1",",417","0,9","1,2",",775","0,2","0,8","2,4","0,6","0,1","1,3","1,2","6,7"
Celine Dumerc,ATL,G,28,527,28,11,"18,8","1,0","3,4",",295","0,4","1,9",",231","0,6","1,5",",372","0,9","1,3",",694","0,6","2,0","4,0","1,1","0,1","2,1","1,9","3,3"
Jia Perkins,SAS,G,23,520,23,2,"22,6","4,7","10,5",",442","1,7","4,1",",411","3,0","6,4",",463","1,5","1,7",",895","0,5","2,3","1,7","1,5","0,2","1,0","1,3","12,5"
Devereaux Peters,MIN,F,28,504,28,0,"18,0","1,9","4,4",",443","0,0","0,0",0,"1,9","4,4",",443","0,5","0,7",",737","1,1","3,7","1,7","0,8","1,0","1,1","2,5","4,4"
Mistie Bass,PHO,F,34,493,34,0,"14,5","1,7","3,4",",509","0,0","0,0",0,"1,7","3,4",",509","0,9","1,4",",667","1,2","3,2","0,5","0,5","0,4","0,7","1,5","4,4"
Noelle Quinn,SEA,G,32,483,32,5,"15,1","1,4","3,8",",380","0,3","1,0",",258","1,2","2,8",",422","0,7","0,8",",880","0,4","2,5","1,3","0,5","0,1","0,6","0,8","3,8"
Courtney Vandersloot,CHI,G,18,452,18,16,"25,1","2,6","6,5",",402","0,5","1,3",",375","2,1","5,2",",409","1,1","1,3",",833","0,4","2,2","5,7","1,2","0,5","2,6","2,4","6,8"
Avery Warley-Talbert,NYL,C,28,443,28,23,"15,8","1,6","3,4",",489","0,0","0,0",0,"1,6","3,4",",489","0,9","1,1",",833","1,6","3,8","0,1","0,4","0,4","1,0","2,6","4,2"
Monica Wright,MIN,G,24,441,24,9,"18,4","2,2","5,2",",419","0,2","0,8",",278","2,0","4,4",",443","1,3","1,8",",738","0,3","2,2","2,1","0,7","0,3","1,5","2,1","5,8"
Sasha Goodlett,CHI,C,34,440,34,15,"12,9","1,3","2,9",",454","0,0","0,0",0,"1,3","2,9",",454","0,8","1,1",",722","0,8","2,3","0,3","0,3","0,5","0,6","1,5","3,4"
Aneika Henry-Morello,ATL,F-C,34,435,34,4,"12,8","1,9","3,2",",582","0,0","0,0",0,"1,9","3,2",",582","0,7","1,1",",676","1,4","3,4","0,3","0,2","0,7","0,9","1,7","4,5"
Tamika Catchings*,IND,F,16,430,16,16,"26,9","5,6","12,6",",446","0,9","2,4",",368","4,8","10,3",",463","4,0","5,1",",790","1,3","6,4","1,9","1,7","0,8","2,1","1,9","16,1"
Sandrine Gruda,LAS,F-C,34,409,34,0,"12,0","1,5","3,8",",392","0,0","0,0",0,"1,5","3,8",",392","0,8","1,1",",667","1,2","3,0","0,6","0,4","0,1","1,3","1,3","3,8"
Elena Delle Donne,CHI,F-G,16,408,16,9,"25,5","5,7","13,3",",429","1,3","3,4",",364","4,4","9,8",",452","5,3","5,6",",933","1,4","4,0","1,1","0,6","1,5","0,8","1,4","17,9"
Layshia Clarendon,IND,G,29,398,29,3,"13,7","1,7","4,2",",402","0,2","0,7",",316","1,5","3,6",",417","0,6","0,8",",708","0,4","1,4","1,2","0,4","0,0","1,0","1,1","4,2"
Jenna O'Hea,SEA,F,29,389,29,0,"13,4","1,8","4,0",",436","1,0","2,5",",403","0,8","1,6",",489","0,3","0,3",",900","0,5","1,3","1,0","0,4","0,3","0,8","1,7","4,8"
Swin Cash*,TOT,F,32,389,32,5,"12,2","1,0","3,4",",306","0,0","0,6",",053","1,0","2,8",",360","0,8","1,2",",667","0,4","1,9","1,0","0,4","0,2","1,1","1,3","2,9"
Courtney Clements,CHI,G,33,376,33,1,"11,4","1,1","3,0",",364","0,1","0,7",",174","1,0","2,3",",421","0,4","0,4","1,000","0,4","1,7","0,7","0,4","0,1","0,4","1,0","2,7"
Essence Carson,NYL,G,26,365,26,11,"14,0","1,3","3,8",",354","0,3","0,9",",292","1,1","2,9",",373","0,4","0,5",",833","0,3","1,7","0,9","0,3","0,2","1,0","0,9","3,3"
Tianna Hawkins,WAS,F,34,360,34,0,"10,6","1,7","3,5",",479","0,1","0,5",",294","1,5","3,0",",510","0,7","0,9",",719","1,4","3,0","0,5","0,4","0,2","1,0","2,0","4,2"
Jennifer Lacy,TUL,F,34,357,34,1,"10,5","1,2","3,3",",369","0,6","1,7",",322","0,6","1,5",",423","0,5","0,9",",581","0,5","1,5","0,3","0,2","0,1","0,8","1,9","3,5"
DeLisha Milton-Jones,TOT,F,21,343,21,2,"16,3","2,3","5,8",",397","0,1","0,6",",250","2,1","5,2",",413","0,9","1,2",",760","0,5","2,3","1,0","0,4","0,4","1,1","2,0","5,6"
Anete Jekabsone-Zogota,PHO,G,32,341,32,0,"10,7","1,0","3,0",",320","0,5","1,5",",306","0,5","1,5",",333","0,3","0,3","1,000","0,1","0,5","0,9","0,2","0,0","0,8","1,0","2,7"
Nicole Powell,SEA,F,26,339,26,0,"13,0","0,7","2,7",",261","0,5","2,0",",250","0,2","0,7",",294","0,3","0,3",",778","0,5","1,8","0,3","0,8","0,1","0,4","1,5","2,2"
Shameka Christon,SAS,G,31,338,31,0,"10,9","1,2","3,5",",355","0,8","2,6",",309","0,4","0,8",",500","0,4","0,5",",800","0,3","1,3","0,2","0,2","0,1","0,3","1,1","3,6"
Allison Hightower,CON,G,14,335,14,10,"23,9","2,9","7,4",",394","0,4","1,9",",222","2,5","5,5",",455","1,4","1,6",",909","0,7","2,2","1,4","1,3","0,3","0,9","2,4","7,7"
Shay Murphy,PHO,G,27,326,27,1,"12,1","1,4","3,4",",424","0,4","1,1",",323","1,1","2,3",",475","0,7","0,9",",750","0,6","1,7","1,1","0,7","0,1","0,3","1,1","3,9"
Markeisha Gatling,CHI,C,29,319,29,1,"11,0","1,6","2,4",",648","0,0","0,0",0,"1,6","2,4",",648","0,6","0,8",",727","0,8","2,4","0,0","0,1","0,4","0,7","2,2","3,7"
Maggie Lucas,IND,G,30,310,30,0,"10,3","1,1","3,4",",333","0,7","2,2",",308","0,5","1,2",",378","0,7","0,8",",957","0,1","0,9","0,7","0,3","0,2","0,4","1,2","3,7"
Kayla Pedersen,CON,F,31,310,31,1,"10,0","0,5","1,4",",381","0,0","0,0",0,"0,5","1,4",",381","0,4","0,7",",619","0,7","2,3","0,3","0,2","0,1","0,5","1,1","1,5"
Rebekkah Brunson,MIN,F,11,303,11,11,"27,5","2,9","7,4",",395","0,0","0,0",0,"2,9","7,4",",395","1,4","1,9",",714","2,5","8,2","1,5","0,3","0,7","0,9","1,8","7,2"
Kayla Alexander,SAS,C,33,298,33,0,"9,0","1,0","2,3",",434","0,0","0,0",0,"1,0","2,3",",434","0,8","0,9",",839","0,8","2,0","0,2","0,1","0,3","0,7","1,2","2,8"
Sydney Carter,IND,G,23,287,23,0,"12,5","1,0","3,5",",288","0,2","1,0",",167","0,8","2,4",",339","1,0","1,3",",742","0,3","0,9","1,3","0,3","0,1","1,4","0,9","3,2"
Lynetta Kizer,IND,F,31,280,31,1,"9,0","1,7","4,0",",431","0,0","0,0",0,"1,7","4,0",",431","0,4","0,7",",619","0,9","2,4","0,1","0,3","0,3","0,8","1,8","3,8"
Vicki Baugh,TUL,F-C,33,266,33,0,"8,1","1,0","1,7",",589","0,0","0,0",0,"1,0","1,7",",589","0,5","0,7",",727","1,1","2,9","0,2","0,3","0,2","0,5","1,7","2,5"
Candice Wiggins,LAS,G,17,237,17,0,"13,9","0,5","2,8",",188","0,4","1,4",",250","0,2","1,4",",125","0,2","0,3",",800","0,5","1,2","0,9","0,7","0,2","0,6","1,8","1,6"
Matee Ajavon,ATL,G,24,220,24,1,"9,2","0,6","2,3",",278","0,0","0,4",",111","0,6","1,9",",311","0,9","1,2",",724","0,4","0,8","0,7","0,5","0,0","0,9","1,2","2,2"
Danielle McCray,CON,F,18,208,18,2,"11,6","0,7","3,1",",232","0,1","0,3",",333","0,6","2,8",",220","0,4","0,8",",500","0,5","1,4","0,8","0,6","0,1","1,4","1,0","1,9"
Kelly Faris,CON,G,25,192,25,0,"7,7","0,3","1,3",",242","0,2","0,6",",267","0,2","0,7",",222","0,3","0,4",",800","0,2","1,2","0,4","0,1","0,1","0,3","0,7","1,1"
Angel Goodrich,TUL,G,28,181,28,0,"6,5","0,4","0,9",",500","0,0","0,1",",500","0,4","0,8",",500","0,1","0,3",",571","0,1","0,4","0,8","0,3","0,0","0,7","0,5","1,0"
Tricia Liston,MIN,F,25,181,25,0,"7,2","0,7","1,8",",400","0,6","1,2",",467","0,2","0,6",",267","0,2","0,2",",667","0,1","1,1","0,3","0,0","0,1","0,1","0,5","2,2"
Jelena Milovanovic,WAS,F-C,16,181,16,2,"11,3","1,6","4,0",",391","0,3","1,4",",217","1,3","2,6",",488","0,9","1,1",",882","0,5","1,5","0,6","0,3","0,1","1,1","0,9","4,4"
Angel Robinson,SEA,F-C,25,179,25,1,"7,2","0,9","1,6",",575","0,0","0,0",0,"0,9","1,6",",575","0,3","0,4",",800","0,4","1,4","0,3","0,2","0,3","0,8","1,3","2,2"
Krystal Thomas,IND,C,21,176,21,3,"8,4","0,9","1,6",",545","0,0","0,0",0,"0,9","1,6",",545","0,3","0,7",",429","0,7","2,2","0,4","0,2","0,7","0,6","1,4","2,0"
Amanda Thompson,ATL,F,21,174,21,0,"8,3","0,6","1,7",",361","0,0","0,0",0,"0,6","1,7",",361","0,5","0,6",",833","1,0","2,1","0,5","0,2","0,5","0,6","1,2","1,7"
Riquna Williams,TUL,G,11,174,11,2,"15,8","2,5","6,3",",406","0,5","2,5",",222","2,0","3,8",",524","1,3","1,4",",933","0,5","1,8","1,2","1,4","0,2","1,4","1,5","6,9"
Asia Taylor,MIN,F,22,173,22,0,"7,9","1,0","1,8",",525","0,0","0,0",0,"1,0","1,8",",525","0,8","1,1",",750","0,5","1,4","0,5","0,2","0,0","0,7","1,5","2,7"
Shanece McKinney,NYL,C-F,24,164,24,0,"6,8","0,7","1,6",",421","0,0","0,0",0,"0,7","1,6",",421","0,5","1,0",",500","0,8","1,4","0,3","0,1","0,2","0,3","0,9","1,8"
Farhiya Abdi,LAS,F,17,142,17,0,"8,4","1,1","2,6",",432","0,1","0,4",",143","1,1","2,2",",486","0,2","0,2","1,000","0,2","0,5","0,3","0,1","0,0","0,4","0,9","2,5"
Charde Houston,NYL,F,17,142,17,0,"8,4","1,4","3,0",",451","0,1","0,5",",125","1,3","2,5",",512","0,5","0,8",",692","0,4","1,0","0,6","0,5","0,4","0,9","1,5","3,3"
Ewelina Kobryn,PHO,C,20,137,20,0,"6,9","0,5","1,8",",286","0,0","0,2",",000","0,5","1,6",",323","0,6","0,9",",611","0,3","1,1","0,2","0,3","0,1","0,3","1,2","1,6"
Nadia Colhado,ATL,C,16,127,16,0,"7,9","1,3","2,6",",500","0,0","0,0",0,"1,3","2,6",",500","0,1","0,4",",286","0,3","1,8","0,1","0,3","0,4","0,5","1,4","2,8"
Gennifer Brandon,CHI,F,16,122,16,2,"7,6","0,7","2,1",",333","0,0","0,0",0,"0,7","2,1",",333","0,4","0,8",",462","0,7","2,6","0,2","0,2","0,4","0,6","0,4","1,8"
Lindsey Moore,MIN,G,12,102,12,0,"8,5","0,3","1,3",",200","0,3","0,8",",333","0,0","0,5",",000","0,3","0,5",",667","0,0","0,8","1,2","0,3","0,0","0,3","0,8","1,1"
Theresa Plaisance,TUL,F,19,89,19,0,"4,7","0,2","1,1",",150","0,1","0,3",",400","0,1","0,8",",067","0,2","0,2","1,000","0,3","0,8","0,3","0,2","0,3","0,2","1,2","0,6"
Natasha Lacy,NYL,G,11,82,11,0,"7,5","0,6","1,3",",500","0,0","0,2",",000","0,6","1,1",",583","0,3","0,7",",375","0,0","0,8","0,9","1,0","0,0","0,3","0,4","1,5"
Kalana Greene,WAS,G,20,78,20,0,"3,9","0,3","0,8",",400","0,0","0,1",",000","0,3","0,7",",462","0,2","0,2",",750","0,0","0,6","0,1","0,4","0,0","0,0","0,5","0,8"
Chucky Jeffery,NYL,G,15,72,15,0,"4,8","0,5","1,1",",412","0,0","0,1",",000","0,5","1,1",",438","0,1","0,3",",250","0,2","1,0","0,2","0,4","0,1","0,3","0,5","1,0"
Tiffany Jackson-Jones,TUL,F,7,71,7,0,"10,1","0,9","2,1",",400","0,0","0,0",0,"0,9","2,1",",400","0,4","0,6",",750","0,4","1,9","0,1","0,6","0,1","0,6","1,3","2,1"
Tiffany Bias,PHO,G,17,68,17,0,"4,0","0,4","1,1",",389","0,1","0,4",",333","0,3","0,7",",417","0,1","0,4",",333","0,0","0,2","0,4","0,3","0,0","0,7","0,7","1,1"
Ebony Hoffman,CON,F,8,68,8,0,"8,5","0,8","2,3",",333","0,0","0,1",",000","0,8","2,1",",353","0,0","0,0",0,"0,8","1,8","0,5","0,6","0,0","0,8","1,5","1,5"
Waltiea Rolle,SEA,C,6,66,6,0,"11,0","1,2","1,7",",700","0,0","0,0",0,"1,2","1,7",",700","0,3","0,3","1,000","0,8","3,2","0,3","0,3","0,0","0,3","0,8","2,7"
Kelley Cain,CON,C,8,45,8,0,"5,6","0,5","2,0",",250","0,0","0,0",0,"0,5","2,0",",250","0,4","0,5",",750","0,6","1,5","0,1","0,3","0,5","0,4","1,1","1,4"
Tayler Hill,WAS,G,5,39,5,0,"7,8","0,2","2,6",",077","0,2","1,4",",143","0,0","1,2",",000","0,4","0,4","1,000","0,0","0,2","0,4","0,2","0,0","0,0","0,0","1,0"
Heather Butler,SAS,G,11,38,11,0,"3,5","0,1","0,8",",111","0,1","0,5",",167","0,0","0,3",",000","0,3","0,4",",750","0,1","0,3","0,3","0,0","0,0","0,5","0,6","0,5"
Nikki Greene,LAS,F-C,11,38,11,0,"3,5","0,2","0,9",",200","0,0","0,0",0,"0,2","0,9",",200","0,1","0,1","1,000","0,3","1,0","0,0","0,1","0,1","0,5","0,9","0,5"
Toni Young,NYL,F,8,38,8,0,"4,8","0,4","1,3",",300","0,0","0,0",0,"0,4","1,3",",300","0,4","0,6",",600","0,1","0,8","0,1","0,1","0,3","0,0","0,8","1,1"
Briana Gilbreath-Butler,CON,G,6,36,6,0,"6,0","0,2","1,0",",167","0,0","0,3",",000","0,2","0,7",",250","0,0","0,0",0,"0,0","0,8","0,0","0,2","0,2","0,3","0,5","0,3"
Astou Ndour-Fall,SAS,C-F,8,35,8,0,"4,4","1,0","2,4",",421","0,1","0,4",",333","0,9","2,0",",438","0,0","0,0",0,"0,5","1,1","0,0","0,0","0,3","0,4","0,5","2,1"
Kara Braxton,NYL,C-F,4,31,4,0,"7,8","1,0","2,0",",500","0,0","0,0",0,"1,0","2,0",",500","0,5","0,5","1,000","0,3","1,0","0,8","0,3","0,3","1,0","0,3","2,5"
Darxia Morris,LAS,G,4,31,4,0,"7,8","0,8","3,3",",231","0,0","1,3",",000","0,8","2,0",",375","0,0","0,0",0,"0,5","0,8","0,8","0,5","0,0","0,5","1,3","1,5"
Nadirah McKenith,MIN,G,6,24,6,0,"4,0","0,2","0,7",",250","0,0","0,0",0,"0,2","0,7",",250","0,3","0,3","1,000","0,0","0,7","0,2","0,2","0,0","0,2","0,3","0,7"
Jasmine Hassell,IND,F,2,21,2,0,"10,5","1,5","2,5",",600","0,0","0,0",0,"1,5","2,5",",600","0,0","0,0",0,"0,0","0,0","0,5","1,5","0,0","1,0","2,5","3,0"
Samantha Prahalis,LAS,G,2,21,2,0,"10,5","1,0","2,0",",500","0,0","0,5",",000","1,0","1,5",",667","0,0","0,0",0,"0,0","1,5","0,0","0,0","0,0","0,5","2,0","2,0"
Inga Orekhova,ATL,G,2,13,2,0,"6,5","0,0","2,5",",000","0,0","1,5",",000","0,0","1,0",",000","0,0","0,0",0,"0,0","0,5","0,0","0,0","1,0","0,0","0,5","0,0"
Davellyn Whyte,SAS,G,2,10,2,0,"5,0","0,0","1,5",",000","0,0","0,5",",000","0,0","1,0",",000","0,0","0,0",0,"0,0","0,0","0,5","0,5","0,0","0,5","1,5","0,0"
Aaryn Ellenberg,CHI,G,2,1,2,0,"0,5","0,0","0,0",0,"0,0","0,0",0,"0,0","0,0",0,"0,0","0,0",0,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"


===== wnba_2014_advanced.txt =====
Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg, ,OWS,DWS,WS,WS/40
Skylar Diggins,TUL,G,34,1192,34,1192,"21,3",",530",",454",",212",",404","2,3","4,3","26,8","2,2","1,3","13,1","27,3",110,109,0,"4,4","-0,2","4,2",",140"
Maya Moore*,MIN,F,34,1181,34,1181,"29,4",",586",",532",",302",",295","7,8","13,9","18,6","2,8","1,9","10,4","30,1",116,96,0,"6,2","2,2","8,3",",283"
Odyssey Sims,TUL,G,34,1169,34,1169,"17,7",",510",",454",",275",",289","2,7","4,8","21,9","2,0","0,6","11,3","23,6",109,110,0,"3,4","-0,3","3,1",",107"
Tina Charles,NYL,C,34,1119,34,1119,"22,4",",509",",462",",000",",307","9,3","16,8","14,0","2,1","2,1","11,7","27,0",102,95,0,"2,2","2,3","4,4",",159"
Danielle Robinson,SAS,G,33,1091,33,1091,"17,0",",525",",457",",019",",283","2,4","6,5","28,4","2,7","0,4","16,3","20,7",105,105,0,"2,3","0,6","2,9",",108"
